counterbalancing_condition,instr_done_keyboard.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,date,expName,psychopyVersion,OS,frameRate,instr_done_keyboard.rt,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,experiment_trials.thisRepN,experiment_trials.thisTrialN,experiment_trials.thisN,experiment_trials.thisIndex,experiment_trials.ran,break_done_keyboard.rt,break_done_touch.clicked_name
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.601435,,,,,,,,0.601435,1,,,,,,80,WORD,UN,33,friend,FAMILY,m,,,,,,0.01171875,-0.376302083,0,0,0,,0,211,211,139,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.49957,,,,,,,,0.49957,1,,,,,,269,NW,"ID",16,orchet,ORCHET,z,,,,,,0.01171875,-0.376302083,0,0,0,,0,212,212,328,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.54214,,,,,,,,0.54214,1,,,,,,247,NW,"ID",16,blarge,BLARGE,z,,,,,,0.01171875,-0.376302083,0,0,0,,0,213,213,306,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.72259,,,,,,,,0.72259,1,,,,,,63,WORD,UN,33,throne,LAUNCH,m,,,,,,0.01171875,-0.376302083,0,0,0,,0,214,214,122,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.714625,,,,,,,,0.714625,1,,,,,,404,NW,UN,16,flumni,CLUIRM,z,,,,,,0.01171875,-0.376302083,0,0,0,,0,215,215,463,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.613745,,,,,,,,0.613745,1,,,,,,202,WORD,"ID",33,factor,FACTOR,m,,,,,,0.01171875,-0.376302083,0,0,0,,0,216,216,21,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.600275,,,,,,,,0.600275,1,,,,,,133,WORD,UN,16,staple,CHROME,m,,,,,,0.01171875,-0.376302083,0,0,0,,0,217,217,192,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.62547,,,,,,,,0.62547,1,,,,,,90,WORD,UN,33,expand,RELISH,m,,,,,,0.01171875,-0.376302083,0,0,0,,0,218,218,149,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.566375,,,,,,,,0.566375,1,,,,,,132,WORD,UN,16,orphan,STRONG,m,,,,,,0.01171875,-0.376302083,0,0,0,,0,219,219,191,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.494275,,,,,,,,0.494275,1,,,,,,186,WORD,"ID",33,portal,PORTAL,m,,,,,,0.01171875,-0.376302083,0,0,0,,0,220,220,5,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,0,0.50963,,,,,,,,0.50963,0,,,,,,316,NW,UN,33,worbal,SCREGM,z,,,,,,0.01171875,-0.376302083,0,0,0,,0,221,221,375,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.811865,,,,,,,,0.811865,1,,,,,,354,NW,UN,33,zingly,VIRLEX,z,,,,,,0.01171875,-0.376302083,0,0,0,,0,222,222,413,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.63856,,,,,,,,0.63856,1,,,,,,287,NW,"ID",16,nymbel,NYMBEL,z,,,,,,0.01171875,-0.376302083,0,0,0,,0,223,223,346,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.642935,,,,,,,,0.642935,1,,,,,,254,NW,"ID",16,varosh,VAROSH,z,,,,,,0.01171875,-0.376302083,0,0,0,,0,224,224,313,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.633945,,,,,,,,0.633945,1,,,,,,209,WORD,"ID",33,search,SEARCH,m,,,,,,0.01171875,-0.376302083,0,0,0,,0,225,225,28,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.5954,,,,,,,,0.5954,1,,,,,,77,WORD,UN,33,column,RACKET,m,,,,,,0.01171875,-0.376302083,0,0,0,,0,226,226,136,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.5719,,,,,,,,0.5719,1,,,,,,231,WORD,"ID",33,export,EXPORT,m,,,,,,0.01171875,-0.376302083,0,0,0,,0,227,227,50,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.59079,,,,,,,,0.59079,1,,,,,,28,WORD,"ID",16,comedy,COMEDY,m,,,,,,0.01171875,-0.376302083,0,0,0,,0,228,228,87,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.52369,,,,,,,,0.52369,1,,,,,,278,NW,"ID",16,unighs,UNIGHS,z,,,,,,0.01171875,-0.376302083,0,0,0,,0,229,229,337,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.564725,,,,,,,,0.564725,1,,,,,,238,WORD,"ID",33,flower,FLOWER,m,,,,,,0.01171875,-0.376302083,0,0,0,,0,230,230,57,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.56075,,,,,,,,0.56075,1,,,,,,359,NW,UN,33,desory,FONVER,z,,,,,,0.01171875,-0.376302083,0,0,0,,0,231,231,418,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,0,0.53746,,,,,,,,0.53746,0,,,,,,16,WORD,"ID",16,faucet,FAUCET,m,,,,,,0.01171875,-0.376302083,0,0,0,,0,232,232,75,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.61912,,,,,,,,0.61912,1,,,,,,471,NW,"ID",33,nobest,NOBEST,z,,,,,,0.01171875,-0.376302083,0,0,0,,0,233,233,290,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.81048,,,,,,,,0.81048,1,,,,,,295,NW,"ID",16,gleath,GLEATH,z,,,,,,0.01171875,-0.376302083,0,0,0,,0,234,234,354,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.665145,,,,,,,,0.665145,1,,,,,,298,NW,"ID",16,piergy,PIERGY,z,,,,,,0.01171875,-0.376302083,0,0,0,,0,235,235,357,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.699375,,,,,,,,0.699375,1,,,,,,208,WORD,"ID",33,hockey,HOCKEY,m,,,,,,0.01171875,-0.376302083,0,0,0,,0,236,236,27,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.65409,,,,,,,,0.65409,1,,,,,,307,NW,UN,33,psetch,KIRAFE,z,,,,,,0.01171875,-0.376302083,0,0,0,,0,237,237,366,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.55552,,,,,,,,0.55552,1,,,,,,69,WORD,UN,33,square,PLENTY,m,,,,,,0.01171875,-0.376302083,0,0,0,,0,238,238,128,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.635235,,,,,,,,0.635235,1,,,,,,32,WORD,"ID",16,buckle,BUCKLE,m,,,,,,0.01171875,-0.376302083,0,0,0,,0,239,239,91,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.51599,,,,,,,,0.51599,1,,,,,,445,NW,"ID",33,minkel,MINKEL,z,,,,,,0.01171875,-0.376302083,0,0,0,,0,240,240,264,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.55214,,,,,,,,0.55214,1,,,,,,413,NW,UN,16,serbol,EQUATS,z,,,,,,0.01171875,-0.412760417,1,0,0,,0,241,241,472,1,,break_done_button
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,1.47914,,,,,,,,1.47914,1,,,,,,135,WORD,UN,16,bleach,IMPORT,m,,,,,,0.01171875,-0.412760417,0,0,0,,0,242,242,194,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,0,1.102215,,,,,,,,1.102215,0,,,,,,461,NW,"ID",33,justre,JUSTRE,z,,,,,,0.01171875,-0.412760417,0,0,0,,0,243,243,280,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.703155,,,,,,,,0.703155,1,,,,,,121,WORD,UN,16,linger,THRIVE,m,,,,,,0.01171875,-0.412760417,0,0,0,,0,244,244,180,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,0,0.99882,,,,,,,,0.99882,0,,,,,,402,NW,UN,16,bruats,SYNTIC,z,,,,,,0.01171875,-0.412760417,0,0,0,,0,245,245,461,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,0,0.81808,,,,,,,,0.81808,0,,,,,,250,NW,"ID",16,milted,MILTED,z,,,,,,0.01171875,-0.412760417,0,0,0,,0,246,246,309,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.603665,,,,,,,,0.603665,1,,,,,,329,NW,UN,33,kensom,YARIKE,z,,,,,,0.01171875,-0.412760417,0,0,0,,0,247,247,388,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.640735,,,,,,,,0.640735,1,,,,,,320,NW,UN,33,miator,JOCKAL,z,,,,,,0.01171875,-0.412760417,0,0,0,,0,248,248,379,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.568555,,,,,,,,0.568555,1,,,,,,385,NW,UN,16,ancust,VEIGMA,z,,,,,,0.01171875,-0.412760417,0,0,0,,0,249,249,444,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.57073,,,,,,,,0.57073,1,,,,,,177,WORD,UN,16,inform,ADVENT,m,,,,,,0.01171875,-0.412760417,0,0,0,,0,250,250,236,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.88366,,,,,,,,0.88366,1,,,,,,68,WORD,UN,33,plenty,FUMBLE,m,,,,,,0.01171875,-0.412760417,0,0,0,,0,251,251,127,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.750645,,,,,,,,0.750645,1,,,,,,418,NW,UN,16,slount,SUIDLE,z,,,,,,0.01171875,-0.412760417,0,0,0,,0,252,252,477,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.656255,,,,,,,,0.656255,1,,,,,,380,NW,UN,16,huniek,CAVORY,z,,,,,,0.01171875,-0.412760417,0,0,0,,0,253,253,439,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.652635,,,,,,,,0.652635,1,,,,,,467,NW,"ID",33,gorbie,GORBIE,z,,,,,,0.01171875,-0.412760417,0,0,0,,0,254,254,286,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,0,0.205145,,,,,,,,0.205145,0,,,,,,52,WORD,"ID",16,impose,IMPOSE,m,,,,,,0.01171875,-0.412760417,0,0,0,,0,255,255,111,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.64226,,,,,,,,0.64226,1,,,,,,361,NW,UN,16,tireau,PAUCHE,z,,,,,,0.01171875,-0.412760417,0,0,0,,0,256,256,420,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.549985,,,,,,,,0.549985,1,,,,,,13,WORD,"ID",16,strive,STRIVE,m,,,,,,0.01171875,-0.412760417,0,0,0,,0,257,257,72,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.47481,,,,,,,,0.47481,1,,,,,,466,NW,"ID",33,hocite,HOCITE,z,,,,,,0.01171875,-0.412760417,0,0,0,,0,258,258,285,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.57289,,,,,,,,0.57289,1,,,,,,228,WORD,"ID",33,master,MASTER,m,,,,,,0.01171875,-0.412760417,0,0,0,,0,259,259,47,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,1.003605,,,,,,,,1.003605,1,,,,,,96,WORD,UN,33,client,IGNORE,m,,,,,,0.01171875,-0.412760417,0,0,0,,0,260,260,155,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.50435,,,,,,,,0.50435,1,,,,,,415,NW,UN,16,pathel,HIGSTA,z,,,,,,0.01171875,-0.412760417,0,0,0,,0,261,261,474,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.68388,,,,,,,,0.68388,1,,,,,,253,NW,"ID",16,resait,RESAIT,z,,,,,,0.01171875,-0.412760417,0,0,0,,0,262,262,312,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.549345,,,,,,,,0.549345,1,,,,,,109,WORD,UN,33,polite,WONDER,m,,,,,,0.01171875,-0.412760417,0,0,0,,0,263,263,168,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.580835,,,,,,,,0.580835,1,,,,,,159,WORD,UN,16,violet,DETAIL,m,,,,,,0.01171875,-0.412760417,0,0,0,,0,264,264,218,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.618705,,,,,,,,0.618705,1,,,,,,6,WORD,"ID",16,bundle,BUNDLE,m,,,,,,0.01171875,-0.412760417,0,0,0,,0,265,265,65,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.568285,,,,,,,,0.568285,1,,,,,,258,NW,"ID",16,poluth,POLUTH,z,,,,,,0.01171875,-0.412760417,0,0,0,,0,266,266,317,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.617345,,,,,,,,0.617345,1,,,,,,100,WORD,UN,33,wrench,CARBON,m,,,,,,0.01171875,-0.412760417,0,0,0,,0,267,267,159,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.563775,,,,,,,,0.563775,1,,,,,,103,WORD,UN,33,studio,BOUNCE,m,,,,,,0.01171875,-0.412760417,0,0,0,,0,268,268,162,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.627565,,,,,,,,0.627565,1,,,,,,82,WORD,UN,33,result,STIGMA,m,,,,,,0.01171875,-0.412760417,0,0,0,,0,269,269,141,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.63456,,,,,,,,0.63456,1,,,,,,99,WORD,UN,33,carbon,FLUENT,m,,,,,,0.01171875,-0.412760417,0,0,0,,0,270,270,158,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.65597,,,,,,,,0.65597,1,,,,,,410,NW,UN,16,orchin,TUNORY,z,,,,,,0.01171875,-0.412760417,0,0,0,,0,271,271,469,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.53252,,,,,,,,0.53252,1,,,,,,393,NW,UN,16,spaqux,GANOUS,z,,,,,,0.01171875,-0.412760417,0,0,0,,0,272,272,452,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.60248,,,,,,,,0.60248,1,,,,,,342,NW,UN,33,aimosy,RANDOW,z,,,,,,0.01171875,-0.412760417,0,0,0,,0,273,273,401,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.568645,,,,,,,,0.568645,1,,,,,,451,NW,"ID",33,cainky,CAINKY,z,,,,,,0.01171875,-0.412760417,0,0,0,,0,274,274,270,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.7754,,,,,,,,0.7754,1,,,,,,364,NW,UN,16,guairt,IMPOTE,z,,,,,,0.01171875,-0.412760417,0,0,0,,0,275,275,423,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.566375,,,,,,,,0.566375,1,,,,,,43,WORD,"ID",16,tongue,TONGUE,m,,,,,,0.01171875,-0.412760417,0,0,0,,0,276,276,102,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.582425,,,,,,,,0.582425,1,,,,,,147,WORD,UN,16,custom,GARLIC,m,,,,,,0.01171875,-0.412760417,0,0,0,,0,277,277,206,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.504165,,,,,,,,0.504165,1,,,,,,277,NW,"ID",16,petain,PETAIN,z,,,,,,0.01171875,-0.412760417,0,0,0,,0,278,278,336,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.56707,,,,,,,,0.56707,1,,,,,,143,WORD,UN,16,sponge,REASON,m,,,,,,0.01171875,-0.412760417,0,0,0,,0,279,279,202,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.59883,,,,,,,,0.59883,1,,,,,,171,WORD,UN,16,patrol,DEPART,m,,,,,,0.01171875,-0.412760417,0,0,0,,0,280,280,230,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.58236,,,,,,,,0.58236,1,,,,,,458,NW,"ID",33,barcet,BARCET,z,,,,,,0.01171875,-0.412760417,0,0,0,,0,281,281,277,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.5639,,,,,,,,0.5639,1,,,,,,309,NW,UN,33,daniet,AMILOY,z,,,,,,0.01171875,-0.412760417,0,0,0,,0,282,282,368,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.56638,,,,,,,,0.56638,1,,,,,,225,WORD,"ID",33,vulgar,VULGAR,m,,,,,,0.01171875,-0.412760417,0,0,0,,0,283,283,44,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.515295,,,,,,,,0.515295,1,,,,,,246,NW,"ID",16,piaton,PIATON,z,,,,,,0.01171875,-0.412760417,0,0,0,,0,284,284,305,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.57128,,,,,,,,0.57128,1,,,,,,51,WORD,"ID",16,hungry,HUNGRY,m,,,,,,0.01171875,-0.412760417,0,0,0,,0,285,285,110,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.541445,,,,,,,,0.541445,1,,,,,,384,NW,UN,16,injore,GUESCO,z,,,,,,0.01171875,-0.412760417,0,0,0,,0,286,286,443,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,0,0.520675,,,,,,,,0.520675,0,,,,,,50,WORD,"ID",16,snatch,SNATCH,m,,,,,,0.01171875,-0.412760417,0,0,0,,0,287,287,109,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.688475,,,,,,,,0.688475,1,,,,,,191,WORD,"ID",33,stable,STABLE,m,,,,,,0.01171875,-0.412760417,0,0,0,,0,288,288,10,1,,
,,,,,,,,,,,,,,,,,,5b47e287bc06c90001f8b67d,2020-11-27_15h06.16.656,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.67298,,,,,,,,0.67298,1,,,,,,210,WORD,"ID",33,monkey,MONKEY,m,,,,,,0.01171875,-0.412760417,0,0,0,,0,289,289,29,1,,
