counterbalancing_condition,instr_done_keyboard.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,experiment_trials.thisRepN,experiment_trials.thisTrialN,experiment_trials.thisN,experiment_trials.thisIndex,experiment_trials.ran,break_done_touch.clicked_name,break_done_keyboard.rt
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.92826,,,,,,,,0.92826,1,,,,,,75,WORD,"ID",33,trophy,TROPHY,m,,,,,,-0.036129743,-0.380563603,0,0,0,,0,217,217,14,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,1.86289,,,,,,,,1.86289,1,,,,,,433,NW,UN,33,pitrom,DRANCE,z,,,,,,-0.036129743,-0.380563603,0,0,0,,0,218,218,372,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.80581,,,,,,,,0.80581,1,,,,,,158,WORD,"ID",16,island,ISLAND,m,,,,,,-0.036129743,-0.380563603,0,0,0,,0,219,219,97,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,1.78464,,,,,,,,1.78464,1,,,,,,174,WORD,"ID",16,turkey,TURKEY,m,,,,,,-0.036129743,-0.380563603,0,0,0,,0,220,220,113,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.874545,,,,,,,,0.874545,1,,,,,,178,WORD,"ID",16,inform,INFORM,m,,,,,,-0.036129743,-0.380563603,0,0,0,,0,221,221,117,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.609325,,,,,,,,0.609325,1,,,,,,30,WORD,UN,16,weapon,ORIENT,m,,,,,,-0.036129743,-0.380563603,0,0,0,,0,222,222,209,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.57237,,,,,,,,0.57237,1,,,,,,415,NW,"ID",16,higsta,HIGSTA,z,,,,,,-0.036129743,-0.380563603,0,0,0,,0,223,223,354,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.63775,,,,,,,,0.63775,1,,,,,,334,NW,"ID",33,watmeg,WATMEG,z,,,,,,-0.036129743,-0.380563603,0,0,0,,0,224,224,273,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.661015,,,,,,,,0.661015,1,,,,,,13,WORD,UN,16,almost,STRIVE,m,,,,,,-0.036129743,-0.380563603,0,0,0,,0,225,225,192,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.47025,,,,,,,,0.47025,1,,,,,,41,WORD,UN,16,chapel,SPRING,m,,,,,,-0.036129743,-0.380563603,0,0,0,,0,226,226,220,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.541985,,,,,,,,0.541985,1,,,,,,258,NW,UN,16,soudal,POLUTH,z,,,,,,-0.036129743,-0.380563603,0,0,0,,0,227,227,437,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.606665,,,,,,,,0.606665,1,,,,,,261,NW,UN,16,quilew,STUNCH,z,,,,,,-0.036129743,-0.380563603,0,0,0,,0,228,228,440,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.575805,,,,,,,,0.575805,1,,,,,,85,WORD,"ID",33,sprawl,SPRAWL,m,,,,,,-0.036129743,-0.380563603,0,0,0,,0,229,229,24,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.55527,,,,,,,,0.55527,1,,,,,,399,NW,"ID",16,fouret,FOURET,z,,,,,,-0.036129743,-0.380563603,0,0,0,,0,230,230,338,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.56027,,,,,,,,0.56027,1,,,,,,445,NW,UN,33,runamo,MINKEL,z,,,,,,-0.036129743,-0.380563603,0,0,0,,0,231,231,384,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.547575,,,,,,,,0.547575,1,,,,,,222,WORD,UN,33,export,HINDER,m,,,,,,-0.036129743,-0.380563603,0,0,0,,0,232,232,161,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.783205,,,,,,,,0.783205,1,,,,,,322,NW,"ID",33,slanch,SLANCH,z,,,,,,-0.036129743,-0.380563603,0,0,0,,0,233,233,261,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.67161,,,,,,,,0.67161,1,,,,,,395,NW,"ID",16,colury,COLURY,z,,,,,,-0.036129743,-0.380563603,0,0,0,,0,234,234,334,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.60057,,,,,,,,0.60057,1,,,,,,165,WORD,"ID",16,invest,INVEST,m,,,,,,-0.036129743,-0.380563603,0,0,0,,0,235,235,104,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.553815,,,,,,,,0.553815,1,,,,,,198,WORD,UN,33,invoke,WICKED,m,,,,,,-0.036129743,-0.380563603,0,0,0,,0,236,236,137,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.506105,,,,,,,,0.506105,1,,,,,,456,NW,UN,33,wanigh,BROGET,z,,,,,,-0.036129743,-0.380563603,0,0,0,,0,237,237,395,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.55333,,,,,,,,0.55333,1,,,,,,474,NW,UN,33,acrise,HABLIN,z,,,,,,-0.036129743,-0.380563603,0,0,0,,0,238,238,413,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.57791,,,,,,,,0.57791,1,,,,,,265,NW,UN,16,varmit,DISTAR,z,,,,,,-0.036129743,-0.380563603,0,0,0,,0,239,239,444,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.56631,,,,,,,,0.56631,1,,,,,,277,NW,UN,16,unighs,PETAIN,z,,,,,,-0.036129743,-0.380563603,0,0,0,,0,240,240,456,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.528045,,,,,,,,0.528045,1,,,,,,420,NW,"ID",16,gushop,GUSHOP,z,,,,,,0.117568632,-0.393371866,1,0,0,,0,241,241,359,1,break_done_button,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.636525,0.179474921,-0.128669045,1,0,0,0.28293,,0.636525,1,,,,,,321,NW,"ID",33,miator,MIATOR,z,,,,,,0.179474921,-0.128669045,0,0,0,,0,242,242,260,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.621445,,,,,,,,0.621445,1,,,,,,310,NW,"ID",33,daniet,DANIET,z,,,,,,0.179474921,-0.128669045,0,0,0,,0,243,243,249,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.48486,,,,,,,,0.48486,1,,,,,,392,NW,"ID",16,rouncy,ROUNCY,z,,,,,,0.179474921,-0.128669045,0,0,0,,0,244,244,331,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.50496,,,,,,,,0.50496,1,,,,,,412,NW,"ID",16,jiluer,JILUER,z,,,,,,0.179474921,-0.128669045,0,0,0,,0,245,245,351,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.449115,,,,,,,,0.449115,1,,,,,,246,NW,UN,16,blarge,PIATON,z,,,,,,0.179474921,-0.128669045,0,0,0,,0,246,246,425,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.61667,,,,,,,,0.61667,1,,,,,,84,WORD,"ID",33,mortal,MORTAL,m,,,,,,0.179474921,-0.128669045,0,0,0,,0,247,247,23,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.59298,,,,,,,,0.59298,1,,,,,,240,WORD,UN,33,seldom,FOREST,m,,,,,,0.179474921,-0.128669045,0,0,0,,0,248,248,179,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.57168,,,,,,,,0.57168,1,,,,,,74,WORD,"ID",33,plaque,PLAQUE,m,,,,,,0.179474921,-0.128669045,0,0,0,,0,249,249,13,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.502315,,,,,,,,0.502315,1,,,,,,339,NW,"ID",33,fachow,FACHOW,z,,,,,,0.179474921,-0.128669045,0,0,0,,0,250,250,278,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.547425,,,,,,,,0.547425,1,,,,,,302,NW,"ID",33,miluer,MILUER,z,,,,,,0.179474921,-0.128669045,0,0,0,,0,251,251,241,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.467615,,,,,,,,0.467615,1,,,,,,73,WORD,"ID",33,source,SOURCE,m,,,,,,0.179474921,-0.128669045,0,0,0,,0,252,252,12,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.491175,,,,,,,,0.491175,1,,,,,,297,NW,UN,16,piergy,FERTIC,z,,,,,,0.179474921,-0.128669045,0,0,0,,0,253,253,476,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.540325,,,,,,,,0.540325,1,,,,,,371,NW,"ID",16,geiloy,GEILOY,z,,,,,,0.179474921,-0.128669045,0,0,0,,0,254,254,310,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.48969,,,,,,,,0.48969,1,,,,,,252,NW,UN,16,resait,STAPOD,z,,,,,,0.179474921,-0.128669045,0,0,0,,0,255,255,431,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.50384,,,,,,,,0.50384,1,,,,,,480,NW,UN,33,knisma,ROBULY,z,,,,,,0.179474921,-0.128669045,0,0,0,,0,256,256,419,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.49859,,,,,,,,0.49859,1,,,,,,361,NW,"ID",16,pauche,PAUCHE,z,,,,,,0.179474921,-0.128669045,0,0,0,,0,257,257,300,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.57097,,,,,,,,0.57097,1,,,,,,93,WORD,"ID",33,public,PUBLIC,m,,,,,,0.179474921,-0.128669045,0,0,0,,0,258,258,32,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.59485,,,,,,,,0.59485,1,,,,,,257,NW,UN,16,poluth,VENIOD,z,,,,,,0.179474921,-0.128669045,0,0,0,,0,259,259,436,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.511245,,,,,,,,0.511245,1,,,,,,330,NW,"ID",33,kensom,KENSOM,z,,,,,,0.179474921,-0.128669045,0,0,0,,0,260,260,269,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.4768,,,,,,,,0.4768,1,,,,,,308,NW,"ID",33,psetch,PSETCH,z,,,,,,0.179474921,-0.128669045,0,0,0,,0,261,261,247,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,0,0.440545,,,,,,,,0.440545,0,,,,,,146,WORD,"ID",16,couple,COUPLE,m,,,,,,0.179474921,-0.128669045,0,0,0,,0,262,262,85,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.49944,,,,,,,,0.49944,1,,,,,,299,NW,UN,16,yarion,STURCH,z,,,,,,0.179474921,-0.128669045,0,0,0,,0,263,263,478,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.456805,,,,,,,,0.456805,1,,,,,,220,WORD,UN,33,mascot,VOYAGE,m,,,,,,0.179474921,-0.128669045,0,0,0,,0,264,264,159,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.76857,,,,,,,,0.76857,1,,,,,,122,WORD,"ID",16,linger,LINGER,m,,,,,,0.179474921,-0.128669045,0,0,0,,0,265,265,61,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.604515,,,,,,,,0.604515,1,,,,,,370,NW,"ID",16,sleact,SLEACT,z,,,,,,0.179474921,-0.128669045,0,0,0,,0,266,266,309,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.523265,,,,,,,,0.523265,1,,,,,,4,WORD,UN,16,plunge,TRENCH,m,,,,,,0.179474921,-0.128669045,0,0,0,,0,267,267,183,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,0,0.52326,,,,,,,,0.52326,0,,,,,,17,WORD,UN,16,humble,CHARGE,m,,,,,,0.179474921,-0.128669045,0,0,0,,0,268,268,196,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,0,0.463855,,,,,,,,0.463855,0,,,,,,29,WORD,UN,16,orient,SKETCH,m,,,,,,0.179474921,-0.128669045,0,0,0,,0,269,269,208,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.55876,,,,,,,,0.55876,1,,,,,,236,WORD,UN,33,grumpy,PIRATE,m,,,,,,0.179474921,-0.128669045,0,0,0,,0,270,270,175,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.52984,,,,,,,,0.52984,1,,,,,,256,NW,UN,16,veniod,INLORS,z,,,,,,0.179474921,-0.128669045,0,0,0,,0,271,271,435,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.62981,,,,,,,,0.62981,1,,,,,,169,WORD,"ID",16,genius,GENIUS,m,,,,,,0.179474921,-0.128669045,0,0,0,,0,272,272,108,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.511765,,,,,,,,0.511765,1,,,,,,12,WORD,UN,16,strive,ORANGE,m,,,,,,0.179474921,-0.128669045,0,0,0,,0,273,273,191,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.796835,,,,,,,,0.796835,1,,,,,,335,NW,"ID",33,desion,DESION,z,,,,,,0.179474921,-0.128669045,0,0,0,,0,274,274,274,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,0,0.51889,,,,,,,,0.51889,0,,,,,,92,WORD,"ID",33,strand,STRAND,m,,,,,,0.179474921,-0.128669045,0,0,0,,0,275,275,31,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.65326,,,,,,,,0.65326,1,,,,,,262,NW,UN,16,dolica,QUILEW,z,,,,,,0.179474921,-0.128669045,0,0,0,,0,276,276,441,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.4762,,,,,,,,0.4762,1,,,,,,280,NW,UN,16,melaty,CURBOL,z,,,,,,0.179474921,-0.128669045,0,0,0,,0,277,277,459,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.505275,,,,,,,,0.505275,1,,,,,,224,WORD,UN,33,vulgar,PERIOD,m,,,,,,0.179474921,-0.128669045,0,0,0,,0,278,278,163,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.60809,,,,,,,,0.60809,1,,,,,,211,WORD,UN,33,verify,INFECT,m,,,,,,0.179474921,-0.128669045,0,0,0,,0,279,279,150,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.662545,,,,,,,,0.662545,1,,,,,,352,NW,"ID",33,tringe,TRINGE,z,,,,,,0.179474921,-0.128669045,0,0,0,,0,280,280,291,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.53599,,,,,,,,0.53599,1,,,,,,43,WORD,UN,16,foster,TONGUE,m,,,,,,0.179474921,-0.128669045,0,0,0,,0,281,281,222,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.534775,,,,,,,,0.534775,1,,,,,,98,WORD,"ID",33,belong,BELONG,m,,,,,,0.179474921,-0.128669045,0,0,0,,0,282,282,37,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.832455,,,,,,,,0.832455,1,,,,,,283,NW,UN,16,shaple,VERALF,z,,,,,,0.179474921,-0.128669045,0,0,0,,0,283,283,462,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,0,0.617485,,,,,,,,0.617485,0,,,,,,250,NW,UN,16,lupict,MILTED,z,,,,,,0.179474921,-0.128669045,0,0,0,,0,284,284,429,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.5062,,,,,,,,0.5062,1,,,,,,195,WORD,UN,33,credit,RESIGN,m,,,,,,0.179474921,-0.128669045,0,0,0,,0,285,285,134,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.579405,,,,,,,,0.579405,1,,,,,,429,NW,UN,33,caroey,FUNTLE,z,,,,,,0.179474921,-0.128669045,0,0,0,,0,286,286,368,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.589855,,,,,,,,0.589855,1,,,,,,171,WORD,"ID",16,depart,DEPART,m,,,,,,0.179474921,-0.128669045,0,0,0,,0,287,287,110,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.583125,,,,,,,,0.583125,1,,,,,,292,NW,UN,16,swance,ABLINT,z,,,,,,0.179474921,-0.128669045,0,0,0,,0,288,288,471,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.73973,,,,,,,,0.73973,1,,,,,,380,NW,"ID",16,cavory,CAVORY,z,,,,,,0.179474921,-0.128669045,0,0,0,,0,289,289,319,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.690405,,,,,,,,0.690405,1,,,,,,430,NW,UN,33,chrums,CAROEY,z,,,,,,0.179474921,-0.128669045,0,0,0,,0,290,290,369,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.576265,,,,,,,,0.576265,1,,,,,,45,WORD,UN,16,single,CLERGY,m,,,,,,0.179474921,-0.128669045,0,0,0,,0,291,291,224,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.6121,,,,,,,,0.6121,1,,,,,,391,NW,"ID",16,theldy,THELDY,z,,,,,,0.179474921,-0.128669045,0,0,0,,0,292,292,330,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.630605,,,,,,,,0.630605,1,,,,,,49,WORD,UN,16,snatch,SURVEY,m,,,,,,0.179474921,-0.128669045,0,0,0,,0,293,293,228,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.612335,,,,,,,,0.612335,1,,,,,,460,NW,UN,33,justre,MINGAR,z,,,,,,0.179474921,-0.128669045,0,0,0,,0,294,294,399,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.616245,,,,,,,,0.616245,1,,,,,,31,WORD,UN,16,buckle,WEAPON,m,,,,,,0.179474921,-0.128669045,0,0,0,,0,295,295,210,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.64677,,,,,,,,0.64677,1,,,,,,58,WORD,UN,16,splint,FOSTER,m,,,,,,0.179474921,-0.128669045,0,0,0,,0,296,296,237,1,,
,,,,,,,,,,,,,,,,,,5e870606f9dd66349540b880,2020-11-27_15h10.22.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.61514,,,,,,,,0.61514,1,,,,,,184,WORD,UN,33,bother,SLEAZY,m,,,,,,0.179474921,-0.128669045,0,0,0,,0,297,297,123,1,,
