counterbalancing_condition,instr_done_keyboard.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,date,expName,psychopyVersion,OS,frameRate,instr_done_keyboard.rt,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,experiment_trials.thisRepN,experiment_trials.thisTrialN,experiment_trials.thisN,experiment_trials.thisIndex,experiment_trials.ran,break_done_keyboard.rt
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,0.52176,,,,,,,,0.52176,1,,,,,,187,WORD,UN,16,social,COURSE,m,,,,,,-0.053068034,-0.41081543,0,0,0,,0,208,208,186,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,0.66706,,,,,,,,0.66706,1,,,,,,221,WORD,UN,16,hinder,MASCOT,m,,,,,,-0.053068034,-0.41081543,0,0,0,,0,209,209,220,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,0.532895,,,,,,,,0.532895,1,,,,,,467,NW,UN,16,wictor,GORBIE,z,,,,,,-0.053068034,-0.41081543,0,0,0,,0,210,210,466,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,0.539135,,,,,,,,0.539135,1,,,,,,192,WORD,UN,16,object,PLAGUE,m,,,,,,-0.053068034,-0.41081543,0,0,0,,0,211,211,191,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,0.58469,,,,,,,,0.58469,1,,,,,,437,NW,UN,16,baitch,SNAPEL,z,,,,,,-0.053068034,-0.41081543,0,0,0,,0,212,212,436,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,0.514635,,,,,,,,0.514635,1,,,,,,15,WORD,"ID",33,amount,AMOUNT,m,,,,,,-0.053068034,-0.41081543,0,0,0,,0,213,213,14,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,0.556095,,,,,,,,0.556095,1,,,,,,207,WORD,UN,16,hockey,WREATH,m,,,,,,-0.053068034,-0.41081543,0,0,0,,0,214,214,206,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,0.484585,,,,,,,,0.484585,1,,,,,,3,WORD,"ID",33,knight,KNIGHT,m,,,,,,-0.053068034,-0.41081543,0,0,0,,0,215,215,2,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,0.48642,,,,,,,,0.48642,1,,,,,,355,NW,"ID",16,zingly,ZINGLY,z,,,,,,-0.053068034,-0.41081543,0,0,0,,0,216,216,354,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,0.51748,,,,,,,,0.51748,1,,,,,,403,NW,UN,33,cluirm,BRUATS,z,,,,,,-0.053068034,-0.41081543,0,0,0,,0,217,217,402,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,0.69015,,,,,,,,0.69015,1,,,,,,149,WORD,UN,33,random,INVADE,m,,,,,,-0.053068034,-0.41081543,0,0,0,,0,218,218,148,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,0.550245,,,,,,,,0.550245,1,,,,,,296,NW,"ID",33,beinch,BEINCH,z,,,,,,-0.053068034,-0.41081543,0,0,0,,0,219,219,295,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,0.581915,,,,,,,,0.581915,1,,,,,,324,NW,"ID",16,steikh,STEIKH,z,,,,,,-0.053068034,-0.41081543,0,0,0,,0,220,220,323,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,0.51724,,,,,,,,0.51724,1,,,,,,480,NW,UN,16,knisma,ROBULY,z,,,,,,-0.053068034,-0.41081543,0,0,0,,0,221,221,479,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,0.53769,,,,,,,,0.53769,1,,,,,,253,NW,"ID",33,resait,RESAIT,z,,,,,,-0.053068034,-0.41081543,0,0,0,,0,222,222,252,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,0.54963,,,,,,,,0.54963,1,,,,,,432,NW,UN,16,drance,LUNKER,z,,,,,,-0.053068034,-0.41081543,0,0,0,,0,223,223,431,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,0.468675,,,,,,,,0.468675,1,,,,,,4,WORD,"ID",33,trench,TRENCH,m,,,,,,-0.053068034,-0.41081543,0,0,0,,0,224,224,3,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,0.667275,,,,,,,,0.667275,1,,,,,,363,NW,UN,33,impote,BREALI,z,,,,,,-0.053068034,-0.41081543,0,0,0,,0,225,225,362,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,0.553695,,,,,,,,0.553695,1,,,,,,90,WORD,"ID",16,relish,RELISH,m,,,,,,-0.053068034,-0.41081543,0,0,0,,0,226,226,89,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,0.500925,,,,,,,,0.500925,1,,,,,,393,NW,UN,33,spaqux,GANOUS,z,,,,,,-0.053068034,-0.41081543,0,0,0,,0,227,227,392,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,0.52201,,,,,,,,0.52201,1,,,,,,202,WORD,UN,16,phrase,FACTOR,m,,,,,,-0.053068034,-0.41081543,0,0,0,,0,228,228,201,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,0.50319,,,,,,,,0.50319,1,,,,,,383,NW,UN,33,guesco,AUNGRE,z,,,,,,-0.053068034,-0.41081543,0,0,0,,0,229,229,382,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,0,0.538575,,,,,,,,0.538575,0,,,,,,212,WORD,UN,16,squeal,VERIFY,m,,,,,,-0.053068034,-0.41081543,0,0,0,,0,230,230,211,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,0.653285,,,,,,,,0.653285,1,,,,,,468,NW,UN,16,padifs,WICTOR,z,,,,,,-0.053068034,-0.41081543,0,0,0,,0,231,231,467,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,0.567935,,,,,,,,0.567935,1,,,,,,129,WORD,UN,33,stupid,MARVEL,m,,,,,,-0.053068034,-0.41081543,0,0,0,,0,232,232,128,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,0.649465,,,,,,,,0.649465,1,,,,,,471,NW,UN,16,cigney,NOBEST,z,,,,,,-0.053068034,-0.41081543,0,0,0,,0,233,233,470,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,0.667395,,,,,,,,0.667395,1,,,,,,141,WORD,UN,33,spruce,ORPHAN,m,,,,,,-0.053068034,-0.41081543,0,0,0,,0,234,234,140,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,0.584315,,,,,,,,0.584315,1,,,,,,89,WORD,"ID",16,permit,PERMIT,m,,,,,,-0.053068034,-0.41081543,0,0,0,,0,235,235,88,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,0.516685,,,,,,,,0.516685,1,,,,,,173,WORD,UN,33,turkey,SHOWER,m,,,,,,-0.053068034,-0.41081543,0,0,0,,0,236,236,172,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,0.551045,,,,,,,,0.551045,1,,,,,,106,WORD,"ID",16,ransom,RANSOM,m,,,,,,-0.053068034,-0.41081543,0,0,0,,0,237,237,105,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,0.519785,,,,,,,,0.519785,1,,,,,,155,WORD,UN,33,cradle,LIZARD,m,,,,,,-0.053068034,-0.41081543,0,0,0,,0,238,238,154,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,0.73422,,,,,,,,0.73422,1,,,,,,456,NW,UN,16,wanigh,BROGET,z,,,,,,-0.053068034,-0.41081543,0,0,0,,0,239,239,455,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,0.567025,,,,,,,,0.567025,1,,,,,,255,NW,"ID",33,apight,APIGHT,z,,,,,,-0.053068034,-0.41081543,0,0,0,,0,240,240,254,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,0.569145,,,,,,,,0.569145,1,,,,,,354,NW,"ID",16,virlex,VIRLEX,z,,,,,,0.308972453,-0.493670753,0,0,0,space,0,241,241,353,1,98.568565
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,0.63143,,,,,,,,0.63143,1,,,,,,443,NW,UN,16,jaunce,DORSEX,z,,,,,,0.308972453,-0.493670753,0,0,0,,0,242,242,442,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,0.48416,,,,,,,,0.48416,1,,,,,,195,WORD,UN,16,credit,RESIGN,m,,,,,,0.308972453,-0.493670753,0,0,0,,0,243,243,194,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,0.69856,,,,,,,,0.69856,1,,,,,,448,NW,UN,16,brunge,SADENT,z,,,,,,0.308972453,-0.493670753,0,0,0,,0,244,244,447,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,0.60922,,,,,,,,0.60922,1,,,,,,163,WORD,UN,33,market,STRING,m,,,,,,0.308972453,-0.493670753,0,0,0,,0,245,245,162,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,0.46867,,,,,,,,0.46867,1,,,,,,162,WORD,UN,33,string,CANDLE,m,,,,,,0.308972453,-0.493670753,0,0,0,,0,246,246,161,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,0.56754,,,,,,,,0.56754,1,,,,,,235,WORD,UN,16,pirate,GRUMPY,m,,,,,,0.308972453,-0.493670753,0,0,0,,0,247,247,234,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,0.47448,,,,,,,,0.47448,1,,,,,,470,NW,UN,16,nobest,CRUDIO,z,,,,,,0.308972453,-0.493670753,0,0,0,,0,248,248,469,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,0.58286,,,,,,,,0.58286,1,,,,,,215,WORD,UN,16,behalf,PHOBIA,m,,,,,,0.308972453,-0.493670753,0,0,0,,0,249,249,214,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,0.58327,,,,,,,,0.58327,1,,,,,,10,WORD,"ID",33,ethnic,ETHNIC,m,,,,,,0.308972453,-0.493670753,0,0,0,,0,250,250,9,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,0.685385,,,,,,,,0.685385,1,,,,,,82,WORD,"ID",16,stigma,STIGMA,m,,,,,,0.308972453,-0.493670753,0,0,0,,0,251,251,81,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,0.58496,,,,,,,,0.58496,1,,,,,,259,NW,"ID",33,soudal,SOUDAL,z,,,,,,0.308972453,-0.493670753,0,0,0,,0,252,252,258,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,0.766705,,,,,,,,0.766705,1,,,,,,454,NW,UN,16,tondle,SCOUGE,z,,,,,,0.308972453,-0.493670753,0,0,0,,0,253,253,453,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,0.60049,,,,,,,,0.60049,1,,,,,,45,WORD,"ID",33,clergy,CLERGY,m,,,,,,0.308972453,-0.493670753,0,0,0,,0,254,254,44,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,0.55815,,,,,,,,0.55815,1,,,,,,440,NW,UN,16,cainky,SARIDE,z,,,,,,0.308972453,-0.493670753,0,0,0,,0,255,255,439,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,0.58205,,,,,,,,0.58205,1,,,,,,200,WORD,UN,16,admire,BEACON,m,,,,,,0.308972453,-0.493670753,0,0,0,,0,256,256,199,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,0.53371,,,,,,,,0.53371,1,,,,,,310,NW,"ID",16,daniet,DANIET,z,,,,,,0.308972453,-0.493670753,0,0,0,,0,257,257,309,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,0.699245,,,,,,,,0.699245,1,,,,,,289,NW,"ID",33,starby,STARBY,z,,,,,,0.308972453,-0.493670753,0,0,0,,0,258,258,288,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,0.681185,,,,,,,,0.681185,1,,,,,,356,NW,"ID",16,othnis,OTHNIS,z,,,,,,0.308972453,-0.493670753,0,0,0,,0,259,259,355,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,0.617085,,,,,,,,0.617085,1,,,,,,122,WORD,UN,33,strike,LINGER,m,,,,,,0.308972453,-0.493670753,0,0,0,,0,260,260,121,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,0.93672,,,,,,,,0.93672,1,,,,,,142,WORD,UN,33,orphan,SPRUCE,m,,,,,,0.308972453,-0.493670753,0,0,0,,0,261,261,141,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,0.583,,,,,,,,0.583,1,,,,,,274,NW,"ID",33,fumblo,FUMBLO,z,,,,,,0.308972453,-0.493670753,0,0,0,,0,262,262,273,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,0.516645,,,,,,,,0.516645,1,,,,,,2,WORD,"ID",33,bridge,BRIDGE,m,,,,,,0.308972453,-0.493670753,0,0,0,,0,263,263,1,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,0.615375,,,,,,,,0.615375,1,,,,,,392,NW,UN,33,ganous,ROUNCY,z,,,,,,0.308972453,-0.493670753,0,0,0,,0,264,264,391,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,0.524535,,,,,,,,0.524535,1,,,,,,316,NW,"ID",16,scregm,SCREGM,z,,,,,,0.308972453,-0.493670753,0,0,0,,0,265,265,315,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,0.485945,,,,,,,,0.485945,1,,,,,,256,NW,"ID",33,inlors,INLORS,z,,,,,,0.308972453,-0.493670753,0,0,0,,0,266,266,255,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,0.649345,,,,,,,,0.649345,1,,,,,,273,NW,"ID",33,sortel,SORTEL,z,,,,,,0.308972453,-0.493670753,0,0,0,,0,267,267,272,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,0.639815,,,,,,,,0.639815,1,,,,,,114,WORD,"ID",16,placid,PLACID,m,,,,,,0.308972453,-0.493670753,0,0,0,,0,268,268,113,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,0.52018,,,,,,,,0.52018,1,,,,,,219,WORD,UN,16,voyage,BUCKET,m,,,,,,0.308972453,-0.493670753,0,0,0,,0,269,269,218,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,0.566455,,,,,,,,0.566455,1,,,,,,376,NW,UN,33,sliant,IGUARE,z,,,,,,0.308972453,-0.493670753,0,0,0,,0,270,270,375,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,0.51702,,,,,,,,0.51702,1,,,,,,236,WORD,UN,16,poster,PIRATE,m,,,,,,0.308972453,-0.493670753,0,0,0,,0,271,271,235,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,0.583535,,,,,,,,0.583535,1,,,,,,143,WORD,UN,33,sponge,REASON,m,,,,,,0.308972453,-0.493670753,0,0,0,,0,272,272,142,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,0.721685,,,,,,,,0.721685,1,,,,,,85,WORD,"ID",16,sprawl,SPRAWL,m,,,,,,0.308972453,-0.493670753,0,0,0,,0,273,273,84,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,0.57566,,,,,,,,0.57566,1,,,,,,266,NW,"ID",33,varmit,VARMIT,z,,,,,,0.308972453,-0.493670753,0,0,0,,0,274,274,265,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,0.64025,,,,,,,,0.64025,1,,,,,,257,NW,"ID",33,veniod,VENIOD,z,,,,,,0.308972453,-0.493670753,0,0,0,,0,275,275,256,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,0.707745,,,,,,,,0.707745,1,,,,,,411,NW,UN,33,jiluer,ORCHIN,z,,,,,,0.308972453,-0.493670753,0,0,0,,0,276,276,410,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,0.49295,,,,,,,,0.49295,1,,,,,,323,NW,"ID",16,rosail,ROSAIL,z,,,,,,0.308972453,-0.493670753,0,0,0,,0,277,277,322,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,0.68727,,,,,,,,0.68727,1,,,,,,332,NW,"ID",16,vangue,VANGUE,z,,,,,,0.308972453,-0.493670753,0,0,0,,0,278,278,331,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,0.483695,,,,,,,,0.483695,1,,,,,,351,NW,"ID",16,tiesch,TIESCH,z,,,,,,0.308972453,-0.493670753,0,0,0,,0,279,279,350,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,0.653085,,,,,,,,0.653085,1,,,,,,429,NW,UN,16,caroey,FUNTLE,z,,,,,,0.308972453,-0.493670753,0,0,0,,0,280,280,428,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,0.5418,,,,,,,,0.5418,1,,,,,,14,WORD,"ID",33,almost,ALMOST,m,,,,,,0.308972453,-0.493670753,0,0,0,,0,281,281,13,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,0.531925,,,,,,,,0.531925,1,,,,,,341,NW,"ID",16,myrtie,MYRTIE,z,,,,,,0.308972453,-0.493670753,0,0,0,,0,282,282,340,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,0.565955,,,,,,,,0.565955,1,,,,,,370,NW,UN,33,geiloy,SLEACT,z,,,,,,0.308972453,-0.493670753,0,0,0,,0,283,283,369,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,0.570505,,,,,,,,0.570505,1,,,,,,75,WORD,"ID",16,trophy,TROPHY,m,,,,,,0.308972453,-0.493670753,0,0,0,,0,284,284,74,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,1.08301,,,,,,,,1.08301,1,,,,,,366,NW,UN,33,slique,TOSHEL,z,,,,,,0.308972453,-0.493670753,0,0,0,,0,285,285,365,1,
,,,,,,,,,,,,,,,,,,5eadaff848b26f4483ae62d9,2020-11-27_15h01.07.252,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,0.54098,,,,,,,,0.54098,1,,,,,,386,NW,UN,33,gronce,ANCUST,z,,,,,,0.308972453,-0.493670753,0,0,0,,0,286,286,385,1,
