counterbalancing_condition,instr_done_keyboard.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,date,expName,psychopyVersion,OS,frameRate,instr_done_keyboard.rt,response.keys,response.corr,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,response.rt,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.794145,1,,,,,,272,NW,UN,16,sortel,DAMILT,z,0.794145,,,,,,0.066467289,-0.479062841,0,0,0,,0,214,214,451,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.613945,1,,,,,,258,NW,UN,16,soudal,POLUTH,z,0.613945,,,,,,0.066467289,-0.479062841,0,0,0,,0,215,215,437,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,1.06958,1,,,,,,273,NW,UN,16,fumblo,SORTEL,z,1.06958,,,,,,0.066467289,-0.479062841,0,0,0,,0,216,216,452,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.58447,1,,,,,,65,WORD,"ID",33,symbol,SYMBOL,m,0.58447,,,,,,0.066467289,-0.479062841,0,0,0,,0,217,217,4,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.60242,1,,,,,,171,WORD,"ID",16,depart,DEPART,m,0.60242,,,,,,0.066467289,-0.479062841,0,0,0,,0,218,218,110,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.6264,1,,,,,,120,WORD,"ID",33,strain,STRAIN,m,0.6264,,,,,,0.066467289,-0.479062841,0,0,0,,0,219,219,59,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.59275,1,,,,,,57,WORD,UN,16,danger,CHANGE,m,0.59275,,,,,,0.066467289,-0.479062841,0,0,0,,0,220,220,236,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.72665,1,,,,,,10,WORD,UN,16,cruise,ETHNIC,m,0.72665,,,,,,0.066467289,-0.479062841,0,0,0,,0,221,221,189,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.776225,1,,,,,,269,NW,UN,16,wrimsy,ORCHET,z,0.776225,,,,,,0.066467289,-0.479062841,0,0,0,,0,222,222,448,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.611195,1,,,,,,100,WORD,"ID",33,carbon,CARBON,m,0.611195,,,,,,0.066467289,-0.479062841,0,0,0,,0,223,223,39,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.583165,1,,,,,,232,WORD,UN,33,nature,INJECT,m,0.583165,,,,,,0.066467289,-0.479062841,0,0,0,,0,224,224,171,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.666625,1,,,,,,453,NW,UN,33,scouge,BOLVIS,z,0.666625,,,,,,0.066467289,-0.479062841,0,0,0,,0,225,225,392,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.7335,1,,,,,,253,NW,UN,16,varosh,RESAIT,z,0.7335,,,,,,0.066467289,-0.479062841,0,0,0,,0,226,226,432,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,1.566255,1,,,,,,386,NW,"ID",16,ancust,ANCUST,z,1.566255,,,,,,0.066467289,-0.479062841,0,0,0,,0,227,227,325,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,1.19206,1,,,,,,418,NW,"ID",16,suidle,SUIDLE,z,1.19206,,,,,,0.066467289,-0.479062841,0,0,0,,0,228,228,357,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.616645,1,,,,,,129,WORD,"ID",16,marvel,MARVEL,m,0.616645,,,,,,0.066467289,-0.479062841,0,0,0,,0,229,229,68,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,1.126745,1,,,,,,451,NW,UN,33,surden,CAINKY,z,1.126745,,,,,,0.066467289,-0.479062841,0,0,0,,0,230,230,390,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.60022,1,,,,,,343,NW,"ID",33,aimosy,AIMOSY,z,0.60022,,,,,,0.066467289,-0.479062841,0,0,0,,0,231,231,282,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.63299,1,,,,,,376,NW,"ID",16,iguare,IGUARE,z,0.63299,,,,,,0.066467289,-0.479062841,0,0,0,,0,232,232,315,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.63324,1,,,,,,400,NW,"ID",16,wearox,WEAROX,z,0.63324,,,,,,0.066467289,-0.479062841,0,0,0,,0,233,233,339,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.561935,1,,,,,,80,WORD,"ID",33,family,FAMILY,m,0.561935,,,,,,0.066467289,-0.479062841,0,0,0,,0,234,234,19,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.629605,1,,,,,,292,NW,UN,16,swance,ABLINT,z,0.629605,,,,,,0.066467289,-0.479062841,0,0,0,,0,235,235,471,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.5593,1,,,,,,179,WORD,"ID",16,basket,BASKET,m,0.5593,,,,,,0.066467289,-0.479062841,0,0,0,,0,236,236,118,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.6763,1,,,,,,121,WORD,"ID",16,thrive,THRIVE,m,0.6763,,,,,,0.066467289,-0.479062841,0,0,0,,0,237,237,60,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,0,,,,,,,,0.53189,0,,,,,,225,WORD,UN,33,casino,VULGAR,m,0.53189,,,,,,0.066467289,-0.479062841,0,0,0,,0,238,238,164,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.88427,1,,,,,,325,NW,"ID",33,thruse,THRUSE,z,0.88427,,,,,,0.066467289,-0.479062841,0,0,0,,0,239,239,264,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.537465,1,,,,,,137,WORD,"ID",16,finger,FINGER,m,0.537465,,,,,,0.066467289,-0.479062841,0,0,0,,0,240,240,76,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,1.00773,1,,,,,,429,NW,UN,33,caroey,FUNTLE,z,1.00773,,,,,,0.066467289,-0.479062841,0,0,0,,0,241,241,368,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.636795,1,,,,,,143,WORD,"ID",16,reason,REASON,m,0.636795,,,,,,0.066467289,-0.479062841,0,0,0,,0,242,242,82,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.720535,1,,,,,,40,WORD,UN,16,spring,CONVEY,m,0.720535,,,,,,0.066467289,-0.479062841,0,0,0,,0,243,243,219,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.651975,1,,,,,,235,WORD,UN,33,pirate,GRUMPY,m,0.651975,,,,,,0.066467289,-0.479062841,0,0,0,,0,244,244,174,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.700875,1,,,,,,172,WORD,"ID",16,patrol,PATROL,m,0.700875,,,,,,0.066467289,-0.479062841,0,0,0,,0,245,245,111,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.716255,1,,,,,,407,NW,"ID",16,suiver,SUIVER,z,0.716255,,,,,,0.066467289,-0.479062841,0,0,0,,0,246,246,346,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,1.44239,1,,,,,,383,NW,"ID",16,aungre,AUNGRE,z,1.44239,,,,,,0.066467289,-0.479062841,0,0,0,,0,247,247,322,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.60143,1,,,,,,98,WORD,"ID",33,belong,BELONG,m,0.60143,,,,,,0.066467289,-0.479062841,0,0,0,,0,248,248,37,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.61627,1,,,,,,78,WORD,"ID",33,column,COLUMN,m,0.61627,,,,,,0.066467289,-0.479062841,0,0,0,,0,249,249,17,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.71815,1,,,,,,417,NW,"ID",16,earoud,EAROUD,z,0.71815,,,,,,0.066467289,-0.479062841,0,0,0,,0,250,250,356,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.569995,1,,,,,,334,NW,"ID",33,watmeg,WATMEG,z,0.569995,,,,,,0.066467289,-0.479062841,0,0,0,,0,251,251,273,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.700935,1,,,,,,236,WORD,UN,33,grumpy,PIRATE,m,0.700935,,,,,,0.066467289,-0.479062841,0,0,0,,0,252,252,175,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.672285,1,,,,,,244,NW,UN,16,anougs,EATRIC,z,0.672285,,,,,,0.066467289,-0.479062841,0,0,0,,0,253,253,423,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.696315,1,,,,,,47,WORD,UN,16,walnut,INCOME,m,0.696315,,,,,,0.066467289,-0.479062841,0,0,0,,0,254,254,226,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.667435,1,,,,,,363,NW,"ID",16,breali,BREALI,z,0.667435,,,,,,0.066467289,-0.479062841,0,0,0,,0,255,255,302,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.609565,1,,,,,,97,WORD,"ID",33,client,CLIENT,m,0.609565,,,,,,0.066467289,-0.479062841,0,0,0,,0,256,256,36,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.646365,1,,,,,,163,WORD,"ID",16,string,STRING,m,0.646365,,,,,,0.066467289,-0.479062841,0,0,0,,0,257,257,102,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.64891,1,,,,,,294,NW,UN,16,gleath,INHORT,z,0.64891,,,,,,0.066467289,-0.479062841,0,0,0,,0,258,258,473,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.54959,1,,,,,,133,WORD,"ID",16,chrome,CHROME,m,0.54959,,,,,,0.066467289,-0.479062841,0,0,0,,0,259,259,72,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,1.6157,1,,,,,,345,NW,"ID",33,absend,ABSEND,z,1.6157,,,,,,0.066467289,-0.479062841,0,0,0,,0,260,260,284,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.84178,1,,,,,,329,NW,"ID",33,yarike,YARIKE,z,0.84178,,,,,,0.066467289,-0.479062841,0,0,0,,0,261,261,268,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.648925,1,,,,,,448,NW,UN,33,brunge,SADENT,z,0.648925,,,,,,0.066467289,-0.479062841,0,0,0,,0,262,262,387,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,1.36524,1,,,,,,468,NW,UN,33,padifs,WICTOR,z,1.36524,,,,,,0.066467289,-0.479062841,0,0,0,,0,263,263,407,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.732895,1,,,,,,458,NW,UN,33,hocite,BARCET,z,0.732895,,,,,,0.066467289,-0.479062841,0,0,0,,0,264,264,397,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,1.099765,1,,,,,,247,NW,UN,16,strole,BLARGE,z,1.099765,,,,,,0.066467289,-0.479062841,0,0,0,,0,265,265,426,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.76672,1,,,,,,257,NW,UN,16,poluth,VENIOD,z,0.76672,,,,,,0.066467289,-0.479062841,0,0,0,,0,266,266,436,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.793985,1,,,,,,234,WORD,UN,33,poster,CLUMSY,m,0.793985,,,,,,0.066467289,-0.479062841,0,0,0,,0,267,267,173,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.57512,1,,,,,,403,NW,"ID",16,bruats,BRUATS,z,0.57512,,,,,,0.066467289,-0.479062841,0,0,0,,0,268,268,342,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.56677,1,,,,,,18,WORD,UN,16,patron,HUMBLE,m,0.56677,,,,,,0.066467289,-0.479062841,0,0,0,,0,269,269,197,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.985695,1,,,,,,105,WORD,"ID",33,number,NUMBER,m,0.985695,,,,,,0.066467289,-0.479062841,0,0,0,,0,270,270,44,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.803525,1,,,,,,220,WORD,UN,33,mascot,VOYAGE,m,0.803525,,,,,,0.066467289,-0.479062841,0,0,0,,0,271,271,159,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.7054,1,,,,,,274,NW,UN,16,sleirt,FUMBLO,z,0.7054,,,,,,0.066467289,-0.479062841,0,0,0,,0,272,272,453,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.789455,1,,,,,,256,NW,UN,16,veniod,INLORS,z,0.789455,,,,,,0.066467289,-0.479062841,0,0,0,,0,273,273,435,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,0,,,,,,,,0.83244,0,,,,,,319,NW,"ID",33,zomber,ZOMBER,z,0.83244,,,,,,0.066467289,-0.479062841,0,0,0,,0,274,274,258,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.70079,1,,,,,,210,WORD,UN,33,infect,MONKEY,m,0.70079,,,,,,0.066467289,-0.479062841,0,0,0,,0,275,275,149,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,1.300375,1,,,,,,369,NW,"ID",16,wronch,WRONCH,z,1.300375,,,,,,0.066467289,-0.479062841,0,0,0,,0,276,276,308,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.68276,1,,,,,,204,WORD,UN,33,lounge,BURDEN,m,0.68276,,,,,,0.066467289,-0.479062841,0,0,0,,0,277,277,143,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.582245,1,,,,,,149,WORD,"ID",16,invade,INVADE,m,0.582245,,,,,,0.066467289,-0.479062841,0,0,0,,0,278,278,88,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.74234,1,,,,,,347,NW,"ID",33,kerift,KERIFT,z,0.74234,,,,,,0.066467289,-0.479062841,0,0,0,,0,279,279,286,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.95955,1,,,,,,221,WORD,UN,33,hinder,MASCOT,m,0.95955,,,,,,0.066467289,-0.479062841,0,0,0,,0,280,280,160,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.7332,1,,,,,,213,WORD,UN,33,intake,SQUEAL,m,0.7332,,,,,,0.066467289,-0.479062841,0,0,0,,0,281,281,152,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.712225,1,,,,,,375,NW,"ID",16,yorque,YORQUE,z,0.712225,,,,,,0.066467289,-0.479062841,0,0,0,,0,282,282,314,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,1.116255,1,,,,,,353,NW,"ID",33,clurey,CLUREY,z,1.116255,,,,,,0.066467289,-0.479062841,0,0,0,,0,283,283,292,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.936635,1,,,,,,142,WORD,"ID",16,spruce,SPRUCE,m,0.936635,,,,,,0.066467289,-0.479062841,0,0,0,,0,284,284,81,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.714195,1,,,,,,365,NW,"ID",16,guairt,GUAIRT,z,0.714195,,,,,,0.066467289,-0.479062841,0,0,0,,0,285,285,304,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.531295,1,,,,,,43,WORD,UN,16,foster,TONGUE,m,0.531295,,,,,,0.066467289,-0.479062841,0,0,0,,0,286,286,222,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.50079,1,,,,,,112,WORD,"ID",33,breath,BREATH,m,0.50079,,,,,,0.066467289,-0.479062841,0,0,0,,0,287,287,51,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.59185,1,,,,,,194,WORD,UN,33,resign,ABSENT,m,0.59185,,,,,,0.066467289,-0.479062841,0,0,0,,0,288,288,133,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,1.08357,1,,,,,,206,WORD,UN,33,wreath,TAILOR,m,1.08357,,,,,,0.066467289,-0.479062841,0,0,0,,0,289,289,145,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.58482,1,,,,,,54,WORD,UN,16,stroke,RAMBLE,m,0.58482,,,,,,0.066467289,-0.479062841,0,0,0,,0,290,290,233,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,1.174645,1,,,,,,477,NW,UN,33,lobush,PHOTIE,z,1.174645,,,,,,0.066467289,-0.479062841,0,0,0,,0,291,291,416,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.838955,1,,,,,,246,NW,UN,16,blarge,PIATON,z,0.838955,,,,,,0.066467289,-0.479062841,0,0,0,,0,292,292,425,1
,,,,,,,,,,,,,,,,,,5cb36149a9827c0001e7ec46,2020-11-25_16h38.04.308,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.858395,1,,,,,,349,NW,"ID",33,asylen,ASYLEN,z,0.858395,,,,,,0.066467289,-0.479062841,0,0,0,,0,293,293,288,1
