counterbalancing_condition,instr_done_keyboard.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,response.rt,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,experiment_trials.thisRepN,experiment_trials.thisTrialN,experiment_trials.thisN,experiment_trials.thisIndex,experiment_trials.ran,break_done_touch.clicked_name
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.599645,1,,,,,,414,NW,UN,16,higsta,SERBOL,z,0.599645,,,,,,-0.02734375,-0.381510417,0,0,0,,0,211,211,473,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.85203,1,,,,,,332,NW,UN,33,catrie,VANGUE,z,0.85203,,,,,,-0.02734375,-0.381510417,0,0,0,,0,212,212,391,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.704415,1,,,,,,64,WORD,UN,33,symbol,THRONE,m,0.704415,,,,,,-0.02734375,-0.381510417,0,0,0,,0,213,213,123,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.70108,1,,,,,,155,WORD,UN,16,cradle,LIZARD,m,0.70108,,,,,,-0.02734375,-0.381510417,0,0,0,,0,214,214,214,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.821815,1,,,,,,139,WORD,UN,16,prince,DEBRIS,m,0.821815,,,,,,-0.02734375,-0.381510417,0,0,0,,0,215,215,198,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.73292,1,,,,,,331,NW,UN,33,vangue,GILFEW,z,0.73292,,,,,,-0.02734375,-0.381510417,0,0,0,,0,216,216,390,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.657805,1,,,,,,149,WORD,UN,16,random,INVADE,m,0.657805,,,,,,-0.02734375,-0.381510417,0,0,0,,0,217,217,208,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.682515,1,,,,,,7,WORD,"ID",16,anchor,ANCHOR,m,0.682515,,,,,,-0.02734375,-0.381510417,0,0,0,,0,218,218,66,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.65654,1,,,,,,174,WORD,UN,16,fabric,TURKEY,m,0.65654,,,,,,-0.02734375,-0.381510417,0,0,0,,0,219,219,233,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.726705,1,,,,,,376,NW,UN,16,veigma,IGUARE,z,0.726705,,,,,,-0.02734375,-0.381510417,0,0,0,,0,220,220,435,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.750185,1,,,,,,225,WORD,"ID",33,vulgar,VULGAR,m,0.750185,,,,,,-0.02734375,-0.381510417,0,0,0,,0,221,221,44,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.799835,1,,,,,,367,NW,UN,16,hornal,SLIQUE,z,0.799835,,,,,,-0.02734375,-0.381510417,0,0,0,,0,222,222,426,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.99937,1,,,,,,433,NW,"ID",33,drance,DRANCE,z,0.99937,,,,,,-0.02734375,-0.381510417,0,0,0,,0,223,223,252,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.65007,1,,,,,,440,NW,"ID",33,saride,SARIDE,z,0.65007,,,,,,-0.02734375,-0.381510417,0,0,0,,0,224,224,259,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.61542,1,,,,,,223,WORD,"ID",33,kidney,KIDNEY,m,0.61542,,,,,,-0.02734375,-0.381510417,0,0,0,,0,225,225,42,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.60012,1,,,,,,324,NW,UN,33,thruse,STEIKH,z,0.60012,,,,,,-0.02734375,-0.381510417,0,0,0,,0,226,226,383,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.72821,1,,,,,,330,NW,UN,33,gilfew,KENSOM,z,0.72821,,,,,,-0.02734375,-0.381510417,0,0,0,,0,227,227,389,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.74447,1,,,,,,346,NW,UN,33,kerift,SAUDIC,z,0.74447,,,,,,-0.02734375,-0.381510417,0,0,0,,0,228,228,405,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.84897,1,,,,,,394,NW,UN,16,colury,SPAQUX,z,0.84897,,,,,,-0.02734375,-0.381510417,0,0,0,,0,229,229,453,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,0,,,,,,,,0.70994,0,,,,,,341,NW,UN,33,randow,MYRTIE,z,0.70994,,,,,,-0.02734375,-0.381510417,0,0,0,,0,230,230,400,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.574875,1,,,,,,209,WORD,"ID",33,search,SEARCH,m,0.574875,,,,,,-0.02734375,-0.381510417,0,0,0,,0,231,231,28,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.60021,1,,,,,,202,WORD,"ID",33,factor,FACTOR,m,0.60021,,,,,,-0.02734375,-0.381510417,0,0,0,,0,232,232,21,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.70277,1,,,,,,344,NW,UN,33,absend,SCRILY,z,0.70277,,,,,,-0.02734375,-0.381510417,0,0,0,,0,233,233,403,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.66933,1,,,,,,446,NW,"ID",33,runamo,RUNAMO,z,0.66933,,,,,,-0.02734375,-0.381510417,0,0,0,,0,234,234,265,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.715635,1,,,,,,267,NW,"ID",16,pasink,PASINK,z,0.715635,,,,,,-0.02734375,-0.381510417,0,0,0,,0,235,235,326,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.727975,1,,,,,,402,NW,UN,16,bruats,SYNTIC,z,0.727975,,,,,,-0.02734375,-0.381510417,0,0,0,,0,236,236,461,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.66565,1,,,,,,447,NW,"ID",33,gircue,GIRCUE,z,0.66565,,,,,,-0.02734375,-0.381510417,0,0,0,,0,237,237,266,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.752435,1,,,,,,130,WORD,UN,16,quench,STUPID,m,0.752435,,,,,,-0.02734375,-0.381510417,0,0,0,,0,238,238,189,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.792975,1,,,,,,428,NW,"ID",33,tandly,TANDLY,z,0.792975,,,,,,-0.02734375,-0.381510417,0,0,0,,0,239,239,247,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.739945,1,,,,,,285,NW,"ID",16,prudge,PRUDGE,z,0.739945,,,,,,-0.02734375,-0.381510417,0,0,0,,0,240,240,344,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.628135,1,,,,,,252,NW,"ID",16,stapod,STAPOD,z,0.628135,,,,,,-0.02734375,-0.381510417,1,0,0,,0,241,241,311,1,break_done_button
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.68523,1,,,,,,259,NW,"ID",16,soudal,SOUDAL,z,0.68523,,,,,,-0.02734375,-0.381510417,0,0,0,,0,242,242,318,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.63262,1,,,,,,122,WORD,UN,16,strike,LINGER,m,0.63262,,,,,,-0.02734375,-0.381510417,0,0,0,,0,243,243,181,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.73265,1,,,,,,261,NW,"ID",16,stunch,STUNCH,z,0.73265,,,,,,-0.02734375,-0.381510417,0,0,0,,0,244,244,320,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.7072,1,,,,,,445,NW,"ID",33,minkel,MINKEL,z,0.7072,,,,,,-0.02734375,-0.381510417,0,0,0,,0,245,245,264,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.761655,1,,,,,,338,NW,UN,33,fachow,WREASH,z,0.761655,,,,,,-0.02734375,-0.381510417,0,0,0,,0,246,246,397,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.69902,1,,,,,,247,NW,"ID",16,blarge,BLARGE,z,0.69902,,,,,,-0.02734375,-0.381510417,0,0,0,,0,247,247,306,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.803995,1,,,,,,294,NW,"ID",16,inhort,INHORT,z,0.803995,,,,,,-0.02734375,-0.381510417,0,0,0,,0,248,248,353,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.66589,1,,,,,,175,WORD,UN,16,strife,FABRIC,m,0.66589,,,,,,-0.02734375,-0.381510417,0,0,0,,0,249,249,234,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.58614,1,,,,,,178,WORD,UN,16,basket,INFORM,m,0.58614,,,,,,-0.02734375,-0.381510417,0,0,0,,0,250,250,237,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.666285,1,,,,,,277,NW,"ID",16,petain,PETAIN,z,0.666285,,,,,,-0.02734375,-0.381510417,0,0,0,,0,251,251,336,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.607065,1,,,,,,234,WORD,"ID",33,clumsy,CLUMSY,m,0.607065,,,,,,-0.02734375,-0.381510417,0,0,0,,0,252,252,53,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.61119,1,,,,,,183,WORD,"ID",33,mildew,MILDEW,m,0.61119,,,,,,-0.02734375,-0.381510417,0,0,0,,0,253,253,2,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.59984,1,,,,,,365,NW,UN,16,toshel,GUAIRT,z,0.59984,,,,,,-0.02734375,-0.381510417,0,0,0,,0,254,254,424,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.70795,1,,,,,,272,NW,"ID",16,damilt,DAMILT,z,0.70795,,,,,,-0.02734375,-0.381510417,0,0,0,,0,255,255,331,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.62291,1,,,,,,193,WORD,"ID",33,object,OBJECT,m,0.62291,,,,,,-0.02734375,-0.381510417,0,0,0,,0,256,256,12,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.650775,1,,,,,,194,WORD,"ID",33,absent,ABSENT,m,0.650775,,,,,,-0.02734375,-0.381510417,0,0,0,,0,257,257,13,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.72399,1,,,,,,368,NW,UN,16,wronch,HORNAL,z,0.72399,,,,,,-0.02734375,-0.381510417,0,0,0,,0,258,258,427,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.61735,1,,,,,,41,WORD,"ID",16,spring,SPRING,m,0.61735,,,,,,-0.02734375,-0.381510417,0,0,0,,0,259,259,100,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.577825,1,,,,,,33,WORD,"ID",16,butler,BUTLER,m,0.577825,,,,,,-0.02734375,-0.381510417,0,0,0,,0,260,260,92,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.594155,1,,,,,,311,NW,UN,33,nerawl,SPROLY,z,0.594155,,,,,,-0.02734375,-0.381510417,0,0,0,,0,261,261,370,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.691655,1,,,,,,152,WORD,UN,16,behold,ROCKET,m,0.691655,,,,,,-0.02734375,-0.381510417,0,0,0,,0,262,262,211,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.571455,1,,,,,,237,WORD,"ID",33,poster,POSTER,m,0.571455,,,,,,-0.02734375,-0.381510417,0,0,0,,0,263,263,56,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.683615,1,,,,,,290,NW,"ID",16,splino,SPLINO,z,0.683615,,,,,,-0.02734375,-0.381510417,0,0,0,,0,264,264,349,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.74967,1,,,,,,288,NW,"ID",16,yaceup,YACEUP,z,0.74967,,,,,,-0.02734375,-0.381510417,0,0,0,,0,265,265,347,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.658975,1,,,,,,32,WORD,"ID",16,buckle,BUCKLE,m,0.658975,,,,,,-0.02734375,-0.381510417,0,0,0,,0,266,266,91,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.60714,1,,,,,,163,WORD,UN,16,market,STRING,m,0.60714,,,,,,-0.02734375,-0.381510417,0,0,0,,0,267,267,222,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.655725,1,,,,,,159,WORD,UN,16,violet,DETAIL,m,0.655725,,,,,,-0.02734375,-0.381510417,0,0,0,,0,268,268,218,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.66653,1,,,,,,63,WORD,UN,33,throne,LAUNCH,m,0.66653,,,,,,-0.02734375,-0.381510417,0,0,0,,0,269,269,122,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.60046,1,,,,,,12,WORD,"ID",16,orange,ORANGE,m,0.60046,,,,,,-0.02734375,-0.381510417,0,0,0,,0,270,270,71,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.56606,1,,,,,,136,WORD,UN,16,finger,BLEACH,m,0.56606,,,,,,-0.02734375,-0.381510417,0,0,0,,0,271,271,195,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.559095,1,,,,,,229,WORD,"ID",33,mother,MOTHER,m,0.559095,,,,,,-0.02734375,-0.381510417,0,0,0,,0,272,272,48,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.568565,1,,,,,,43,WORD,"ID",16,tongue,TONGUE,m,0.568565,,,,,,-0.02734375,-0.381510417,0,0,0,,0,273,273,102,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.615655,1,,,,,,470,NW,"ID",33,crudio,CRUDIO,z,0.615655,,,,,,-0.02734375,-0.381510417,0,0,0,,0,274,274,289,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.59554,1,,,,,,393,NW,UN,16,spaqux,GANOUS,z,0.59554,,,,,,-0.02734375,-0.381510417,0,0,0,,0,275,275,452,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.71035,1,,,,,,352,NW,UN,33,clurey,TRINGE,z,0.71035,,,,,,-0.02734375,-0.381510417,0,0,0,,0,276,276,411,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.62195,1,,,,,,120,WORD,UN,33,ponder,STRAIN,m,0.62195,,,,,,-0.02734375,-0.381510417,0,0,0,,0,277,277,179,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.599225,1,,,,,,117,WORD,UN,33,flight,BRANCH,m,0.599225,,,,,,-0.02734375,-0.381510417,0,0,0,,0,278,278,176,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.60921,1,,,,,,242,NW,"ID",16,unwert,UNWERT,z,0.60921,,,,,,-0.02734375,-0.381510417,0,0,0,,0,279,279,301,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.6741,1,,,,,,321,NW,UN,33,slanch,MIATOR,z,0.6741,,,,,,-0.02734375,-0.381510417,0,0,0,,0,280,280,380,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.58435,1,,,,,,23,WORD,"ID",16,wealth,WEALTH,m,0.58435,,,,,,-0.02734375,-0.381510417,0,0,0,,0,281,281,82,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.674775,1,,,,,,461,NW,"ID",33,justre,JUSTRE,z,0.674775,,,,,,-0.02734375,-0.381510417,0,0,0,,0,282,282,280,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.65794,1,,,,,,157,WORD,UN,16,island,DRAGON,m,0.65794,,,,,,-0.02734375,-0.381510417,0,0,0,,0,283,283,216,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.783135,1,,,,,,377,NW,UN,16,shrile,INJORE,z,0.783135,,,,,,-0.02734375,-0.381510417,0,0,0,,0,284,284,436,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.606045,1,,,,,,140,WORD,UN,16,chrome,PRINCE,m,0.606045,,,,,,-0.02734375,-0.381510417,0,0,0,,0,285,285,199,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.62765,1,,,,,,475,NW,"ID",33,pebric,PEBRIC,z,0.62765,,,,,,-0.02734375,-0.381510417,0,0,0,,0,286,286,294,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.62186,1,,,,,,300,NW,"ID",16,yarion,YARION,z,0.62186,,,,,,-0.02734375,-0.381510417,0,0,0,,0,287,287,359,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.64275,1,,,,,,20,WORD,"ID",16,breast,BREAST,m,0.64275,,,,,,-0.02734375,-0.381510417,0,0,0,,0,288,288,79,1,
,,,,,,,,,,,,,,,,,,5dd5e27fe25acf59990e1adf,2020-11-27_10h05.17.083,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.592365,1,,,,,,337,NW,UN,33,wreash,REJOLS,z,0.592365,,,,,,-0.02734375,-0.381510417,0,0,0,,0,289,289,396,1,
