counterbalancing_condition,instr_done_keyboard.keys,instr_done_keyboard.rt,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,experiment_trials.thisRepN,experiment_trials.thisTrialN,experiment_trials.thisN,experiment_trials.thisIndex,experiment_trials.ran,break_done_keyboard.rt,break_done_touch.clicked_name
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.684075,,,,,,,,0.684075,1,,,,,,49,WORD,UN,16,snatch,SURVEY,m,,,,,,0.204101563,-0.159179688,0,0,0,,0,214,214,228,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,1.017245,,,,,,,,1.017245,1,,,,,,306,NW,"ID",33,sounge,SOUNGE,z,,,,,,0.204101563,-0.159179688,0,0,0,,0,215,215,245,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.72489,,,,,,,,0.72489,1,,,,,,143,WORD,"ID",16,reason,REASON,m,,,,,,0.204101563,-0.159179688,0,0,0,,0,216,216,82,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.84222,,,,,,,,0.84222,1,,,,,,276,NW,UN,16,petain,YARMON,z,,,,,,0.204101563,-0.159179688,0,0,0,,0,217,217,455,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.821215,,,,,,,,0.821215,1,,,,,,237,WORD,UN,33,glance,POSTER,m,,,,,,0.204101563,-0.159179688,0,0,0,,0,218,218,176,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.750915,,,,,,,,0.750915,1,,,,,,191,WORD,UN,33,beacon,STABLE,m,,,,,,0.204101563,-0.159179688,0,0,0,,0,219,219,130,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.782585,,,,,,,,0.782585,1,,,,,,107,WORD,"ID",33,slogan,SLOGAN,m,,,,,,0.204101563,-0.159179688,0,0,0,,0,220,220,46,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,1.76701,,,,,,,,1.76701,1,,,,,,10,WORD,UN,16,cruise,ETHNIC,m,,,,,,0.204101563,-0.159179688,0,0,0,,0,221,221,189,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,1.600345,,,,,,,,1.600345,1,,,,,,450,NW,UN,33,cainky,PHRECT,z,,,,,,0.204101563,-0.159179688,0,0,0,,0,222,222,389,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,1.81881,,,,,,,,1.81881,1,,,,,,441,NW,UN,33,aboune,RASTOE,z,,,,,,0.204101563,-0.159179688,0,0,0,,0,223,223,380,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.93083,,,,,,,,0.93083,1,,,,,,253,NW,UN,16,varosh,RESAIT,z,,,,,,0.204101563,-0.159179688,0,0,0,,0,224,224,432,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.73223,,,,,,,,0.73223,1,,,,,,132,WORD,"ID",16,strong,STRONG,m,,,,,,0.204101563,-0.159179688,0,0,0,,0,225,225,71,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.88074,,,,,,,,0.88074,1,,,,,,438,NW,UN,33,limpor,BAITCH,z,,,,,,0.204101563,-0.159179688,0,0,0,,0,226,226,377,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,1.63158,,,,,,,,1.63158,1,,,,,,330,NW,"ID",33,kensom,KENSOM,z,,,,,,0.204101563,-0.159179688,0,0,0,,0,227,227,269,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.766345,,,,,,,,0.766345,1,,,,,,339,NW,"ID",33,fachow,FACHOW,z,,,,,,0.204101563,-0.159179688,0,0,0,,0,228,228,278,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.664675,,,,,,,,0.664675,1,,,,,,169,WORD,"ID",16,genius,GENIUS,m,,,,,,0.204101563,-0.159179688,0,0,0,,0,229,229,108,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.83285,,,,,,,,0.83285,1,,,,,,294,NW,UN,16,gleath,INHORT,z,,,,,,0.204101563,-0.159179688,0,0,0,,0,230,230,473,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.801105,,,,,,,,0.801105,1,,,,,,236,WORD,UN,33,grumpy,PIRATE,m,,,,,,0.204101563,-0.159179688,0,0,0,,0,231,231,175,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.648215,,,,,,,,0.648215,1,,,,,,20,WORD,UN,16,simple,BREAST,m,,,,,,0.204101563,-0.159179688,0,0,0,,0,232,232,199,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.732895,,,,,,,,0.732895,1,,,,,,383,NW,"ID",16,aungre,AUNGRE,z,,,,,,0.204101563,-0.159179688,0,0,0,,0,233,233,322,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.71763,,,,,,,,0.71763,1,,,,,,229,WORD,UN,33,fringe,MOTHER,m,,,,,,0.204101563,-0.159179688,0,0,0,,0,234,234,168,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.747545,,,,,,,,0.747545,1,,,,,,246,NW,UN,16,blarge,PIATON,z,,,,,,0.204101563,-0.159179688,0,0,0,,0,235,235,425,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.967035,,,,,,,,0.967035,1,,,,,,243,NW,UN,16,eatric,MUSIED,z,,,,,,0.204101563,-0.159179688,0,0,0,,0,236,236,422,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.717165,,,,,,,,0.717165,1,,,,,,113,WORD,"ID",33,chorus,CHORUS,m,,,,,,0.204101563,-0.159179688,0,0,0,,0,237,237,52,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.78387,,,,,,,,0.78387,1,,,,,,327,NW,"ID",33,plenac,PLENAC,z,,,,,,0.204101563,-0.159179688,0,0,0,,0,238,238,266,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.815525,,,,,,,,0.815525,1,,,,,,344,NW,"ID",33,scrily,SCRILY,z,,,,,,0.204101563,-0.159179688,0,0,0,,0,239,239,283,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.70022,,,,,,,,0.70022,1,,,,,,423,NW,UN,33,praile,STRELD,z,,,,,,0.204101563,-0.159179688,0,0,0,,0,240,240,362,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.6682,,,,,,,,0.6682,1,,,,,,44,WORD,UN,16,clergy,DANGER,m,,,,,,0.045898438,-0.395507813,1,0,0,,0,241,241,223,1,,break_done_button
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,0,,,,,,,,,0.6682,-1,,,,,,479,NW,UN,33,crible,LOBUSH,z,,,,,,0.045898438,-0.395507813,0,0,0,,0,242,242,418,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,1.05047,,,,,,,,1.05047,1,,,,,,198,WORD,UN,33,invoke,WICKED,m,,,,,,0.045898438,-0.395507813,0,0,0,,0,243,243,137,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.70062,,,,,,,,0.70062,1,,,,,,238,WORD,UN,33,behalf,FLOWER,m,,,,,,0.045898438,-0.395507813,0,0,0,,0,244,244,177,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,1.00288,,,,,,,,1.00288,1,,,,,,78,WORD,"ID",33,column,COLUMN,m,,,,,,0.045898438,-0.395507813,0,0,0,,0,245,245,17,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.602245,,,,,,,,0.602245,1,,,,,,168,WORD,"ID",16,answer,ANSWER,m,,,,,,0.045898438,-0.395507813,0,0,0,,0,246,246,107,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.617235,,,,,,,,0.617235,1,,,,,,112,WORD,"ID",33,breath,BREATH,m,,,,,,0.045898438,-0.395507813,0,0,0,,0,247,247,51,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.634445,,,,,,,,0.634445,1,,,,,,254,NW,UN,16,apight,VAROSH,z,,,,,,0.045898438,-0.395507813,0,0,0,,0,248,248,433,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.764555,,,,,,,,0.764555,1,,,,,,6,WORD,UN,16,anchor,BUNDLE,m,,,,,,0.045898438,-0.395507813,0,0,0,,0,249,249,185,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.59788,,,,,,,,0.59788,1,,,,,,2,WORD,UN,16,knight,BRIDGE,m,,,,,,0.045898438,-0.395507813,0,0,0,,0,250,250,181,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.816435,,,,,,,,0.816435,1,,,,,,407,NW,"ID",16,suiver,SUIVER,z,,,,,,0.045898438,-0.395507813,0,0,0,,0,251,251,346,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.733745,,,,,,,,0.733745,1,,,,,,221,WORD,UN,33,hinder,MASCOT,m,,,,,,0.045898438,-0.395507813,0,0,0,,0,252,252,160,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.84818,,,,,,,,0.84818,1,,,,,,16,WORD,UN,16,charge,FAUCET,m,,,,,,0.045898438,-0.395507813,0,0,0,,0,253,253,195,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.700845,,,,,,,,0.700845,1,,,,,,57,WORD,UN,16,danger,CHANGE,m,,,,,,0.045898438,-0.395507813,0,0,0,,0,254,254,236,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.64987,,,,,,,,0.64987,1,,,,,,115,WORD,"ID",33,guitar,GUITAR,m,,,,,,0.045898438,-0.395507813,0,0,0,,0,255,255,54,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.78378,,,,,,,,0.78378,1,,,,,,177,WORD,"ID",16,advent,ADVENT,m,,,,,,0.045898438,-0.395507813,0,0,0,,0,256,256,116,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.66714,,,,,,,,0.66714,1,,,,,,197,WORD,UN,33,wicked,STREAM,m,,,,,,0.045898438,-0.395507813,0,0,0,,0,257,257,136,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.567415,,,,,,,,0.567415,1,,,,,,81,WORD,"ID",33,friend,FRIEND,m,,,,,,0.045898438,-0.395507813,0,0,0,,0,258,258,20,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.69971,,,,,,,,0.69971,1,,,,,,333,NW,"ID",33,catrie,CATRIE,z,,,,,,0.045898438,-0.395507813,0,0,0,,0,259,259,272,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.63362,,,,,,,,0.63362,1,,,,,,421,NW,UN,33,alcoud,KNISMA,z,,,,,,0.045898438,-0.395507813,0,0,0,,0,260,260,360,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.733615,,,,,,,,0.733615,1,,,,,,416,NW,"ID",16,pathel,PATHEL,z,,,,,,0.045898438,-0.395507813,0,0,0,,0,261,261,355,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.633915,,,,,,,,0.633915,1,,,,,,3,WORD,UN,16,trench,KNIGHT,m,,,,,,0.045898438,-0.395507813,0,0,0,,0,262,262,182,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.601625,,,,,,,,0.601625,1,,,,,,47,WORD,UN,16,walnut,INCOME,m,,,,,,0.045898438,-0.395507813,0,0,0,,0,263,263,226,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,1.7337,,,,,,,,1.7337,1,,,,,,247,NW,UN,16,strole,BLARGE,z,,,,,,0.045898438,-0.395507813,0,0,0,,0,264,264,426,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.8671,,,,,,,,0.8671,1,,,,,,245,NW,UN,16,piaton,ANOUGS,z,,,,,,0.045898438,-0.395507813,0,0,0,,0,265,265,424,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.65067,,,,,,,,0.65067,1,,,,,,126,WORD,"ID",16,enough,ENOUGH,m,,,,,,0.045898438,-0.395507813,0,0,0,,0,266,266,65,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.883675,,,,,,,,0.883675,1,,,,,,469,NW,UN,33,crudio,PADIFS,z,,,,,,0.045898438,-0.395507813,0,0,0,,0,267,267,408,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.717245,,,,,,,,0.717245,1,,,,,,475,NW,UN,33,josted,PEBRIC,z,,,,,,0.045898438,-0.395507813,0,0,0,,0,268,268,414,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.80058,,,,,,,,0.80058,1,,,,,,311,NW,"ID",33,sproly,SPROLY,z,,,,,,0.045898438,-0.395507813,0,0,0,,0,269,269,250,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.71743,,,,,,,,0.71743,1,,,,,,447,NW,UN,33,sadent,GIRCUE,z,,,,,,0.045898438,-0.395507813,0,0,0,,0,270,270,386,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.7672,,,,,,,,0.7672,1,,,,,,161,WORD,"ID",16,pastor,PASTOR,m,,,,,,0.045898438,-0.395507813,0,0,0,,0,271,271,100,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.65028,,,,,,,,0.65028,1,,,,,,88,WORD,"ID",33,hunger,HUNGER,m,,,,,,0.045898438,-0.395507813,0,0,0,,0,272,272,27,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.65082,,,,,,,,0.65082,1,,,,,,210,WORD,UN,33,infect,MONKEY,m,,,,,,0.045898438,-0.395507813,0,0,0,,0,273,273,149,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.667625,,,,,,,,0.667625,1,,,,,,309,NW,"ID",33,amiloy,AMILOY,z,,,,,,0.045898438,-0.395507813,0,0,0,,0,274,274,248,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.88344,,,,,,,,0.88344,1,,,,,,153,WORD,"ID",16,behold,BEHOLD,m,,,,,,0.045898438,-0.395507813,0,0,0,,0,275,275,92,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,1.553025,,,,,,,,1.553025,1,,,,,,29,WORD,UN,16,orient,SKETCH,m,,,,,,0.045898438,-0.395507813,0,0,0,,0,276,276,208,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,0,0.67957,,,,,,,,0.67957,0,,,,,,260,NW,UN,16,stunch,UNJECT,z,,,,,,0.045898438,-0.395507813,0,0,0,,0,277,277,439,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.916875,,,,,,,,0.916875,1,,,,,,119,WORD,"ID",33,spider,SPIDER,m,,,,,,0.045898438,-0.395507813,0,0,0,,0,278,278,58,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,0,,,,,,,,,0.916875,-1,,,,,,287,NW,UN,16,yaceup,NYMBEL,z,,,,,,0.045898438,-0.395507813,0,0,0,,0,279,279,466,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.766995,,,,,,,,0.766995,1,,,,,,159,WORD,"ID",16,detail,DETAIL,m,,,,,,0.045898438,-0.395507813,0,0,0,,0,280,280,98,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.651235,,,,,,,,0.651235,1,,,,,,118,WORD,"ID",33,flight,FLIGHT,m,,,,,,0.045898438,-0.395507813,0,0,0,,0,281,281,57,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,1.23298,,,,,,,,1.23298,1,,,,,,338,NW,"ID",33,wreash,WREASH,z,,,,,,0.045898438,-0.395507813,0,0,0,,0,282,282,277,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.76725,,,,,,,,0.76725,1,,,,,,18,WORD,UN,16,patron,HUMBLE,m,,,,,,0.045898438,-0.395507813,0,0,0,,0,283,283,197,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.647625,,,,,,,,0.647625,1,,,,,,127,WORD,"ID",16,castle,CASTLE,m,,,,,,0.045898438,-0.395507813,0,0,0,,0,284,284,66,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.66516,,,,,,,,0.66516,1,,,,,,196,WORD,UN,33,stream,CREDIT,m,,,,,,0.045898438,-0.395507813,0,0,0,,0,285,285,135,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.863125,,,,,,,,0.863125,1,,,,,,59,WORD,UN,16,pencil,SPLINT,m,,,,,,0.045898438,-0.395507813,0,0,0,,0,286,286,238,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.879615,,,,,,,,0.879615,1,,,,,,183,WORD,UN,33,sleazy,MILDEW,m,,,,,,0.045898438,-0.395507813,0,0,0,,0,287,287,122,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.819935,,,,,,,,0.819935,1,,,,,,404,NW,"ID",16,cluirm,CLUIRM,z,,,,,,0.045898438,-0.395507813,0,0,0,,0,288,288,343,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.63447,,,,,,,,0.63447,1,,,,,,205,WORD,UN,33,tailor,LOUNGE,m,,,,,,0.045898438,-0.395507813,0,0,0,,0,289,289,144,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.779305,,,,,,,,0.779305,1,,,,,,103,WORD,"ID",33,bounce,BOUNCE,m,,,,,,0.045898438,-0.395507813,0,0,0,,0,290,290,42,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.982045,,,,,,,,0.982045,1,,,,,,337,NW,"ID",33,rejols,REJOLS,z,,,,,,0.045898438,-0.395507813,0,0,0,,0,291,291,276,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.666635,,,,,,,,0.666635,1,,,,,,290,NW,UN,16,pretch,SPLINO,z,,,,,,0.045898438,-0.395507813,0,0,0,,0,292,292,469,1,,
,,,,,,,,,,,,,,,,,,55b75944fdf99b6e0c49981b,2020-11-26_16h00.50.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.76727,,,,,,,,0.76727,1,,,,,,385,NW,"ID",16,veigma,VEIGMA,z,,,,,,0.045898438,-0.395507813,0,0,0,,0,293,293,324,1,,
