counterbalancing_condition,instr_done_keyboard.keys,instr_done_keyboard.rt,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,experiment_trials.thisRepN,experiment_trials.thisTrialN,experiment_trials.thisN,experiment_trials.thisIndex,experiment_trials.ran,break_done_touch.clicked_name,break_done_keyboard.rt
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.469,,,,,,,,0.469,1,,,,,,210,WORD,"ID",33,monkey,MONKEY,m,,,,,,0.02124183,-0.184640523,0,0,0,,0,214,214,29,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,0,0.516,,,,,,,,0.516,0,,,,,,145,WORD,UN,16,couple,PARISH,m,,,,,,0.02124183,-0.192810458,0,0,0,,0,215,215,204,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.599,,,,,,,,0.599,1,,,,,,139,WORD,UN,16,prince,DEBRIS,m,,,,,,0.02124183,-0.187908497,0,0,0,,0,216,216,198,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.515,,,,,,,,0.515,1,,,,,,160,WORD,UN,16,pastor,VIOLET,m,,,,,,0.02124183,-0.187908497,0,0,0,,0,217,217,219,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.45,,,,,,,,0.45,1,,,,,,102,WORD,UN,33,bounce,DIRECT,m,,,,,,0.02124183,-0.189542484,0,0,0,,0,218,218,161,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.638,,,,,,,,0.638,1,,,,,,190,WORD,"ID",33,backup,BACKUP,m,,,,,,0.02124183,-0.192810458,0,0,0,,0,219,219,9,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.669,,,,,,,,0.669,1,,,,,,368,NW,UN,16,wronch,HORNAL,z,,,,,,0.022875817,-0.196078431,0,0,0,,0,220,220,427,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.943,,,,,,,,0.943,1,,,,,,269,NW,"ID",16,orchet,ORCHET,z,,,,,,0.022875817,-0.196078431,0,0,0,,0,221,221,328,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.641,,,,,,,,0.641,1,,,,,,108,WORD,UN,33,wonder,RECKON,m,,,,,,0.022875817,-0.196078431,0,0,0,,0,222,222,167,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.676,,,,,,,,0.676,1,,,,,,306,NW,UN,33,kirafe,SOUNGE,z,,,,,,0.026143791,-0.202614379,0,0,0,,0,223,223,365,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.549,,,,,,,,0.549,1,,,,,,333,NW,UN,33,watmeg,CATRIE,z,,,,,,0.026143791,-0.204248366,0,0,0,,0,224,224,392,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.52,,,,,,,,0.52,1,,,,,,282,NW,"ID",16,porlex,PORLEX,z,,,,,,0.026143791,-0.204248366,0,0,0,,0,225,225,341,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.749,,,,,,,,0.749,1,,,,,,106,WORD,UN,33,slogan,RANSOM,m,,,,,,0.022875817,-0.196078431,0,0,0,,0,226,226,165,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,1.865,,,,,,,,1.865,1,,,,,,240,WORD,"ID",33,forest,FOREST,m,,,,,,0.017973856,-0.197712418,0,0,0,,0,227,227,59,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.555,,,,,,,,0.555,1,,,,,,144,WORD,UN,16,parish,SPONGE,m,,,,,,0.017973856,-0.212418301,0,0,0,,0,228,228,203,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.521,,,,,,,,0.521,1,,,,,,337,NW,UN,33,wreash,REJOLS,z,,,,,,0.013071895,-0.205882353,0,0,0,,0,229,229,396,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.75,,,,,,,,0.75,1,,,,,,464,NW,"ID",33,chaite,CHAITE,z,,,,,,0.011437908,-0.200980392,0,0,0,,0,230,230,283,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.551,,,,,,,,0.551,1,,,,,,247,NW,"ID",16,blarge,BLARGE,z,,,,,,0.013071895,-0.202614379,0,0,0,,0,231,231,306,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,1.334,,,,,,,,1.334,1,,,,,,51,WORD,"ID",16,hungry,HUNGRY,m,,,,,,0.011437908,-0.191176471,0,0,0,,0,232,232,110,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.67,,,,,,,,0.67,1,,,,,,212,WORD,"ID",33,verify,VERIFY,m,,,,,,0.013071895,-0.197712418,0,0,0,,0,233,233,31,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.435,,,,,,,,0.435,1,,,,,,204,WORD,"ID",33,burden,BURDEN,m,,,,,,0.016339869,-0.204248366,0,0,0,,0,234,234,23,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.663,,,,,,,,0.663,1,,,,,,326,NW,UN,33,plenac,IGUADE,z,,,,,,0.019607843,-0.210784314,0,0,0,,0,235,235,385,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.683,,,,,,,,0.683,1,,,,,,230,WORD,"ID",33,fringe,FRINGE,m,,,,,,0.019607843,-0.210784314,0,0,0,,0,236,236,49,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.664,,,,,,,,0.664,1,,,,,,255,NW,"ID",16,apight,APIGHT,z,,,,,,0.026143791,-0.220588235,0,0,0,,0,237,237,314,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.751,,,,,,,,0.751,1,,,,,,154,WORD,UN,16,lizard,AUTHOR,m,,,,,,0.024509804,-0.209150327,0,0,0,,0,238,238,213,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.637,,,,,,,,0.637,1,,,,,,298,NW,"ID",16,piergy,PIERGY,z,,,,,,0.029411765,-0.218954248,0,0,0,,0,239,239,357,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.738,,,,,,,,0.738,1,,,,,,38,WORD,"ID",16,powder,POWDER,m,,,,,,0.024509804,-0.209150327,0,0,0,,0,240,240,97,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.456,,,,,,,,0.456,1,,,,,,84,WORD,UN,33,strand,MORTAL,m,,,,,,-0.192810458,0.473856209,0,0,0,space,0,241,241,143,1,,12.203
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,1.534,,,,,,,,1.534,1,,,,,,451,NW,"ID",33,cainky,CAINKY,z,,,,,,-0.192810458,0.473856209,0,0,0,,0,242,242,270,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.763,,,,,,,,0.763,1,,,,,,297,NW,"ID",16,fertic,FERTIC,z,,,,,,-0.192810458,0.473856209,0,0,0,,0,243,243,356,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.478,,,,,,,,0.478,1,,,,,,458,NW,"ID",33,barcet,BARCET,z,,,,,,-0.192810458,0.473856209,0,0,0,,0,244,244,277,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.636,,,,,,,,0.636,1,,,,,,80,WORD,UN,33,friend,FAMILY,m,,,,,,-0.192810458,0.473856209,0,0,0,,0,245,245,139,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.491,,,,,,,,0.491,1,,,,,,446,NW,"ID",33,runamo,RUNAMO,z,,,,,,-0.192810458,0.473856209,0,0,0,,0,246,246,265,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.555,,,,,,,,0.555,1,,,,,,206,WORD,"ID",33,tailor,TAILOR,m,,,,,,-0.192810458,0.473856209,0,0,0,,0,247,247,25,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.575,,,,,,,,0.575,1,,,,,,100,WORD,UN,33,wrench,CARBON,m,,,,,,-0.192810458,0.473856209,0,0,0,,0,248,248,159,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.635,,,,,,,,0.635,1,,,,,,96,WORD,UN,33,client,IGNORE,m,,,,,,-0.192810458,0.473856209,0,0,0,,0,249,249,155,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.582,,,,,,,,0.582,1,,,,,,456,NW,"ID",33,broget,BROGET,z,,,,,,-0.192810458,0.473856209,0,0,0,,0,250,250,275,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.618,,,,,,,,0.618,1,,,,,,378,NW,UN,16,auting,SHRILE,z,,,,,,-0.192810458,0.473856209,0,0,0,,0,251,251,437,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.669,,,,,,,,0.669,1,,,,,,261,NW,"ID",16,stunch,STUNCH,z,,,,,,-0.192810458,0.473856209,0,0,0,,0,252,252,320,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,0,0.471,,,,,,,,0.471,0,,,,,,35,WORD,"ID",16,socket,SOCKET,m,,,,,,-0.192810458,0.473856209,0,0,0,,0,253,253,94,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.514,,,,,,,,0.514,1,,,,,,46,WORD,"ID",16,single,SINGLE,m,,,,,,-0.192810458,0.473856209,0,0,0,,0,254,254,105,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.672,,,,,,,,0.672,1,,,,,,270,NW,"ID",16,wrimsy,WRIMSY,z,,,,,,-0.192810458,0.473856209,0,0,0,,0,255,255,329,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.52,,,,,,,,0.52,1,,,,,,68,WORD,UN,33,plenty,FUMBLE,m,,,,,,-0.192810458,0.473856209,0,0,0,,0,256,256,127,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.6,,,,,,,,0.6,1,,,,,,135,WORD,UN,16,bleach,IMPORT,m,,,,,,-0.192810458,0.473856209,0,0,0,,0,257,257,194,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.601,,,,,,,,0.601,1,,,,,,363,NW,UN,16,impote,BREALI,z,,,,,,-0.192810458,0.473856209,0,0,0,,0,258,258,422,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,0,0.554,,,,,,,,0.554,0,,,,,,433,NW,"ID",33,drance,DRANCE,z,,,,,,-0.192810458,0.473856209,0,0,0,,0,259,259,252,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.617,,,,,,,,0.617,1,,,,,,318,NW,UN,33,zomber,REAGLY,z,,,,,,-0.192810458,0.473856209,0,0,0,,0,260,260,377,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.624,,,,,,,,0.624,1,,,,,,87,WORD,UN,33,sprawl,FILTER,m,,,,,,-0.192810458,0.473856209,0,0,0,,0,261,261,146,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.539,,,,,,,,0.539,1,,,,,,54,WORD,"ID",16,ramble,RAMBLE,m,,,,,,-0.192810458,0.473856209,0,0,0,,0,262,262,113,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.706,,,,,,,,0.706,1,,,,,,228,WORD,"ID",33,master,MASTER,m,,,,,,-0.192810458,0.473856209,0,0,0,,0,263,263,47,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,1.118,,,,,,,,1.118,1,,,,,,128,WORD,UN,16,marvel,SENIOR,m,,,,,,-0.192810458,0.473856209,0,0,0,,0,264,264,187,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,1.27,,,,,,,,1.27,1,,,,,,385,NW,UN,16,ancust,VEIGMA,z,,,,,,-0.192810458,0.473856209,0,0,0,,0,265,265,444,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.566,,,,,,,,0.566,1,,,,,,59,WORD,"ID",16,splint,SPLINT,m,,,,,,-0.192810458,0.473856209,0,0,0,,0,266,266,118,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.659,,,,,,,,0.659,1,,,,,,388,NW,UN,16,witmer,CRAGIN,z,,,,,,-0.192810458,0.473856209,0,0,0,,0,267,267,447,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,1.072,,,,,,,,1.072,1,,,,,,382,NW,UN,16,aungre,SARLEY,z,,,,,,-0.192810458,0.473856209,0,0,0,,0,268,268,441,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,1.305,,,,,,,,1.305,1,,,,,,97,WORD,UN,33,belong,CLIENT,m,,,,,,-0.192810458,0.473856209,0,0,0,,0,269,269,156,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.583,,,,,,,,0.583,1,,,,,,42,WORD,"ID",16,chapel,CHAPEL,m,,,,,,-0.192810458,0.473856209,0,0,0,,0,270,270,101,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.52,,,,,,,,0.52,1,,,,,,13,WORD,"ID",16,strive,STRIVE,m,,,,,,-0.192810458,0.473856209,0,0,0,,0,271,271,72,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.716,,,,,,,,0.716,1,,,,,,474,NW,"ID",33,hablin,HABLIN,z,,,,,,-0.192810458,0.473856209,0,0,0,,0,272,272,293,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.552,,,,,,,,0.552,1,,,,,,265,NW,"ID",16,distar,DISTAR,z,,,,,,-0.192810458,0.473856209,0,0,0,,0,273,273,324,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.514,,,,,,,,0.514,1,,,,,,420,NW,UN,16,pauche,GUSHOP,z,,,,,,-0.192810458,0.473856209,0,0,0,,0,274,274,479,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.605,,,,,,,,0.605,1,,,,,,469,NW,"ID",33,padifs,PADIFS,z,,,,,,-0.192810458,0.473856209,0,0,0,,0,275,275,288,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.536,,,,,,,,0.536,1,,,,,,124,WORD,UN,16,nickel,BLOUSE,m,,,,,,-0.192810458,0.473856209,0,0,0,,0,276,276,183,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.457,,,,,,,,0.457,1,,,,,,104,WORD,UN,33,number,STUDIO,m,,,,,,-0.192810458,0.473856209,0,0,0,,0,277,277,163,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.453,,,,,,,,0.453,1,,,,,,2,WORD,"ID",16,bridge,BRIDGE,m,,,,,,-0.192810458,0.473856209,0,0,0,,0,278,278,61,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.484,,,,,,,,0.484,1,,,,,,112,WORD,UN,33,chorus,BREATH,m,,,,,,-0.192810458,0.473856209,0,0,0,,0,279,279,171,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.537,,,,,,,,0.537,1,,,,,,391,NW,UN,16,rouncy,THELDY,z,,,,,,-0.192810458,0.473856209,0,0,0,,0,280,280,450,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,0,0.364,,,,,,,,0.364,0,,,,,,215,WORD,"ID",33,phobia,PHOBIA,m,,,,,,-0.192810458,0.473856209,0,0,0,,0,281,281,34,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.649,,,,,,,,0.649,1,,,,,,324,NW,UN,33,thruse,STEIKH,z,,,,,,-0.192810458,0.473856209,0,0,0,,0,282,282,383,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.599,,,,,,,,0.599,1,,,,,,371,NW,UN,16,ramily,GEILOY,z,,,,,,-0.192810458,0.473856209,0,0,0,,0,283,283,430,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.637,,,,,,,,0.637,1,,,,,,244,NW,"ID",16,eatric,EATRIC,z,,,,,,-0.192810458,0.473856209,0,0,0,,0,284,284,303,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.856,,,,,,,,0.856,1,,,,,,284,NW,"ID",16,shaple,SHAPLE,z,,,,,,-0.192810458,0.473856209,0,0,0,,0,285,285,343,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.493,,,,,,,,0.493,1,,,,,,179,WORD,UN,16,silent,BASKET,m,,,,,,-0.192810458,0.473856209,0,0,0,,0,286,286,238,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.627,,,,,,,,0.627,1,,,,,,335,NW,UN,33,ghodus,DESION,z,,,,,,-0.192810458,0.473856209,0,0,0,,0,287,287,394,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.555,,,,,,,,0.555,1,,,,,,71,WORD,UN,33,bright,GARDEN,m,,,,,,-0.192810458,0.473856209,0,0,0,,0,288,288,130,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.571,,,,,,,,0.571,1,,,,,,93,WORD,UN,33,travel,PUBLIC,m,,,,,,-0.192810458,0.473856209,0,0,0,,0,289,289,152,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.589,,,,,,,,0.589,1,,,,,,459,NW,"ID",33,bafent,BAFENT,z,,,,,,-0.192810458,0.473856209,0,0,0,,0,290,290,278,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.742,,,,,,,,0.742,1,,,,,,426,NW,"ID",33,urivel,URIVEL,z,,,,,,-0.192810458,0.473856209,0,0,0,,0,291,291,245,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.398,,,,,,,,0.398,1,,,,,,194,WORD,"ID",33,absent,ABSENT,m,,,,,,-0.192810458,0.473856209,0,0,0,,0,292,292,13,1,,
,,,,,,,,,,,,,,,,,,5e1ee2050c0b3120e01eeec1,2020-11-26_15h56.49.970,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.664,,,,,,,,0.664,1,,,,,,307,NW,UN,33,psetch,KIRAFE,z,,,,,,-0.192810458,0.473856209,0,0,0,,0,293,293,366,1,,
