counterbalancing_condition,instr_done_keyboard.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,experiment_trials.thisRepN,experiment_trials.thisTrialN,experiment_trials.thisN,experiment_trials.thisIndex,experiment_trials.ran,break_done_keyboard.rt,break_done_touch.clicked_name
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.63253,,,,,,,,0.63253,1,,,,,,408,NW,"ID",16,hurnia,HURNIA,z,,,,,,0.671875,-0.325520833,0,0,0,,0,216,216,347,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.73307,,,,,,,,0.73307,1,,,,,,220,WORD,UN,33,mascot,VOYAGE,m,,,,,,0.671875,-0.325520833,0,0,0,,0,217,217,159,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.84808,,,,,,,,0.84808,1,,,,,,54,WORD,UN,16,stroke,RAMBLE,m,,,,,,0.671875,-0.325520833,0,0,0,,0,218,218,233,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.649745,,,,,,,,0.649745,1,,,,,,318,NW,"ID",33,reagly,REAGLY,z,,,,,,0.671875,-0.325520833,0,0,0,,0,219,219,257,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.703975,,,,,,,,0.703975,1,,,,,,13,WORD,UN,16,almost,STRIVE,m,,,,,,0.671875,-0.325520833,0,0,0,,0,220,220,192,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.651085,,,,,,,,0.651085,1,,,,,,395,NW,"ID",16,colury,COLURY,z,,,,,,0.671875,-0.325520833,0,0,0,,0,221,221,334,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.885135,,,,,,,,0.885135,1,,,,,,213,WORD,UN,33,intake,SQUEAL,m,,,,,,0.671875,-0.325520833,0,0,0,,0,222,222,152,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.61835,,,,,,,,0.61835,1,,,,,,7,WORD,UN,16,abrupt,ANCHOR,m,,,,,,0.671875,-0.325520833,0,0,0,,0,223,223,186,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.49101,,,,,,,,0.49101,1,,,,,,168,WORD,"ID",16,answer,ANSWER,m,,,,,,0.671875,-0.325520833,0,0,0,,0,224,224,107,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.64629,,,,,,,,0.64629,1,,,,,,69,WORD,"ID",33,plenty,PLENTY,m,,,,,,0.671875,-0.325520833,0,0,0,,0,225,225,8,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.67328,,,,,,,,0.67328,1,,,,,,203,WORD,UN,33,burden,PHRASE,m,,,,,,0.671875,-0.325520833,0,0,0,,0,226,226,142,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.682645,,,,,,,,0.682645,1,,,,,,262,NW,UN,16,dolica,QUILEW,z,,,,,,0.671875,-0.325520833,0,0,0,,0,227,227,441,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.833435,,,,,,,,0.833435,1,,,,,,315,NW,"ID",33,laston,LASTON,z,,,,,,0.671875,-0.325520833,0,0,0,,0,228,228,254,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.8311,,,,,,,,0.8311,1,,,,,,278,NW,UN,16,celond,UNIGHS,z,,,,,,0.671875,-0.325520833,0,0,0,,0,229,229,457,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.65507,,,,,,,,0.65507,1,,,,,,391,NW,"ID",16,theldy,THELDY,z,,,,,,0.671875,-0.325520833,0,0,0,,0,230,230,330,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.78115,,,,,,,,0.78115,1,,,,,,215,WORD,UN,33,lumber,PHOBIA,m,,,,,,0.671875,-0.325520833,0,0,0,,0,231,231,154,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.584225,,,,,,,,0.584225,1,,,,,,152,WORD,"ID",16,rocket,ROCKET,m,,,,,,0.671875,-0.325520833,0,0,0,,0,232,232,91,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.55163,,,,,,,,0.55163,1,,,,,,197,WORD,UN,33,wicked,STREAM,m,,,,,,0.671875,-0.325520833,0,0,0,,0,233,233,136,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.70146,,,,,,,,0.70146,1,,,,,,325,NW,"ID",33,thruse,THRUSE,z,,,,,,0.671875,-0.325520833,0,0,0,,0,234,234,264,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.682855,,,,,,,,0.682855,1,,,,,,261,NW,UN,16,quilew,STUNCH,z,,,,,,0.671875,-0.325520833,0,0,0,,0,235,235,440,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.80881,,,,,,,,0.80881,1,,,,,,363,NW,"ID",16,breali,BREALI,z,,,,,,0.671875,-0.325520833,0,0,0,,0,236,236,302,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.68004,,,,,,,,0.68004,1,,,,,,383,NW,"ID",16,aungre,AUNGRE,z,,,,,,0.671875,-0.325520833,0,0,0,,0,237,237,322,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.78197,,,,,,,,0.78197,1,,,,,,260,NW,UN,16,stunch,UNJECT,z,,,,,,0.671875,-0.325520833,0,0,0,,0,238,238,439,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.84868,,,,,,,,0.84868,1,,,,,,348,NW,"ID",33,dumple,DUMPLE,z,,,,,,0.671875,-0.325520833,0,0,0,,0,239,239,287,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.646145,,,,,,,,0.646145,1,,,,,,382,NW,"ID",16,sarley,SARLEY,z,,,,,,0.671875,-0.325520833,0,0,0,,0,240,240,321,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.694045,,,,,,,,0.694045,1,,,,,,297,NW,UN,16,piergy,FERTIC,z,,,,,,-0.024739583,-0.411458333,1,0,0,,0,241,241,476,1,,break_done_button
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.93227,,,,,,,,0.93227,1,,,,,,285,NW,UN,16,reldon,PRUDGE,z,,,,,,-0.024739583,-0.411458333,0,0,0,,0,242,242,464,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.773455,,,,,,,,0.773455,1,,,,,,84,WORD,"ID",33,mortal,MORTAL,m,,,,,,-0.024739583,-0.411458333,0,0,0,,0,243,243,23,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.749705,,,,,,,,0.749705,1,,,,,,353,NW,"ID",33,clurey,CLUREY,z,,,,,,-0.024739583,-0.411458333,0,0,0,,0,244,244,292,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.728185,,,,,,,,0.728185,1,,,,,,185,WORD,UN,33,portal,BOTHER,m,,,,,,-0.024739583,-0.411458333,0,0,0,,0,245,245,124,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.834085,,,,,,,,0.834085,1,,,,,,156,WORD,"ID",16,cradle,CRADLE,m,,,,,,-0.024739583,-0.411458333,0,0,0,,0,246,246,95,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.916685,,,,,,,,0.916685,1,,,,,,440,NW,UN,33,rastoe,SARIDE,z,,,,,,-0.024739583,-0.411458333,0,0,0,,0,247,247,379,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.690835,,,,,,,,0.690835,1,,,,,,117,WORD,"ID",33,branch,BRANCH,m,,,,,,-0.024739583,-0.411458333,0,0,0,,0,248,248,56,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.999215,,,,,,,,0.999215,1,,,,,,357,NW,"ID",33,derain,DERAIN,z,,,,,,-0.026041667,-0.411458333,0,0,0,,0,249,249,296,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.706755,,,,,,,,0.706755,1,,,,,,91,WORD,"ID",33,expand,EXPAND,m,,,,,,-0.026041667,-0.411458333,0,0,0,,0,250,250,30,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.981135,,,,,,,,0.981135,1,,,,,,16,WORD,UN,16,charge,FAUCET,m,,,,,,-0.026041667,-0.411458333,0,0,0,,0,251,251,195,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.681245,,,,,,,,0.681245,1,,,,,,41,WORD,UN,16,chapel,SPRING,m,,,,,,-0.026041667,-0.411458333,0,0,0,,0,252,252,220,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.777755,,,,,,,,0.777755,1,,,,,,373,NW,"ID",16,bigent,BIGENT,z,,,,,,-0.026041667,-0.411458333,0,0,0,,0,253,253,312,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.68245,,,,,,,,0.68245,1,,,,,,475,NW,UN,33,josted,PEBRIC,z,,,,,,-0.026041667,-0.411458333,0,0,0,,0,254,254,414,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.687455,,,,,,,,0.687455,1,,,,,,107,WORD,"ID",33,slogan,SLOGAN,m,,,,,,-0.026041667,-0.411458333,0,0,0,,0,255,255,46,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.84414,,,,,,,,0.84414,1,,,,,,301,NW,"ID",33,fainch,FAINCH,z,,,,,,-0.026041667,-0.411458333,0,0,0,,0,256,256,240,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.882325,,,,,,,,0.882325,1,,,,,,186,WORD,UN,33,course,PORTAL,m,,,,,,-0.026041667,-0.411458333,0,0,0,,0,257,257,125,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.71786,,,,,,,,0.71786,1,,,,,,476,NW,UN,33,photie,JOSTED,z,,,,,,-0.026041667,-0.411458333,0,0,0,,0,258,258,415,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.771865,,,,,,,,0.771865,1,,,,,,424,NW,UN,33,frudge,PRAILE,z,,,,,,-0.026041667,-0.411458333,0,0,0,,0,259,259,363,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.714625,,,,,,,,0.714625,1,,,,,,354,NW,"ID",33,virlex,VIRLEX,z,,,,,,-0.026041667,-0.411458333,0,0,0,,0,260,260,293,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.80491,,,,,,,,0.80491,1,,,,,,316,NW,"ID",33,scregm,SCREGM,z,,,,,,-0.026041667,-0.411458333,0,0,0,,0,261,261,255,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.76984,,,,,,,,0.76984,1,,,,,,40,WORD,UN,16,spring,CONVEY,m,,,,,,-0.026041667,-0.411458333,0,0,0,,0,262,262,219,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.78404,,,,,,,,0.78404,1,,,,,,428,NW,UN,33,funtle,TANDLY,z,,,,,,-0.026041667,-0.411458333,0,0,0,,0,263,263,367,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.70251,,,,,,,,0.70251,1,,,,,,161,WORD,"ID",16,pastor,PASTOR,m,,,,,,-0.026041667,-0.411458333,0,0,0,,0,264,264,100,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.66829,,,,,,,,0.66829,1,,,,,,384,NW,"ID",16,guesco,GUESCO,z,,,,,,-0.026041667,-0.411458333,0,0,0,,0,265,265,323,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.71476,,,,,,,,0.71476,1,,,,,,108,WORD,"ID",33,reckon,RECKON,m,,,,,,-0.026041667,-0.411458333,0,0,0,,0,266,266,47,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.858615,,,,,,,,0.858615,1,,,,,,458,NW,UN,33,hocite,BARCET,z,,,,,,-0.026041667,-0.411458333,0,0,0,,0,267,267,397,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,0,1.11884,,,,,,,,1.11884,0,,,,,,294,NW,UN,16,gleath,INHORT,z,,,,,,-0.026041667,-0.411458333,0,0,0,,0,268,268,473,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,1.1127,,,,,,,,1.1127,1,,,,,,337,NW,"ID",33,rejols,REJOLS,z,,,,,,-0.026041667,-0.411458333,0,0,0,,0,269,269,276,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.65063,,,,,,,,0.65063,1,,,,,,308,NW,"ID",33,psetch,PSETCH,z,,,,,,-0.026041667,-0.411458333,0,0,0,,0,270,270,247,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.90206,,,,,,,,0.90206,1,,,,,,1,WORD,UN,16,ethnic,FRIGHT,m,,,,,,-0.026041667,-0.411458333,0,0,0,,0,271,271,180,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.820165,,,,,,,,0.820165,1,,,,,,464,NW,UN,33,whivex,CHAITE,z,,,,,,-0.026041667,-0.411458333,0,0,0,,0,272,272,403,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.83379,,,,,,,,0.83379,1,,,,,,58,WORD,UN,16,splint,FOSTER,m,,,,,,-0.026041667,-0.411458333,0,0,0,,0,273,273,237,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.812375,,,,,,,,0.812375,1,,,,,,46,WORD,UN,16,income,SINGLE,m,,,,,,-0.026041667,-0.411458333,0,0,0,,0,274,274,225,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.765735,,,,,,,,0.765735,1,,,,,,105,WORD,"ID",33,number,NUMBER,m,,,,,,-0.026041667,-0.411458333,0,0,0,,0,275,275,44,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.732095,,,,,,,,0.732095,1,,,,,,386,NW,"ID",16,ancust,ANCUST,z,,,,,,-0.026041667,-0.411458333,0,0,0,,0,276,276,325,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.931625,,,,,,,,0.931625,1,,,,,,413,NW,"ID",16,equats,EQUATS,z,,,,,,-0.026041667,-0.411458333,0,0,0,,0,277,277,352,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.81685,,,,,,,,0.81685,1,,,,,,453,NW,UN,33,scouge,BOLVIS,z,,,,,,-0.026041667,-0.411458333,0,0,0,,0,278,278,392,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.91824,,,,,,,,0.91824,1,,,,,,350,NW,"ID",33,nagurs,NAGURS,z,,,,,,-0.026041667,-0.411458333,0,0,0,,0,279,279,289,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.962845,,,,,,,,0.962845,1,,,,,,299,NW,UN,16,yarion,STURCH,z,,,,,,-0.026041667,-0.411458333,0,0,0,,0,280,280,478,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.834865,,,,,,,,0.834865,1,,,,,,111,WORD,"ID",33,induce,INDUCE,m,,,,,,-0.026041667,-0.411458333,0,0,0,,0,281,281,50,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.87734,,,,,,,,0.87734,1,,,,,,463,NW,UN,33,chaite,KISPEL,z,,,,,,-0.026041667,-0.411458333,0,0,0,,0,282,282,402,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.883175,,,,,,,,0.883175,1,,,,,,75,WORD,"ID",33,trophy,TROPHY,m,,,,,,-0.026041667,-0.411458333,0,0,0,,0,283,283,14,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.99847,,,,,,,,0.99847,1,,,,,,135,WORD,"ID",16,import,IMPORT,m,,,,,,-0.026041667,-0.411458333,0,0,0,,0,284,284,74,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.7704,,,,,,,,0.7704,1,,,,,,126,WORD,"ID",16,enough,ENOUGH,m,,,,,,-0.026041667,-0.411458333,0,0,0,,0,285,285,65,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,1.10865,,,,,,,,1.10865,1,,,,,,341,NW,"ID",33,myrtie,MYRTIE,z,,,,,,-0.026041667,-0.411458333,0,0,0,,0,286,286,280,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.83611,,,,,,,,0.83611,1,,,,,,27,WORD,UN,16,comedy,SCREAM,m,,,,,,-0.026041667,-0.411458333,0,0,0,,0,287,287,206,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.84988,,,,,,,,0.84988,1,,,,,,457,NW,UN,33,barcet,WANIGH,z,,,,,,-0.026041667,-0.411458333,0,0,0,,0,288,288,396,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,1.91957,,,,,,,,1.91957,1,,,,,,248,NW,UN,16,batrol,STROLE,z,,,,,,-0.026041667,-0.411458333,0,0,0,,0,289,289,427,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.739805,,,,,,,,0.739805,1,,,,,,32,WORD,UN,16,scream,BUCKLE,m,,,,,,-0.026041667,-0.411458333,0,0,0,,0,290,290,211,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,1.224215,,,,,,,,1.224215,1,,,,,,184,WORD,UN,33,bother,SLEAZY,m,,,,,,-0.026041667,-0.411458333,0,0,0,,0,291,291,123,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.66988,,,,,,,,0.66988,1,,,,,,200,WORD,UN,33,admire,BEACON,m,,,,,,-0.026041667,-0.411458333,0,0,0,,0,292,292,139,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.69909,,,,,,,,0.69909,1,,,,,,119,WORD,"ID",33,spider,SPIDER,m,,,,,,-0.026041667,-0.411458333,0,0,0,,0,293,293,58,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.837085,,,,,,,,0.837085,1,,,,,,432,NW,UN,33,drance,LUNKER,z,,,,,,-0.026041667,-0.411458333,0,0,0,,0,294,294,371,1,,
,,,,,,,,,,,,,,,,,,5cba2e9af429ff00159dda71,2020-11-26_16h00.20.925,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.95113,,,,,,,,0.95113,1,,,,,,141,WORD,"ID",16,orphan,ORPHAN,m,,,,,,-0.026041667,-0.411458333,0,0,0,,0,295,295,80,1,,
