counterbalancing_condition,instr_done_keyboard.keys,instr_done_keyboard.rt,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,response.rt,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,break_done_keyboard.rt
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.89113,1,,,,,,463,NW,UN,33,chaite,KISPEL,z,0.89113,,,,,,0.107407407,-0.142592593,0,0,0,,0,217,217,402,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.681515,1,,,,,,183,WORD,UN,33,sleazy,MILDEW,m,0.681515,,,,,,0.107407407,-0.142592593,0,0,0,,0,218,218,122,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.725895,1,,,,,,21,WORD,UN,50,jockey,SIMPLE,m,0.725895,,,,,,0.107407407,-0.142592593,0,0,0,,0,219,219,200,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,1.01137,1,,,,,,462,NW,UN,33,kispel,ABSULT,z,1.01137,,,,,,0.107407407,-0.142592593,0,0,0,,0,220,220,401,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.94003,1,,,,,,363,NW,"ID",50,breali,BREALI,z,0.94003,,,,,,0.107407407,-0.142592593,0,0,0,,0,221,221,302,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.574565,1,,,,,,3,WORD,UN,50,trench,KNIGHT,m,0.574565,,,,,,0.107407407,-0.142592593,0,0,0,,0,222,222,182,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,1.209805,1,,,,,,6,WORD,UN,50,anchor,BUNDLE,m,1.209805,,,,,,0.107407407,-0.142592593,0,0,0,,0,223,223,185,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.562485,1,,,,,,138,WORD,"ID",50,melody,MELODY,m,0.562485,,,,,,0.107407407,-0.142592593,0,0,0,,0,224,224,77,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,0,,,,,,,,0.644665,0,,,,,,142,WORD,"ID",50,spruce,SPRUCE,m,0.644665,,,,,,0.107407407,-0.142592593,0,0,0,,0,225,225,81,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.50986,1,,,,,,237,WORD,UN,33,glance,POSTER,m,0.50986,,,,,,0.107407407,-0.142592593,0,0,0,,0,226,226,176,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.71591,1,,,,,,101,WORD,"ID",33,wrench,WRENCH,m,0.71591,,,,,,0.107407407,-0.142592593,0,0,0,,0,227,227,40,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.671,1,,,,,,393,NW,"ID",50,ganous,GANOUS,z,0.671,,,,,,0.107407407,-0.142592593,0,0,0,,0,228,228,332,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.508965,1,,,,,,123,WORD,"ID",50,strike,STRIKE,m,0.508965,,,,,,0.107407407,-0.142592593,0,0,0,,0,229,229,62,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.46701,1,,,,,,229,WORD,UN,33,fringe,MOTHER,m,0.46701,,,,,,0.107407407,-0.142592593,0,0,0,,0,230,230,168,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.488865,1,,,,,,63,WORD,"ID",33,launch,LAUNCH,m,0.488865,,,,,,0.107407407,-0.142592593,0,0,0,,0,231,231,2,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.56575,1,,,,,,381,NW,"ID",50,huniek,HUNIEK,z,0.56575,,,,,,0.107407407,-0.142592593,0,0,0,,0,232,232,320,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.649325,1,,,,,,106,WORD,"ID",33,ransom,RANSOM,m,0.649325,,,,,,0.107407407,-0.142592593,0,0,0,,0,233,233,45,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.439775,1,,,,,,144,WORD,"ID",50,sponge,SPONGE,m,0.439775,,,,,,0.107407407,-0.142592593,0,0,0,,0,234,234,83,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.62444,1,,,,,,329,NW,"ID",33,yarike,YARIKE,z,0.62444,,,,,,0.107407407,-0.142592593,0,0,0,,0,235,235,268,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.440645,1,,,,,,200,WORD,UN,33,admire,BEACON,m,0.440645,,,,,,0.107407407,-0.142592593,0,0,0,,0,236,236,139,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.72034,1,,,,,,179,WORD,"ID",50,basket,BASKET,m,0.72034,,,,,,0.107407407,-0.142592593,0,0,0,,0,237,237,118,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.492705,1,,,,,,20,WORD,UN,50,simple,BREAST,m,0.492705,,,,,,0.107407407,-0.142592593,0,0,0,,0,238,238,199,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.73033,1,,,,,,429,NW,UN,33,caroey,FUNTLE,z,0.73033,,,,,,0.107407407,-0.142592593,0,0,0,,0,239,239,368,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.57444,1,,,,,,128,WORD,"ID",50,senior,SENIOR,m,0.57444,,,,,,0.107407407,-0.142592593,0,0,0,,0,240,240,67,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.576015,1,,,,,,388,NW,"ID",50,cragin,CRAGIN,z,0.576015,,,,,,0.107407407,-0.142592593,0,0,0,space,0,241,241,327,1,16.503365
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.99944,1,,,,,,308,NW,"ID",33,psetch,PSETCH,z,0.99944,,,,,,0.108333333,-0.142592593,0,0,0,,0,242,242,247,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.61777,1,,,,,,386,NW,"ID",50,ancust,ANCUST,z,0.61777,,,,,,0.108333333,-0.142592593,0,0,0,,0,243,243,325,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.576425,1,,,,,,260,NW,UN,50,stunch,UNJECT,z,0.576425,,,,,,0.108333333,-0.142592593,0,0,0,,0,244,244,439,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.63527,1,,,,,,316,NW,"ID",33,scregm,SCREGM,z,0.63527,,,,,,0.108333333,-0.142592593,0,0,0,,0,245,245,255,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,0,,,,,,,,0.54871,0,,,,,,218,WORD,UN,33,bucket,SHRINK,m,0.54871,,,,,,0.108333333,-0.142592593,0,0,0,,0,246,246,157,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.573445,1,,,,,,41,WORD,UN,50,chapel,SPRING,m,0.573445,,,,,,0.108333333,-0.142592593,0,0,0,,0,247,247,220,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.535925,1,,,,,,373,NW,"ID",50,bigent,BIGENT,z,0.535925,,,,,,0.108333333,-0.142592593,0,0,0,,0,248,248,312,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.48389,1,,,,,,158,WORD,"ID",50,island,ISLAND,m,0.48389,,,,,,0.108333333,-0.142592593,0,0,0,,0,249,249,97,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.442385,1,,,,,,117,WORD,"ID",33,branch,BRANCH,m,0.442385,,,,,,0.108333333,-0.142592593,0,0,0,,0,250,250,56,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.6108,1,,,,,,341,NW,"ID",33,myrtie,MYRTIE,z,0.6108,,,,,,0.108333333,-0.142592593,0,0,0,,0,251,251,280,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.643045,1,,,,,,434,NW,UN,33,impurb,PITROM,z,0.643045,,,,,,0.108333333,-0.142592593,0,0,0,,0,252,252,373,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.48289,1,,,,,,175,WORD,"ID",50,fabric,FABRIC,m,0.48289,,,,,,0.108333333,-0.142592593,0,0,0,,0,253,253,114,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.552705,1,,,,,,332,NW,"ID",33,vangue,VANGUE,z,0.552705,,,,,,0.108333333,-0.142592593,0,0,0,,0,254,254,271,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.611255,1,,,,,,25,WORD,UN,50,sprint,DOMAIN,m,0.611255,,,,,,0.108333333,-0.142592593,0,0,0,,0,255,255,204,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.603875,1,,,,,,400,NW,"ID",50,wearox,WEAROX,z,0.603875,,,,,,0.108333333,-0.142592593,0,0,0,,0,256,256,339,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.59654,1,,,,,,48,WORD,UN,50,survey,WALNUT,m,0.59654,,,,,,0.108333333,-0.142592593,0,0,0,,0,257,257,227,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.520035,1,,,,,,80,WORD,"ID",33,family,FAMILY,m,0.520035,,,,,,0.108333333,-0.142592593,0,0,0,,0,258,258,19,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.6204,1,,,,,,452,NW,UN,33,bolvis,SURDEN,z,0.6204,,,,,,0.108333333,-0.142592593,0,0,0,,0,259,259,391,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.603585,1,,,,,,53,WORD,UN,50,ramble,POLICE,m,0.603585,,,,,,0.108333333,-0.142592593,0,0,0,,0,260,260,232,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,1.069415,1,,,,,,125,WORD,"ID",50,nickel,NICKEL,m,1.069415,,,,,,0.108333333,-0.142592593,0,0,0,,0,261,261,64,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.867875,1,,,,,,352,NW,"ID",33,tringe,TRINGE,z,0.867875,,,,,,0.108333333,-0.142592593,0,0,0,,0,262,262,291,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.473435,1,,,,,,17,WORD,UN,50,humble,CHARGE,m,0.473435,,,,,,0.108333333,-0.142592593,0,0,0,,0,263,263,196,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,0,,,,,,,,0.456605,0,,,,,,305,NW,"ID",33,forgle,FORGLE,z,0.456605,,,,,,0.108333333,-0.142592593,0,0,0,,0,264,264,244,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.584375,1,,,,,,460,NW,UN,33,justre,MINGAR,z,0.584375,,,,,,0.108333333,-0.142592593,0,0,0,,0,265,265,399,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.562015,1,,,,,,172,WORD,"ID",50,patrol,PATROL,m,0.562015,,,,,,0.108333333,-0.142592593,0,0,0,,0,266,266,111,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.629585,1,,,,,,330,NW,"ID",33,kensom,KENSOM,z,0.629585,,,,,,0.108333333,-0.142592593,0,0,0,,0,267,267,269,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.701635,1,,,,,,60,WORD,UN,50,fright,PENCIL,m,0.701635,,,,,,0.108333333,-0.142592593,0,0,0,,0,268,268,239,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.545245,1,,,,,,49,WORD,UN,50,snatch,SURVEY,m,0.545245,,,,,,0.108333333,-0.142592593,0,0,0,,0,269,269,228,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.5581,1,,,,,,238,WORD,UN,33,behalf,FLOWER,m,0.5581,,,,,,0.108333333,-0.142592593,0,0,0,,0,270,270,177,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.937425,1,,,,,,191,WORD,UN,33,beacon,STABLE,m,0.937425,,,,,,0.108333333,-0.142592593,0,0,0,,0,271,271,130,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.805325,1,,,,,,188,WORD,UN,33,censor,SOCIAL,m,0.805325,,,,,,0.108333333,-0.142592593,0,0,0,,0,272,272,127,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.750365,1,,,,,,61,WORD,"ID",33,ponder,PONDER,m,0.750365,,,,,,0.108333333,-0.142592593,0,0,0,,0,273,273,0,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.60995,1,,,,,,419,NW,"ID",50,slount,SLOUNT,z,0.60995,,,,,,0.108333333,-0.142592593,0,0,0,,0,274,274,358,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.675645,1,,,,,,359,NW,"ID",33,fonver,FONVER,z,0.675645,,,,,,0.108333333,-0.142592593,0,0,0,,0,275,275,298,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.609865,1,,,,,,168,WORD,"ID",50,answer,ANSWER,m,0.609865,,,,,,0.108333333,-0.142592593,0,0,0,,0,276,276,107,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.53052,1,,,,,,230,WORD,UN,33,mother,FRINGE,m,0.53052,,,,,,0.108333333,-0.142592593,0,0,0,,0,277,277,169,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.678145,1,,,,,,273,NW,UN,50,fumblo,SORTEL,z,0.678145,,,,,,0.108333333,-0.142592593,0,0,0,,0,278,278,452,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.565425,1,,,,,,450,NW,UN,33,cainky,PHRECT,z,0.565425,,,,,,0.108333333,-0.142592593,0,0,0,,0,279,279,389,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.759105,1,,,,,,269,NW,UN,50,wrimsy,ORCHET,z,0.759105,,,,,,0.108333333,-0.142592593,0,0,0,,0,280,280,448,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.55472,1,,,,,,235,WORD,UN,33,pirate,GRUMPY,m,0.55472,,,,,,0.108333333,-0.142592593,0,0,0,,0,281,281,174,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.485785,1,,,,,,22,WORD,UN,50,wealth,JOCKEY,m,0.485785,,,,,,0.108333333,-0.142592593,0,0,0,,0,282,282,201,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.698625,1,,,,,,440,NW,UN,33,rastoe,SARIDE,z,0.698625,,,,,,0.108333333,-0.142592593,0,0,0,,0,283,283,379,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.761345,1,,,,,,342,NW,"ID",33,randow,RANDOW,z,0.761345,,,,,,0.108333333,-0.142592593,0,0,0,,0,284,284,281,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.724825,1,,,,,,214,WORD,UN,33,phobia,INTAKE,m,0.724825,,,,,,0.108333333,-0.142592593,0,0,0,,0,285,285,153,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.66561,1,,,,,,384,NW,"ID",50,guesco,GUESCO,z,0.66561,,,,,,0.108333333,-0.142592593,0,0,0,,0,286,286,323,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.678435,1,,,,,,413,NW,"ID",50,equats,EQUATS,z,0.678435,,,,,,0.108333333,-0.142592593,0,0,0,,0,287,287,352,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.62145,1,,,,,,198,WORD,UN,33,invoke,WICKED,m,0.62145,,,,,,0.108333333,-0.142592593,0,0,0,,0,288,288,137,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.63764,1,,,,,,296,NW,UN,50,fertic,BEINCH,z,0.63764,,,,,,0.108333333,-0.142592593,0,0,0,,0,289,289,475,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.62093,1,,,,,,301,NW,"ID",33,fainch,FAINCH,z,0.62093,,,,,,0.108333333,-0.142592593,0,0,0,,0,290,290,240,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.59641,1,,,,,,15,WORD,UN,50,faucet,AMOUNT,m,0.59641,,,,,,0.108333333,-0.142592593,0,0,0,,0,291,291,194,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,0,,,,,,,,0.566755,0,,,,,,241,NW,UN,50,unwert,SMENCO,z,0.566755,,,,,,0.108333333,-0.142592593,0,0,0,,0,292,292,420,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.58558,1,,,,,,76,WORD,"ID",33,exotic,EXOTIC,m,0.58558,,,,,,0.108333333,-0.142592593,0,0,0,,0,293,293,15,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.458145,1,,,,,,55,WORD,UN,50,ambush,STROKE,m,0.458145,,,,,,0.108333333,-0.142592593,0,0,0,,0,294,294,234,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.561905,1,,,,,,43,WORD,UN,50,foster,TONGUE,m,0.561905,,,,,,0.108333333,-0.142592593,0,0,0,,0,295,295,222,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.947355,1,,,,,,4,WORD,UN,50,plunge,TRENCH,m,0.947355,,,,,,0.108333333,-0.142592593,0,0,0,,0,296,296,183,1,
,,,,,,,,,,,,,,,,,,5d30b98eb8f4a500193ce6c6,2020-08-10_13h44.54.539,lexical_decision_task_MP,2020.1.3,Win32,60,m,0,,,,,,,,0.470505,0,,,,,,293,NW,UN,50,inhort,SWANCE,z,0.470505,,,,,,0.108333333,-0.142592593,0,0,0,,0,297,297,472,1,
