counterbalancing_condition,instr_done_keyboard.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,response.rt,instr_done_keyboard.rt,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,break_done_keyboard.rt
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.57076,1,,,,,,292,NW,UN,50,swance,ABLINT,z,0.57076,,,,,,,0.59765625,0.09765625,0,0,0,,0,225,225,471,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.66968,1,,,,,,156,WORD,"ID",50,cradle,CRADLE,m,0.66968,,,,,,,0.59765625,0.09765625,0,0,0,,0,226,226,95,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.69717,1,,,,,,219,WORD,UN,33,voyage,BUCKET,m,0.69717,,,,,,,0.59765625,0.09765625,0,0,0,,0,227,227,158,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,1.126665,1,,,,,,125,WORD,"ID",50,nickel,NICKEL,m,1.126665,,,,,,,0.59765625,0.09765625,0,0,0,,0,228,228,64,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.58236,1,,,,,,213,WORD,UN,33,intake,SQUEAL,m,0.58236,,,,,,,0.59765625,0.09765625,0,0,0,,0,229,229,152,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.580445,1,,,,,,63,WORD,"ID",33,launch,LAUNCH,m,0.580445,,,,,,,0.59765625,0.09765625,0,0,0,,0,230,230,2,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,1.733835,1,,,,,,190,WORD,UN,33,stable,BACKUP,m,1.733835,,,,,,,0.59765625,0.09765625,0,0,0,,0,231,231,129,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.61942,1,,,,,,327,NW,"ID",33,plenac,PLENAC,z,0.61942,,,,,,,0.59765625,0.09765625,0,0,0,,0,232,232,266,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.63986,1,,,,,,123,WORD,"ID",50,strike,STRIKE,m,0.63986,,,,,,,0.59765625,0.09765625,0,0,0,,0,233,233,62,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.852505,1,,,,,,284,NW,UN,50,prudge,SHAPLE,z,0.852505,,,,,,,0.59765625,0.09765625,0,0,0,,0,234,234,463,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.779195,1,,,,,,288,NW,UN,50,starby,YACEUP,z,0.779195,,,,,,,0.59765625,0.09765625,0,0,0,,0,235,235,467,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.68776,1,,,,,,433,NW,UN,33,pitrom,DRANCE,z,0.68776,,,,,,,0.59765625,0.09765625,0,0,0,,0,236,236,372,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.941565,1,,,,,,100,WORD,"ID",33,carbon,CARBON,m,0.941565,,,,,,,0.59765625,0.09765625,0,0,0,,0,237,237,39,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.58704,1,,,,,,137,WORD,"ID",50,finger,FINGER,m,0.58704,,,,,,,0.59765625,0.09765625,0,0,0,,0,238,238,76,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.5225,1,,,,,,256,NW,UN,50,veniod,INLORS,z,0.5225,,,,,,,0.59765625,0.09765625,0,0,0,,0,239,239,435,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.59376,1,,,,,,73,WORD,"ID",33,source,SOURCE,m,0.59376,,,,,,,0.59765625,0.09765625,0,0,0,,0,240,240,12,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,m,0,,,,,,,,0.987555,0,,,,,,259,NW,UN,50,unject,SOUDAL,z,0.987555,,,,,,,0.786458333,-0.0078125,0,0,0,space,0,241,241,438,1,233.65503
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,1.474265,1,,,,,,221,WORD,UN,33,hinder,MASCOT,m,1.474265,,,,,,,0.786458333,-0.0078125,0,0,0,,0,242,242,160,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.69227,1,,,,,,120,WORD,"ID",33,strain,STRAIN,m,0.69227,,,,,,,0.786458333,-0.0078125,0,0,0,,0,243,243,59,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.509315,1,,,,,,210,WORD,UN,33,infect,MONKEY,m,0.509315,,,,,,,0.786458333,-0.0078125,0,0,0,,0,244,244,149,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.75343,1,,,,,,186,WORD,UN,33,course,PORTAL,m,0.75343,,,,,,,0.786458333,-0.0078125,0,0,0,,0,245,245,125,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.670285,1,,,,,,95,WORD,"ID",33,thread,THREAD,m,0.670285,,,,,,,0.786458333,-0.0078125,0,0,0,,0,246,246,34,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.64047,1,,,,,,225,WORD,UN,33,casino,VULGAR,m,0.64047,,,,,,,0.786458333,-0.0078125,0,0,0,,0,247,247,164,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.48959,1,,,,,,447,NW,UN,33,sadent,GIRCUE,z,0.48959,,,,,,,0.786458333,-0.0078125,0,0,0,,0,248,248,386,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,z,0,,,,,,,,0.90279,0,,,,,,85,WORD,"ID",33,sprawl,SPRAWL,m,0.90279,,,,,,,0.786458333,-0.0078125,0,0,0,,0,249,249,24,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.67332,1,,,,,,400,NW,"ID",50,wearox,WEAROX,z,0.67332,,,,,,,0.786458333,-0.0078125,0,0,0,,0,250,250,339,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.5654,1,,,,,,422,NW,UN,33,streld,ALCOUD,z,0.5654,,,,,,,0.786458333,-0.0078125,0,0,0,,0,251,251,361,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.500985,1,,,,,,407,NW,"ID",50,suiver,SUIVER,z,0.500985,,,,,,,0.786458333,-0.0078125,0,0,0,,0,252,252,346,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.689025,1,,,,,,24,WORD,UN,50,domain,PRAISE,m,0.689025,,,,,,,0.786458333,-0.0078125,0,0,0,,0,253,253,203,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.75127,1,,,,,,303,NW,"ID",33,fiream,FIREAM,z,0.75127,,,,,,,0.786458333,-0.0078125,0,0,0,,0,254,254,242,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,z,0,,,,,,,,0.918585,0,,,,,,176,WORD,"ID",50,strife,STRIFE,m,0.918585,,,,,,,0.786458333,-0.0078125,0,0,0,,0,255,255,115,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.5479,1,,,,,,86,WORD,"ID",33,rodent,RODENT,m,0.5479,,,,,,,0.786458333,-0.0078125,0,0,0,,0,256,256,25,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.511575,1,,,,,,131,WORD,"ID",50,quench,QUENCH,m,0.511575,,,,,,,0.786458333,-0.0078125,0,0,0,,0,257,257,70,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.572215,1,,,,,,350,NW,"ID",33,nagurs,NAGURS,z,0.572215,,,,,,,0.786458333,-0.0078125,0,0,0,,0,258,258,289,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.56252,1,,,,,,337,NW,"ID",33,rejols,REJOLS,z,0.56252,,,,,,,0.786458333,-0.0078125,0,0,0,,0,259,259,276,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,m,0,,,,,,,,0.58815,0,,,,,,425,NW,UN,33,urivel,FRUDGE,z,0.58815,,,,,,,0.786458333,-0.0078125,0,0,0,,0,260,260,364,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.570985,1,,,,,,165,WORD,"ID",50,invest,INVEST,m,0.570985,,,,,,,0.786458333,-0.0078125,0,0,0,,0,261,261,104,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.585595,1,,,,,,1,WORD,UN,50,ethnic,FRIGHT,m,0.585595,,,,,,,0.786458333,-0.0078125,0,0,0,,0,262,262,180,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.532015,1,,,,,,313,NW,"ID",33,paurse,PAURSE,z,0.532015,,,,,,,0.786458333,-0.0078125,0,0,0,,0,263,263,252,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.762125,1,,,,,,239,WORD,UN,33,forest,LUMBER,m,0.762125,,,,,,,0.786458333,-0.0078125,0,0,0,,0,264,264,178,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.51327,1,,,,,,403,NW,"ID",50,bruats,BRUATS,z,0.51327,,,,,,,0.786458333,-0.0078125,0,0,0,,0,265,265,342,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.622825,1,,,,,,222,WORD,UN,33,export,HINDER,m,0.622825,,,,,,,0.786458333,-0.0078125,0,0,0,,0,266,266,161,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.62043,1,,,,,,409,NW,"ID",50,elopia,ELOPIA,z,0.62043,,,,,,,0.786458333,-0.0078125,0,0,0,,0,267,267,348,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.55601,1,,,,,,135,WORD,"ID",50,import,IMPORT,m,0.55601,,,,,,,0.786458333,-0.0078125,0,0,0,,0,268,268,74,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.82659,1,,,,,,244,NW,UN,50,anougs,EATRIC,z,0.82659,,,,,,,0.786458333,-0.0078125,0,0,0,,0,269,269,423,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.49538,1,,,,,,130,WORD,"ID",50,stupid,STUPID,m,0.49538,,,,,,,0.786458333,-0.0078125,0,0,0,,0,270,270,69,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.547515,1,,,,,,94,WORD,"ID",33,travel,TRAVEL,m,0.547515,,,,,,,0.786458333,-0.0078125,0,0,0,,0,271,271,33,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.615535,1,,,,,,71,WORD,"ID",33,garden,GARDEN,m,0.615535,,,,,,,0.786458333,-0.0078125,0,0,0,,0,272,272,10,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.55058,1,,,,,,132,WORD,"ID",50,strong,STRONG,m,0.55058,,,,,,,0.786458333,-0.0078125,0,0,0,,0,273,273,71,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.52388,1,,,,,,195,WORD,UN,33,credit,RESIGN,m,0.52388,,,,,,,0.786458333,-0.0078125,0,0,0,,0,274,274,134,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.54876,1,,,,,,263,NW,UN,50,vackel,DOLICA,z,0.54876,,,,,,,0.786458333,-0.0078125,0,0,0,,0,275,275,442,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.646915,1,,,,,,14,WORD,UN,50,orange,ALMOST,m,0.646915,,,,,,,0.786458333,-0.0078125,0,0,0,,0,276,276,193,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.878205,1,,,,,,330,NW,"ID",33,kensom,KENSOM,z,0.878205,,,,,,,0.786458333,-0.0078125,0,0,0,,0,277,277,269,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.50777,1,,,,,,391,NW,"ID",50,theldy,THELDY,z,0.50777,,,,,,,0.786458333,-0.0078125,0,0,0,,0,278,278,330,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.503515,1,,,,,,311,NW,"ID",33,sproly,SPROLY,z,0.503515,,,,,,,0.786458333,-0.0078125,0,0,0,,0,279,279,250,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.687865,1,,,,,,372,NW,"ID",50,ramily,RAMILY,z,0.687865,,,,,,,0.786458333,-0.0078125,0,0,0,,0,280,280,311,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.536775,1,,,,,,428,NW,UN,33,funtle,TANDLY,z,0.536775,,,,,,,0.786458333,-0.0078125,0,0,0,,0,281,281,367,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.841,1,,,,,,354,NW,"ID",33,virlex,VIRLEX,z,0.841,,,,,,,0.786458333,-0.0078125,0,0,0,,0,282,282,293,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.92349,1,,,,,,454,NW,UN,33,tondle,SCOUGE,z,0.92349,,,,,,,0.786458333,-0.0078125,0,0,0,,0,283,283,393,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.5844,1,,,,,,13,WORD,UN,50,almost,STRIVE,m,0.5844,,,,,,,0.786458333,-0.0078125,0,0,0,,0,284,284,192,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.482125,1,,,,,,480,NW,UN,33,knisma,ROBULY,z,0.482125,,,,,,,0.786458333,-0.0078125,0,0,0,,0,285,285,419,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,z,0,,,,,,,,0.56643,0,,,,,,30,WORD,UN,50,weapon,ORIENT,m,0.56643,,,,,,,0.786458333,-0.0078125,0,0,0,,0,286,286,209,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.521395,1,,,,,,323,NW,"ID",33,rosail,ROSAIL,z,0.521395,,,,,,,0.786458333,-0.0078125,0,0,0,,0,287,287,262,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.470895,1,,,,,,159,WORD,"ID",50,detail,DETAIL,m,0.470895,,,,,,,0.786458333,-0.0078125,0,0,0,,0,288,288,98,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.57579,1,,,,,,246,NW,UN,50,blarge,PIATON,z,0.57579,,,,,,,0.786458333,-0.0078125,0,0,0,,0,289,289,425,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.51273,1,,,,,,267,NW,UN,50,packes,PASINK,z,0.51273,,,,,,,0.786458333,-0.0078125,0,0,0,,0,290,290,446,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.73955,1,,,,,,235,WORD,UN,33,pirate,GRUMPY,m,0.73955,,,,,,,0.786458333,-0.0078125,0,0,0,,0,291,291,174,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.52293,1,,,,,,101,WORD,"ID",33,wrench,WRENCH,m,0.52293,,,,,,,0.786458333,-0.0078125,0,0,0,,0,292,292,40,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.636455,1,,,,,,16,WORD,UN,50,charge,FAUCET,m,0.636455,,,,,,,0.786458333,-0.0078125,0,0,0,,0,293,293,195,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.5654,1,,,,,,278,NW,UN,50,celond,UNIGHS,z,0.5654,,,,,,,0.786458333,-0.0078125,0,0,0,,0,294,294,457,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.716305,1,,,,,,212,WORD,UN,33,squeal,VERIFY,m,0.716305,,,,,,,0.786458333,-0.0078125,0,0,0,,0,295,295,151,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.530475,1,,,,,,89,WORD,"ID",33,permit,PERMIT,m,0.530475,,,,,,,0.786458333,-0.0078125,0,0,0,,0,296,296,28,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.697495,1,,,,,,306,NW,"ID",33,sounge,SOUNGE,z,0.697495,,,,,,,0.786458333,-0.0078125,0,0,0,,0,297,297,245,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.56576,1,,,,,,189,WORD,UN,33,backup,CENSOR,m,0.56576,,,,,,,0.786458333,-0.0078125,0,0,0,,0,298,298,128,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.662095,1,,,,,,192,WORD,UN,33,object,PLAGUE,m,0.662095,,,,,,,0.786458333,-0.0078125,0,0,0,,0,299,299,131,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,m,0,,,,,,,,0.720365,0,,,,,,295,NW,UN,50,beinch,GLEATH,z,0.720365,,,,,,,0.786458333,-0.0078125,0,0,0,,0,300,300,474,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.667505,1,,,,,,115,WORD,"ID",33,guitar,GUITAR,m,0.667505,,,,,,,0.786458333,-0.0078125,0,0,0,,0,301,301,54,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.521045,1,,,,,,477,NW,UN,33,lobush,PHOTIE,z,0.521045,,,,,,,0.786458333,-0.0078125,0,0,0,,0,302,302,416,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.60019,1,,,,,,439,NW,UN,33,saride,LIMPOR,z,0.60019,,,,,,,0.786458333,-0.0078125,0,0,0,,0,303,303,378,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.665255,1,,,,,,230,WORD,UN,33,mother,FRINGE,m,0.665255,,,,,,,0.786458333,-0.0078125,0,0,0,,0,304,304,169,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.696595,1,,,,,,6,WORD,UN,50,anchor,BUNDLE,m,0.696595,,,,,,,0.786458333,-0.0078125,0,0,0,,0,305,305,185,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.572735,1,,,,,,139,WORD,"ID",50,debris,DEBRIS,m,0.572735,,,,,,,0.786458333,-0.0078125,0,0,0,,0,306,306,78,1,
,,,,,,,,,,,,,,,,,,5efc7246abf5130132092e31,2020-08-10_19h31.18.300,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.467045,1,,,,,,78,WORD,"ID",33,column,COLUMN,m,0.467045,,,,,,,0.786458333,-0.0078125,0,0,0,,0,307,307,17,1,
