counterbalancing_condition,instr_done_keyboard.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,break_done_touch.clicked_name
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,0.485355649,-0.324267782,1,0,0,0.585,button_right,0.585,1,,,,,,123,WORD,"ID",50,strike,STRIKE,m,,,,,,0.485355649,-0.324267782,1,0,0,,0,205,205,62,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,-0.481171548,-0.288702929,1,0,0,0.738,button_left,0.738,1,,,,,,266,NW,UN,50,pasink,VARMIT,z,,,,,,-0.481171548,-0.288702929,1,0,0,,0,206,206,445,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,-0.456066946,-0.294979079,1,0,0,0.756,button_left,0.756,1,,,,,,362,NW,"ID",50,tireau,TIREAU,z,,,,,,-0.456066946,-0.294979079,1,0,0,,0,207,207,301,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,-0.470711297,-0.286610879,1,0,0,0.756,button_left,0.756,1,,,,,,463,NW,UN,33,chaite,KISPEL,z,,,,,,-0.470711297,-0.286610879,1,0,0,,0,208,208,402,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,0.483263598,-0.326359833,1,0,0,0.488,button_right,0.488,0,,,,,,454,NW,UN,33,tondle,SCOUGE,z,,,,,,0.483263598,-0.326359833,1,0,0,,0,209,209,393,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,0.49790795,-0.317991632,1,0,0,0.666,button_right,0.666,1,,,,,,143,WORD,"ID",50,reason,REASON,m,,,,,,0.49790795,-0.317991632,1,0,0,,0,210,210,82,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,-0.470711297,-0.288702929,1,0,0,0.654,button_left,0.654,0,,,,,,30,WORD,UN,50,weapon,ORIENT,m,,,,,,-0.470711297,-0.288702929,1,0,0,,0,211,211,209,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,0.5041841,-0.315899582,1,0,0,0.723,button_right,0.723,1,,,,,,80,WORD,"ID",33,family,FAMILY,m,,,,,,0.5041841,-0.315899582,1,0,0,,0,212,212,19,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,0.493723849,-0.322175732,1,0,0,0.621,button_right,0.621,1,,,,,,38,WORD,UN,50,insect,POWDER,m,,,,,,0.493723849,-0.322175732,1,0,0,,0,213,213,217,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,-0.481171548,-0.29707113,1,0,0,0.754,button_left,0.754,1,,,,,,340,NW,"ID",33,fiatch,FIATCH,z,,,,,,-0.481171548,-0.29707113,1,0,0,,0,214,214,279,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,0.514644351,-0.313807531,1,0,0,0.705,button_right,0.705,1,,,,,,170,WORD,"ID",50,pounce,POUNCE,m,,,,,,0.514644351,-0.313807531,1,0,0,,0,215,215,109,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,-0.481171548,-0.307531381,1,0,0,1.004,button_left,1.004,1,,,,,,391,NW,"ID",50,theldy,THELDY,z,,,,,,-0.481171548,-0.307531381,1,0,0,,0,216,216,330,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,-0.472803347,-0.292887029,1,0,0,0.766,button_left,0.766,1,,,,,,260,NW,UN,50,stunch,UNJECT,z,,,,,,-0.472803347,-0.292887029,1,0,0,,0,217,217,439,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,0.50209205,-0.320083682,1,0,0,0.587,button_right,0.587,1,,,,,,58,WORD,UN,50,splint,FOSTER,m,,,,,,0.50209205,-0.320083682,1,0,0,,0,218,218,237,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,-0.472803347,-0.288702929,1,0,0,0.704,button_left,0.704,1,,,,,,367,NW,"ID",50,slique,SLIQUE,z,,,,,,-0.472803347,-0.288702929,1,0,0,,0,219,219,306,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,0.520920502,-0.309623431,1,0,0,0.586,button_right,0.586,1,,,,,,108,WORD,"ID",33,reckon,RECKON,m,,,,,,0.520920502,-0.309623431,1,0,0,,0,220,220,47,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,0.512552301,-0.313807531,1,0,0,0.669,button_right,0.669,1,,,,,,25,WORD,UN,50,sprint,DOMAIN,m,,,,,,0.512552301,-0.313807531,1,0,0,,0,221,221,204,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,-0.5041841,-0.267782427,1,0,0,0.704,button_left,0.704,1,,,,,,334,NW,"ID",33,watmeg,WATMEG,z,,,,,,-0.5041841,-0.267782427,1,0,0,,0,222,222,273,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,-0.493723849,-0.280334728,1,0,0,0.817,button_left,0.817,1,,,,,,309,NW,"ID",33,amiloy,AMILOY,z,,,,,,-0.493723849,-0.280334728,1,0,0,,0,223,223,248,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,0.50209205,-0.315899582,1,0,0,0.806,button_right,0.806,1,,,,,,82,WORD,"ID",33,stigma,STIGMA,m,,,,,,0.50209205,-0.315899582,1,0,0,,0,224,224,21,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,0.518828452,-0.315899582,1,0,0,0.77,button_right,0.77,1,,,,,,235,WORD,UN,33,pirate,GRUMPY,m,,,,,,0.518828452,-0.315899582,1,0,0,,0,225,225,174,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,0.508368201,-0.309623431,1,0,0,0.706,button_right,0.706,1,,,,,,39,WORD,UN,50,convey,INSECT,m,,,,,,0.508368201,-0.309623431,1,0,0,,0,226,226,218,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,0.510460251,-0.309623431,1,0,0,0.706,button_right,0.706,1,,,,,,146,WORD,"ID",50,couple,COUPLE,m,,,,,,0.510460251,-0.309623431,1,0,0,,0,227,227,85,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,-0.447698745,-0.29916318,1,0,0,0.77,button_left,0.77,1,,,,,,480,NW,UN,33,knisma,ROBULY,z,,,,,,-0.447698745,-0.29916318,1,0,0,,0,228,228,419,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,0.516736402,-0.29916318,1,0,0,0.689,button_right,0.689,0,,,,,,473,NW,UN,33,hablin,CRIBLE,z,,,,,,0.516736402,-0.29916318,1,0,0,,0,229,229,412,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,0.508368201,-0.309623431,1,0,0,0.572,button_right,0.572,1,,,,,,140,WORD,"ID",50,prince,PRINCE,m,,,,,,0.508368201,-0.309623431,1,0,0,,0,230,230,79,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,0.516736402,-0.29707113,1,0,0,0.654,button_right,0.654,1,,,,,,76,WORD,"ID",33,exotic,EXOTIC,m,,,,,,0.516736402,-0.29707113,1,0,0,,0,231,231,15,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,0.514644351,-0.290794979,1,0,0,0.672,button_right,0.672,1,,,,,,52,WORD,UN,50,police,IMPOSE,m,,,,,,0.514644351,-0.290794979,1,0,0,,0,232,232,231,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,-0.5041841,-0.274058577,1,0,0,0.772,button_left,0.772,1,,,,,,311,NW,"ID",33,sproly,SPROLY,z,,,,,,-0.5041841,-0.274058577,1,0,0,,0,233,233,250,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,-0.476987448,-0.286610879,1,0,0,1.087,button_left,1.087,1,,,,,,271,NW,UN,50,damilt,AUBRID,z,,,,,,-0.476987448,-0.286610879,1,0,0,,0,234,234,450,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,-0.487447699,-0.290794979,1,0,0,0.771,button_left,0.771,1,,,,,,321,NW,"ID",33,miator,MIATOR,z,,,,,,-0.487447699,-0.290794979,1,0,0,,0,235,235,260,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,0.489539749,-0.315899582,1,0,0,0.598,button_right,0.598,1,,,,,,174,WORD,"ID",50,turkey,TURKEY,m,,,,,,0.489539749,-0.315899582,1,0,0,,0,236,236,113,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,0.493723849,-0.313807531,1,0,0,0.914,button_right,0.914,1,,,,,,35,WORD,UN,50,vanish,SOCKET,m,,,,,,0.493723849,-0.313807531,1,0,0,,0,237,237,214,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,-0.491631799,-0.278242678,1,0,0,1.088,button_left,1.088,1,,,,,,423,NW,UN,33,praile,STRELD,z,,,,,,-0.491631799,-0.278242678,1,0,0,,0,238,238,362,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,0.491631799,-0.315899582,1,0,0,0.772,button_right,0.772,0,,,,,,314,NW,"ID",33,sprine,SPRINE,z,,,,,,0.491631799,-0.315899582,1,0,0,,0,239,239,253,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,0.514644351,-0.30334728,1,0,0,1.288,button_right,1.288,1,,,,,,230,WORD,UN,33,mother,FRINGE,m,,,,,,0.514644351,-0.30334728,1,0,0,,0,240,240,169,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,-0.487447699,-0.288702929,1,0,0,0.737,button_left,0.737,1,,,,,,331,NW,"ID",33,gilfew,GILFEW,z,,,,,,-0.10460251,-0.407949791,1,0,0,,0,241,241,270,1,break_done_button
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,-0.449790795,-0.322175732,1,0,0,1.107,button_left,1.107,1,,,,,,438,NW,UN,33,limpor,BAITCH,z,,,,,,-0.449790795,-0.322175732,1,0,0,,0,242,242,377,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,-0.462343096,-0.29916318,1,0,0,0.671,button_left,0.671,1,,,,,,410,NW,"ID",50,tunory,TUNORY,z,,,,,,-0.462343096,-0.29916318,1,0,0,,0,243,243,349,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,0.460251046,-0.341004184,1,0,0,0.889,button_right,0.889,1,,,,,,222,WORD,UN,33,export,HINDER,m,,,,,,0.460251046,-0.341004184,1,0,0,,0,244,244,161,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,0.483263598,-0.305439331,1,0,0,0.624,button_right,0.624,0,,,,,,248,NW,UN,50,batrol,STROLE,z,,,,,,0.483263598,-0.305439331,1,0,0,,0,245,245,427,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,0.508368201,-0.309623431,1,0,0,0.632,button_right,0.632,1,,,,,,217,WORD,UN,33,shrink,LIQUOR,m,,,,,,0.508368201,-0.309623431,1,0,0,,0,246,246,156,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,-0.458158996,-0.307531381,1,0,0,0.755,button_left,0.755,1,,,,,,477,NW,UN,33,lobush,PHOTIE,z,,,,,,-0.458158996,-0.307531381,1,0,0,,0,247,247,416,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,-0.464435146,-0.29916318,1,0,0,0.739,button_left,0.739,1,,,,,,317,NW,"ID",33,worbal,WORBAL,z,,,,,,-0.464435146,-0.29916318,1,0,0,,0,248,248,256,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,-0.483263598,-0.30125523,1,0,0,0.737,button_left,0.737,1,,,,,,359,NW,"ID",33,fonver,FONVER,z,,,,,,-0.483263598,-0.30125523,1,0,0,,0,249,249,298,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,-0.464435146,-0.309623431,1,0,0,0.555,button_left,0.555,1,,,,,,274,NW,UN,50,sleirt,FUMBLO,z,,,,,,-0.464435146,-0.309623431,1,0,0,,0,250,250,453,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,-0.476987448,-0.305439331,1,0,0,1.274,button_left,1.274,1,,,,,,364,NW,"ID",50,impote,IMPOTE,z,,,,,,-0.476987448,-0.305439331,1,0,0,,0,251,251,303,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,-0.481171548,-0.284518828,1,0,0,0.79,button_left,0.79,1,,,,,,412,NW,"ID",50,jiluer,JILUER,z,,,,,,-0.481171548,-0.284518828,1,0,0,,0,252,252,351,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,0.493723849,-0.322175732,1,0,0,0.655,button_right,0.655,1,,,,,,31,WORD,UN,50,buckle,WEAPON,m,,,,,,0.493723849,-0.322175732,1,0,0,,0,253,253,210,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,-0.464435146,-0.292887029,1,0,0,0.627,button_left,0.627,1,,,,,,381,NW,"ID",50,huniek,HUNIEK,z,,,,,,-0.464435146,-0.292887029,1,0,0,,0,254,254,320,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,0.49790795,-0.322175732,1,0,0,0.682,button_right,0.682,1,,,,,,195,WORD,UN,33,credit,RESIGN,m,,,,,,0.49790795,-0.322175732,1,0,0,,0,255,255,134,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,-0.470711297,-0.292887029,1,0,0,0.689,button_left,0.689,1,,,,,,421,NW,UN,33,alcoud,KNISMA,z,,,,,,-0.470711297,-0.292887029,1,0,0,,0,256,256,360,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,-0.5,-0.282426778,1,0,0,0.672,button_left,0.672,1,,,,,,265,NW,UN,50,varmit,DISTAR,z,,,,,,-0.5,-0.282426778,1,0,0,,0,257,257,444,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,0.508368201,-0.322175732,1,0,0,1.054,button_right,1.054,1,,,,,,145,WORD,"ID",50,parish,PARISH,m,,,,,,0.508368201,-0.322175732,1,0,0,,0,258,258,84,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,0.479079498,-0.309623431,1,0,0,0.623,button_right,0.623,1,,,,,,237,WORD,UN,33,glance,POSTER,m,,,,,,0.479079498,-0.309623431,1,0,0,,0,259,259,176,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,-0.476987448,-0.286610879,1,0,0,0.79,button_left,0.79,1,,,,,,290,NW,UN,50,pretch,SPLINO,z,,,,,,-0.476987448,-0.286610879,1,0,0,,0,260,260,469,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,-0.447698745,-0.315899582,1,0,0,1.051,button_left,1.051,1,,,,,,437,NW,UN,33,baitch,SNAPEL,z,,,,,,-0.447698745,-0.315899582,1,0,0,,0,261,261,376,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,0.481171548,-0.315899582,1,0,0,0.639,button_right,0.639,1,,,,,,214,WORD,UN,33,phobia,INTAKE,m,,,,,,0.481171548,-0.315899582,1,0,0,,0,262,262,153,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,-0.493723849,-0.288702929,1,0,0,0.753,button_left,0.753,1,,,,,,349,NW,"ID",33,asylen,ASYLEN,z,,,,,,-0.493723849,-0.288702929,1,0,0,,0,263,263,288,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,0.485355649,-0.322175732,1,0,0,0.622,button_right,0.622,1,,,,,,127,WORD,"ID",50,castle,CASTLE,m,,,,,,0.485355649,-0.322175732,1,0,0,,0,264,264,66,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,0.50209205,-0.311715481,1,0,0,0.689,button_right,0.689,1,,,,,,184,WORD,UN,33,bother,SLEAZY,m,,,,,,0.50209205,-0.311715481,1,0,0,,0,265,265,123,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,-0.481171548,-0.286610879,1,0,0,0.74,button_left,0.74,1,,,,,,456,NW,UN,33,wanigh,BROGET,z,,,,,,-0.481171548,-0.286610879,1,0,0,,0,266,266,395,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,0.485355649,-0.330543933,1,0,0,0.638,button_right,0.638,1,,,,,,23,WORD,UN,50,praise,WEALTH,m,,,,,,0.485355649,-0.330543933,1,0,0,,0,267,267,202,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,0.50209205,-0.309623431,1,0,0,0.54,button_right,0.54,1,,,,,,169,WORD,"ID",50,genius,GENIUS,m,,,,,,0.50209205,-0.309623431,1,0,0,,0,268,268,108,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,-0.458158996,-0.307531381,1,0,0,0.887,button_left,0.887,1,,,,,,372,NW,"ID",50,ramily,RAMILY,z,,,,,,-0.458158996,-0.307531381,1,0,0,,0,269,269,311,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,0.493723849,-0.320083682,1,0,0,0.563,button_right,0.563,1,,,,,,224,WORD,UN,33,vulgar,PERIOD,m,,,,,,0.493723849,-0.320083682,1,0,0,,0,270,270,163,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,-0.441422594,-0.309623431,1,0,0,0.676,button_left,0.676,1,,,,,,312,NW,"ID",33,nerawl,NERAWL,z,,,,,,-0.441422594,-0.309623431,1,0,0,,0,271,271,251,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,-0.456066946,-0.30125523,1,0,0,0.811,button_left,0.811,1,,,,,,348,NW,"ID",33,dumple,DUMPLE,z,,,,,,-0.456066946,-0.30125523,1,0,0,,0,272,272,287,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,0.491631799,-0.313807531,1,0,0,0.62,button_right,0.62,1,,,,,,125,WORD,"ID",50,nickel,NICKEL,m,,,,,,0.491631799,-0.313807531,1,0,0,,0,273,273,64,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,0.508368201,-0.315899582,1,0,0,0.547,button_right,0.547,1,,,,,,70,WORD,"ID",33,square,SQUARE,m,,,,,,0.508368201,-0.315899582,1,0,0,,0,274,274,9,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,0.5041841,-0.307531381,1,0,0,0.574,button_right,0.574,1,,,,,,185,WORD,UN,33,portal,BOTHER,m,,,,,,0.5041841,-0.307531381,1,0,0,,0,275,275,124,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,-0.487447699,-0.307531381,1,0,0,0.628,button_left,0.628,1,,,,,,444,NW,UN,33,minkel,JAUNCE,z,,,,,,-0.487447699,-0.307531381,1,0,0,,0,276,276,383,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,-0.451882845,-0.322175732,1,0,0,0.94,button_left,0.94,1,,,,,,373,NW,"ID",50,bigent,BIGENT,z,,,,,,-0.451882845,-0.322175732,1,0,0,,0,277,277,312,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,-0.468619247,-0.294979079,1,0,0,0.9,button_left,0.9,1,,,,,,455,NW,UN,33,broget,TONDLE,z,,,,,,-0.468619247,-0.294979079,1,0,0,,0,278,278,394,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,0.512552301,-0.315899582,1,0,0,0.606,button_right,0.606,1,,,,,,231,WORD,UN,33,inject,EXPORT,m,,,,,,0.512552301,-0.315899582,1,0,0,,0,279,279,170,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,-0.474895397,-0.30334728,1,0,0,0.731,button_left,0.731,1,,,,,,457,NW,UN,33,barcet,WANIGH,z,,,,,,-0.474895397,-0.30334728,1,0,0,,0,280,280,396,1,
,,,,,,,,,,,,,,,,,,5efdcff83a6844231c003073,2020-08-08_10h24.33.481,lexical_decision_task_MP,2020.1.3,iPhone,60,,0,-0.464435146,-0.313807531,1,0,0,1.138,button_left,1.138,1,,,,,,322,NW,"ID",33,slanch,SLANCH,z,,,,,,-0.464435146,-0.313807531,1,0,0,,0,281,281,261,1,
