counterbalancing_condition,instr_done_keyboard.keys,instr_done_keyboard.rt,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,response.rt,instr_done_touch.clicked_name,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,break_done_touch.clicked_name
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.48165,1,,,,,,141,WORD,UN,33,spruce,ORPHAN,m,0.48165,,,,,,,-0.696240602,0.408270677,0,0,0,,0,220,220,140,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.453335,1,,,,,,181,WORD,UN,50,winter,GLANCE,m,0.453335,,,,,,,-0.696240602,0.408270677,0,0,0,,0,221,221,180,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.53489,1,,,,,,360,NW,"ID",50,desory,DESORY,z,0.53489,,,,,,,-0.696240602,0.408270677,0,0,0,,0,222,222,359,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.428065,1,,,,,,222,WORD,UN,50,casino,HINDER,m,0.428065,,,,,,,-0.696240602,0.408270677,0,0,0,,0,223,223,221,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,m,0,,,,,,,,0.80903,0,,,,,,402,NW,UN,33,bruats,SYNTIC,z,0.80903,,,,,,,-0.696240602,0.408270677,0,0,0,,0,224,224,401,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.502475,1,,,,,,215,WORD,UN,50,behalf,PHOBIA,m,0.502475,,,,,,,-0.696240602,0.408270677,0,0,0,,0,225,225,214,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.487865,1,,,,,,231,WORD,UN,50,mother,EXPORT,m,0.487865,,,,,,,-0.696240602,0.408270677,0,0,0,,0,226,226,230,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.52269,1,,,,,,71,WORD,"ID",50,garden,GARDEN,m,0.52269,,,,,,,-0.696240602,0.408270677,0,0,0,,0,227,227,70,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,m,0,,,,,,,,0.91707,0,,,,,,338,NW,"ID",50,wreash,WREASH,z,0.91707,,,,,,,-0.696240602,0.408270677,0,0,0,,0,228,228,337,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.637,1,,,,,,475,NW,UN,50,robuly,PEBRIC,z,0.637,,,,,,,-0.696240602,0.408270677,0,0,0,,0,229,229,474,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.574655,1,,,,,,84,WORD,"ID",50,mortal,MORTAL,m,0.574655,,,,,,,-0.696240602,0.408270677,0,0,0,,0,230,230,83,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.90758,1,,,,,,351,NW,"ID",50,tiesch,TIESCH,z,0.90758,,,,,,,-0.696240602,0.408270677,0,0,0,,0,231,231,350,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,m,0,,,,,,,,0.866395,0,,,,,,352,NW,"ID",50,tringe,TRINGE,z,0.866395,,,,,,,-0.696240602,0.408270677,0,0,0,,0,232,232,351,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,m,0,,,,,,,,0.732075,0,,,,,,303,NW,"ID",50,fiream,FIREAM,z,0.732075,,,,,,,-0.696240602,0.408270677,0,0,0,,0,233,233,302,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.597815,1,,,,,,160,WORD,UN,33,dragon,VIOLET,m,0.597815,,,,,,,-0.696240602,0.408270677,0,0,0,,0,234,234,159,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.600495,1,,,,,,298,NW,"ID",33,piergy,PIERGY,z,0.600495,,,,,,,-0.696240602,0.408270677,0,0,0,,0,235,235,297,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.63392,1,,,,,,32,WORD,"ID",33,buckle,BUCKLE,m,0.63392,,,,,,,-0.696240602,0.408270677,0,0,0,,0,236,236,31,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.84468,1,,,,,,162,WORD,UN,33,string,CANDLE,m,0.84468,,,,,,,-0.696240602,0.408270677,0,0,0,,0,237,237,161,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.58389,1,,,,,,229,WORD,UN,50,fringe,MOTHER,m,0.58389,,,,,,,-0.696240602,0.408270677,0,0,0,,0,238,238,228,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.51118,1,,,,,,106,WORD,"ID",50,ransom,RANSOM,m,0.51118,,,,,,,-0.696240602,0.408270677,0,0,0,,0,239,239,105,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.65026,1,,,,,,407,NW,UN,33,hurnia,SUIVER,z,0.65026,,,,,,,-0.696240602,0.408270677,0,0,0,,0,240,240,406,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.542955,1,,,,,,195,WORD,UN,50,credit,RESIGN,m,0.542955,,,,,,,-0.022556391,-0.387218045,1,0,0,,0,241,241,194,1,break_done_button
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,1.62375,1,,,,,,55,WORD,"ID",33,stroke,STROKE,m,1.62375,,,,,,,-0.022556391,-0.387218045,0,0,0,,0,242,242,54,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.647085,1,,,,,,391,NW,UN,33,rouncy,THELDY,z,0.647085,,,,,,,-0.022556391,-0.387218045,0,0,0,,0,243,243,390,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.598385,1,,,,,,423,NW,UN,50,praile,STRELD,z,0.598385,,,,,,,-0.022556391,-0.387218045,0,0,0,,0,244,244,422,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.584095,1,,,,,,294,NW,"ID",33,inhort,INHORT,z,0.584095,,,,,,,-0.022556391,-0.387218045,0,0,0,,0,245,245,293,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.66668,1,,,,,,136,WORD,UN,33,finger,BLEACH,m,0.66668,,,,,,,-0.022556391,-0.387218045,0,0,0,,0,246,246,135,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.575565,1,,,,,,74,WORD,"ID",50,plaque,PLAQUE,m,0.575565,,,,,,,-0.022556391,-0.387218045,0,0,0,,0,247,247,73,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,z,0,,,,,,,,0.58519,0,,,,,,230,WORD,UN,50,export,FRINGE,m,0.58519,,,,,,,-0.022556391,-0.387218045,0,0,0,,0,248,248,229,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.47409,1,,,,,,21,WORD,"ID",33,simple,SIMPLE,m,0.47409,,,,,,,-0.022556391,-0.387218045,0,0,0,,0,249,249,20,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.55586,1,,,,,,355,NW,"ID",50,zingly,ZINGLY,z,0.55586,,,,,,,-0.022556391,-0.387218045,0,0,0,,0,250,250,354,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,m,0,,,,,,,,0.615275,0,,,,,,342,NW,"ID",50,randow,RANDOW,z,0.615275,,,,,,,-0.022556391,-0.387218045,0,0,0,,0,251,251,341,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.70281,1,,,,,,86,WORD,"ID",50,rodent,RODENT,m,0.70281,,,,,,,-0.022556391,-0.387218045,0,0,0,,0,252,252,85,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.569265,1,,,,,,244,NW,"ID",33,eatric,EATRIC,z,0.569265,,,,,,,-0.022556391,-0.387218045,0,0,0,,0,253,253,243,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.566225,1,,,,,,451,NW,UN,50,surden,CAINKY,z,0.566225,,,,,,,-0.022556391,-0.387218045,0,0,0,,0,254,254,450,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.602465,1,,,,,,79,WORD,"ID",50,theory,THEORY,m,0.602465,,,,,,,-0.022556391,-0.387218045,0,0,0,,0,255,255,78,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.66565,1,,,,,,459,NW,UN,50,mingar,BAFENT,z,0.66565,,,,,,,-0.022556391,-0.387218045,0,0,0,,0,256,256,458,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.61856,1,,,,,,1,WORD,"ID",33,fright,FRIGHT,m,0.61856,,,,,,,-0.022556391,-0.387218045,0,0,0,,0,257,257,0,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.534565,1,,,,,,57,WORD,"ID",33,change,CHANGE,m,0.534565,,,,,,,-0.022556391,-0.387218045,0,0,0,,0,258,258,56,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.540825,1,,,,,,421,NW,UN,50,alcoud,KNISMA,z,0.540825,,,,,,,-0.022556391,-0.387218045,0,0,0,,0,259,259,420,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.63262,1,,,,,,390,NW,UN,33,theldy,HATRUS,z,0.63262,,,,,,,-0.022556391,-0.387218045,0,0,0,,0,260,260,389,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.583025,1,,,,,,182,WORD,UN,50,basket,WINTER,m,0.583025,,,,,,,-0.022556391,-0.387218045,0,0,0,,0,261,261,181,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.634845,1,,,,,,447,NW,UN,50,sadent,GIRCUE,z,0.634845,,,,,,,-0.022556391,-0.387218045,0,0,0,,0,262,262,446,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,1.133915,1,,,,,,456,NW,UN,50,wanigh,BROGET,z,1.133915,,,,,,,-0.022556391,-0.387218045,0,0,0,,0,263,263,455,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.589675,1,,,,,,416,NW,UN,33,earoud,PATHEL,z,0.589675,,,,,,,-0.022556391,-0.387218045,0,0,0,,0,264,264,415,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.48452,1,,,,,,29,WORD,"ID",33,sketch,SKETCH,m,0.48452,,,,,,,-0.022556391,-0.387218045,0,0,0,,0,265,265,28,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.47136,1,,,,,,51,WORD,"ID",33,hungry,HUNGRY,m,0.47136,,,,,,,-0.022556391,-0.387218045,0,0,0,,0,266,266,50,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.484505,1,,,,,,354,NW,"ID",50,virlex,VIRLEX,z,0.484505,,,,,,,-0.022556391,-0.387218045,0,0,0,,0,267,267,353,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,m,0,,,,,,,,0.733575,0,,,,,,295,NW,"ID",33,gleath,GLEATH,z,0.733575,,,,,,,-0.022556391,-0.387218045,0,0,0,,0,268,268,294,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,m,0,,,,,,,,1.001655,0,,,,,,247,NW,"ID",33,blarge,BLARGE,z,1.001655,,,,,,,-0.022556391,-0.387218045,0,0,0,,0,269,269,246,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.76647,1,,,,,,249,NW,"ID",33,batrol,BATROL,z,0.76647,,,,,,,-0.022556391,-0.387218045,0,0,0,,0,270,270,248,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.5322,1,,,,,,30,WORD,"ID",33,orient,ORIENT,m,0.5322,,,,,,,-0.022556391,-0.387218045,0,0,0,,0,271,271,29,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.57586,1,,,,,,280,NW,"ID",33,curbol,CURBOL,z,0.57586,,,,,,,-0.022556391,-0.387218045,0,0,0,,0,272,272,279,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,m,0,,,,,,,,0.620385,0,,,,,,452,NW,UN,50,bolvis,SURDEN,z,0.620385,,,,,,,-0.022556391,-0.387218045,0,0,0,,0,273,273,451,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,z,0,,,,,,,,0.43599,0,,,,,,198,WORD,UN,50,invoke,WICKED,m,0.43599,,,,,,,-0.022556391,-0.387218045,0,0,0,,0,274,274,197,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.673905,1,,,,,,250,NW,"ID",33,milted,MILTED,z,0.673905,,,,,,,-0.022556391,-0.387218045,0,0,0,,0,275,275,249,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,m,0,,,,,,,,0.854215,0,,,,,,314,NW,"ID",50,sprine,SPRINE,z,0.854215,,,,,,,-0.022556391,-0.387218045,0,0,0,,0,276,276,313,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.732095,1,,,,,,392,NW,UN,33,ganous,ROUNCY,z,0.732095,,,,,,,-0.022556391,-0.387218045,0,0,0,,0,277,277,391,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.651415,1,,,,,,373,NW,UN,33,injore,BIGENT,z,0.651415,,,,,,,-0.022556391,-0.387218045,0,0,0,,0,278,278,372,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.84751,1,,,,,,16,WORD,"ID",33,faucet,FAUCET,m,0.84751,,,,,,,-0.022556391,-0.387218045,0,0,0,,0,279,279,15,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.72216,1,,,,,,457,NW,UN,50,barcet,WANIGH,z,0.72216,,,,,,,-0.022556391,-0.387218045,0,0,0,,0,280,280,456,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.52155,1,,,,,,41,WORD,"ID",33,spring,SPRING,m,0.52155,,,,,,,-0.022556391,-0.387218045,0,0,0,,0,281,281,40,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.705265,1,,,,,,315,NW,"ID",50,laston,LASTON,z,0.705265,,,,,,,-0.022556391,-0.387218045,0,0,0,,0,282,282,314,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.71846,1,,,,,,432,NW,UN,50,drance,LUNKER,z,0.71846,,,,,,,-0.022556391,-0.387218045,0,0,0,,0,283,283,431,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.5798,1,,,,,,64,WORD,"ID",50,throne,THRONE,m,0.5798,,,,,,,-0.022556391,-0.387218045,0,0,0,,0,284,284,63,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.53666,1,,,,,,205,WORD,UN,50,tailor,LOUNGE,m,0.53666,,,,,,,-0.022556391,-0.387218045,0,0,0,,0,285,285,204,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,m,0,,,,,,,,0.490155,0,,,,,,332,NW,"ID",50,vangue,VANGUE,z,0.490155,,,,,,,-0.022556391,-0.387218045,0,0,0,,0,286,286,331,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,m,0,,,,,,,,0.536355,0,,,,,,317,NW,"ID",50,worbal,WORBAL,z,0.536355,,,,,,,-0.022556391,-0.387218045,0,0,0,,0,287,287,316,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.645845,1,,,,,,453,NW,UN,50,scouge,BOLVIS,z,0.645845,,,,,,,-0.022556391,-0.387218045,0,0,0,,0,288,288,452,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.5323,1,,,,,,19,WORD,"ID",33,patron,PATRON,m,0.5323,,,,,,,-0.022556391,-0.387218045,0,0,0,,0,289,289,18,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.56064,1,,,,,,252,NW,"ID",33,stapod,STAPOD,z,0.56064,,,,,,,-0.022556391,-0.387218045,0,0,0,,0,290,290,251,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,1.4926,1,,,,,,220,WORD,UN,50,mascot,VOYAGE,m,1.4926,,,,,,,-0.022556391,-0.387218045,0,0,0,,0,291,291,219,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.59959,1,,,,,,2,WORD,"ID",33,bridge,BRIDGE,m,0.59959,,,,,,,-0.022556391,-0.387218045,0,0,0,,0,292,292,1,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.5204,1,,,,,,425,NW,UN,50,schind,FRUDGE,z,0.5204,,,,,,,-0.022556391,-0.387218045,0,0,0,,0,293,293,424,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.76691,1,,,,,,435,NW,UN,50,frutan,IMPURB,z,0.76691,,,,,,,-0.022556391,-0.387218045,0,0,0,,0,294,294,434,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.488055,1,,,,,,20,WORD,"ID",33,breast,BREAST,m,0.488055,,,,,,,-0.022556391,-0.387218045,0,0,0,,0,295,295,19,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.684715,1,,,,,,6,WORD,"ID",33,bundle,BUNDLE,m,0.684715,,,,,,,-0.022556391,-0.387218045,0,0,0,,0,296,296,5,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.52502,1,,,,,,350,NW,"ID",50,nagurs,NAGURS,z,0.52502,,,,,,,-0.022556391,-0.387218045,0,0,0,,0,297,297,349,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.572475,1,,,,,,251,NW,"ID",33,lupict,LUPICT,z,0.572475,,,,,,,-0.022556391,-0.387218045,0,0,0,,0,298,298,250,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.551455,1,,,,,,465,NW,UN,50,hocite,WHIVEX,z,0.551455,,,,,,,-0.022556391,-0.387218045,0,0,0,,0,299,299,464,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.7705,1,,,,,,70,WORD,"ID",50,square,SQUARE,m,0.7705,,,,,,,-0.022556391,-0.387218045,0,0,0,,0,300,300,69,1,
,,,,,,,,,,,,,,,,,,5ee33ce832efb54e45adc345,2020-08-10_09h23.09.641,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.633115,1,,,,,,377,NW,UN,33,shrile,INJORE,z,0.633115,,,,,,,-0.022556391,-0.387218045,0,0,0,,0,301,301,376,1,
