counterbalancing_condition,instr_done_keyboard.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,date,expName,psychopyVersion,OS,frameRate,instr_done_keyboard.rt,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,break_done_keyboard.rt,break_done_touch.clicked_name
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.573,,,,,,,,0.573,1,,,,,,4,WORD,"ID",50,trench,TRENCH,m,,,,,,-0.047777778,-0.414444444,0,0,0,,0,220,220,63,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.519,,,,,,,,0.519,1,,,,,,95,WORD,UN,33,ignore,THREAD,m,,,,,,-0.047777778,-0.414444444,0,0,0,,0,221,221,154,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,0,0.339,,,,,,,,0.339,0,,,,,,286,NW,"ID",50,reldon,RELDON,z,,,,,,-0.047777778,-0.414444444,0,0,0,,0,222,222,345,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.568,,,,,,,,0.568,1,,,,,,447,NW,"ID",33,gircue,GIRCUE,z,,,,,,-0.047777778,-0.414444444,0,0,0,,0,223,223,266,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.803,,,,,,,,0.803,1,,,,,,475,NW,"ID",33,pebric,PEBRIC,z,,,,,,-0.047777778,-0.414444444,0,0,0,,0,224,224,294,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.869,,,,,,,,0.869,1,,,,,,92,WORD,UN,33,public,STRAND,m,,,,,,-0.047777778,-0.414444444,0,0,0,,0,225,225,151,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.806,,,,,,,,0.806,1,,,,,,433,NW,"ID",33,drance,DRANCE,z,,,,,,-0.047777778,-0.414444444,0,0,0,,0,226,226,252,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.553,,,,,,,,0.553,1,,,,,,369,NW,UN,50,sleact,WRONCH,z,,,,,,-0.047777778,-0.414444444,0,0,0,,0,227,227,428,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.488,,,,,,,,0.488,1,,,,,,132,WORD,UN,50,orphan,STRONG,m,,,,,,-0.047777778,-0.414444444,0,0,0,,0,228,228,191,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,1.239,,,,,,,,1.239,1,,,,,,420,NW,UN,50,pauche,GUSHOP,z,,,,,,-0.047777778,-0.414444444,0,0,0,,0,229,229,479,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.624,,,,,,,,0.624,1,,,,,,198,WORD,"ID",33,wicked,WICKED,m,,,,,,-0.047777778,-0.414444444,0,0,0,,0,230,230,17,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.669,,,,,,,,0.669,1,,,,,,78,WORD,UN,33,theory,COLUMN,m,,,,,,-0.047777778,-0.414444444,0,0,0,,0,231,231,137,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.555,,,,,,,,0.555,1,,,,,,407,NW,UN,50,hurnia,SUIVER,z,,,,,,-0.047777778,-0.414444444,0,0,0,,0,232,232,466,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,1.204,,,,,,,,1.204,1,,,,,,331,NW,UN,33,vangue,GILFEW,z,,,,,,-0.047777778,-0.414444444,0,0,0,,0,233,233,390,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.724,,,,,,,,0.724,1,,,,,,405,NW,UN,50,nouply,FLUMNI,z,,,,,,-0.047777778,-0.414444444,0,0,0,,0,234,234,464,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.537,,,,,,,,0.537,1,,,,,,464,NW,"ID",33,chaite,CHAITE,z,,,,,,-0.047777778,-0.414444444,0,0,0,,0,235,235,283,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.652,,,,,,,,0.652,1,,,,,,287,NW,"ID",50,nymbel,NYMBEL,z,,,,,,-0.047777778,-0.414444444,0,0,0,,0,236,236,346,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.655,,,,,,,,0.655,1,,,,,,58,WORD,"ID",50,foster,FOSTER,m,,,,,,-0.047777778,-0.414444444,0,0,0,,0,237,237,117,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,0,0.583,,,,,,,,0.583,0,,,,,,207,WORD,"ID",33,wreath,WREATH,m,,,,,,-0.047777778,-0.414444444,0,0,0,,0,238,238,26,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.603,,,,,,,,0.603,1,,,,,,264,NW,"ID",50,vackel,VACKEL,z,,,,,,-0.047777778,-0.414444444,0,0,0,,0,239,239,323,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.836,,,,,,,,0.836,1,,,,,,37,WORD,"ID",50,insult,INSULT,m,,,,,,-0.047777778,-0.414444444,0,0,0,,0,240,240,96,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.634,,,,,,,,0.634,1,,,,,,98,WORD,UN,33,fluent,BELONG,m,,,,,,-0.047777778,-0.414444444,0,0,0,space,0,241,241,157,1,126.756,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.722,,,,,,,,0.722,1,,,,,,338,NW,UN,33,fachow,WREASH,z,,,,,,-0.047777778,-0.414444444,0,0,0,,0,242,242,397,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.607,,,,,,,,0.607,1,,,,,,234,WORD,"ID",33,clumsy,CLUMSY,m,,,,,,-0.047777778,-0.414444444,0,0,0,,0,243,243,53,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,1.024,,,,,,,,1.024,1,,,,,,290,NW,"ID",50,splino,SPLINO,z,,,,,,-0.047777778,-0.414444444,0,0,0,,0,244,244,349,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.373,,,,,,,,0.373,1,,,,,,28,WORD,"ID",50,comedy,COMEDY,m,,,,,,-0.047777778,-0.414444444,0,0,0,,0,245,245,87,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.687,,,,,,,,0.687,1,,,,,,225,WORD,"ID",33,vulgar,VULGAR,m,,,,,,-0.047777778,-0.414444444,0,0,0,,0,246,246,44,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.506,,,,,,,,0.506,1,,,,,,30,WORD,"ID",50,orient,ORIENT,m,,,,,,-0.047777778,-0.414444444,0,0,0,,0,247,247,89,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,1.105,,,,,,,,1.105,1,,,,,,301,NW,UN,33,miluer,FAINCH,z,,,,,,-0.047777778,-0.414444444,0,0,0,,0,248,248,360,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.905,,,,,,,,0.905,1,,,,,,85,WORD,UN,33,rodent,SPRAWL,m,,,,,,-0.047777778,-0.414444444,0,0,0,,0,249,249,144,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.489,,,,,,,,0.489,1,,,,,,379,NW,UN,50,cavory,AUTING,z,,,,,,-0.047777778,-0.414444444,0,0,0,,0,250,250,438,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,0,0.604,,,,,,,,0.604,0,,,,,,468,NW,"ID",33,wictor,WICTOR,z,,,,,,-0.047777778,-0.414444444,0,0,0,,0,251,251,287,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.45,,,,,,,,0.45,1,,,,,,53,WORD,"ID",50,police,POLICE,m,,,,,,-0.047777778,-0.414444444,0,0,0,,0,252,252,112,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.574,,,,,,,,0.574,1,,,,,,175,WORD,UN,50,strife,FABRIC,m,,,,,,-0.047777778,-0.414444444,0,0,0,,0,253,253,234,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.891,,,,,,,,0.891,1,,,,,,345,NW,UN,33,saudic,ABSEND,z,,,,,,-0.047777778,-0.414444444,0,0,0,,0,254,254,404,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.753,,,,,,,,0.753,1,,,,,,377,NW,UN,50,shrile,INJORE,z,,,,,,-0.047777778,-0.414444444,0,0,0,,0,255,255,436,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.622,,,,,,,,0.622,1,,,,,,112,WORD,UN,33,chorus,BREATH,m,,,,,,-0.047777778,-0.414444444,0,0,0,,0,256,256,171,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.607,,,,,,,,0.607,1,,,,,,270,NW,"ID",50,wrimsy,WRIMSY,z,,,,,,-0.047777778,-0.414444444,0,0,0,,0,257,257,329,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.702,,,,,,,,0.702,1,,,,,,471,NW,"ID",33,nobest,NOBEST,z,,,,,,-0.047777778,-0.414444444,0,0,0,,0,258,258,290,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.591,,,,,,,,0.591,1,,,,,,48,WORD,"ID",50,walnut,WALNUT,m,,,,,,-0.047777778,-0.414444444,0,0,0,,0,259,259,107,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.405,,,,,,,,0.405,1,,,,,,20,WORD,"ID",50,breast,BREAST,m,,,,,,-0.047777778,-0.414444444,0,0,0,,0,260,260,79,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.523,,,,,,,,0.523,1,,,,,,440,NW,"ID",33,saride,SARIDE,z,,,,,,-0.047777778,-0.414444444,0,0,0,,0,261,261,259,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.541,,,,,,,,0.541,1,,,,,,412,NW,UN,50,equats,JILUER,z,,,,,,-0.047777778,-0.414444444,0,0,0,,0,262,262,471,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.519,,,,,,,,0.519,1,,,,,,221,WORD,"ID",33,mascot,MASCOT,m,,,,,,-0.047777778,-0.414444444,0,0,0,,0,263,263,40,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.656,,,,,,,,0.656,1,,,,,,363,NW,UN,50,impote,BREALI,z,,,,,,-0.047777778,-0.414444444,0,0,0,,0,264,264,422,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.689,,,,,,,,0.689,1,,,,,,406,NW,UN,50,suiver,NOUPLY,z,,,,,,-0.047777778,-0.414444444,0,0,0,,0,265,265,465,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.651,,,,,,,,0.651,1,,,,,,158,WORD,UN,50,detail,ISLAND,m,,,,,,-0.047777778,-0.414444444,0,0,0,,0,266,266,217,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.46,,,,,,,,0.46,1,,,,,,374,NW,UN,50,yorque,SLIANT,z,,,,,,-0.047777778,-0.414444444,0,0,0,,0,267,267,433,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.988,,,,,,,,0.988,1,,,,,,445,NW,"ID",33,minkel,MINKEL,z,,,,,,-0.047777778,-0.414444444,0,0,0,,0,268,268,264,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.655,,,,,,,,0.655,1,,,,,,86,WORD,UN,33,filter,RODENT,m,,,,,,-0.047777778,-0.414444444,0,0,0,,0,269,269,145,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.767,,,,,,,,0.767,1,,,,,,153,WORD,UN,50,author,BEHOLD,m,,,,,,-0.047777778,-0.414444444,0,0,0,,0,270,270,212,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.537,,,,,,,,0.537,1,,,,,,191,WORD,"ID",33,stable,STABLE,m,,,,,,-0.047777778,-0.414444444,0,0,0,,0,271,271,10,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.588,,,,,,,,0.588,1,,,,,,311,NW,UN,33,nerawl,SPROLY,z,,,,,,-0.047777778,-0.414444444,0,0,0,,0,272,272,370,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.609,,,,,,,,0.609,1,,,,,,428,NW,"ID",33,tandly,TANDLY,z,,,,,,-0.047777778,-0.414444444,0,0,0,,0,273,273,247,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.691,,,,,,,,0.691,1,,,,,,152,WORD,UN,50,behold,ROCKET,m,,,,,,-0.047777778,-0.414444444,0,0,0,,0,274,274,211,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.884,,,,,,,,0.884,1,,,,,,342,NW,UN,33,aimosy,RANDOW,z,,,,,,-0.047777778,-0.414444444,0,0,0,,0,275,275,401,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.699,,,,,,,,0.699,1,,,,,,9,WORD,"ID",50,hustle,HUSTLE,m,,,,,,-0.047777778,-0.414444444,0,0,0,,0,276,276,68,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,0,0.672,,,,,,,,0.672,0,,,,,,126,WORD,UN,50,castle,ENOUGH,m,,,,,,-0.047777778,-0.414444444,0,0,0,,0,277,277,185,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.571,,,,,,,,0.571,1,,,,,,107,WORD,UN,33,reckon,SLOGAN,m,,,,,,-0.047777778,-0.414444444,0,0,0,,0,278,278,166,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.487,,,,,,,,0.487,1,,,,,,142,WORD,UN,50,reason,SPRUCE,m,,,,,,-0.047777778,-0.414444444,0,0,0,,0,279,279,201,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.522,,,,,,,,0.522,1,,,,,,392,NW,UN,50,ganous,ROUNCY,z,,,,,,-0.047777778,-0.414444444,0,0,0,,0,280,280,451,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.604,,,,,,,,0.604,1,,,,,,479,NW,"ID",33,lobush,LOBUSH,z,,,,,,-0.047777778,-0.414444444,0,0,0,,0,281,281,298,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.553,,,,,,,,0.553,1,,,,,,55,WORD,"ID",50,stroke,STROKE,m,,,,,,-0.047777778,-0.414444444,0,0,0,,0,282,282,114,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.603,,,,,,,,0.603,1,,,,,,438,NW,"ID",33,baitch,BAITCH,z,,,,,,-0.047777778,-0.414444444,0,0,0,,0,283,283,257,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.569,,,,,,,,0.569,1,,,,,,105,WORD,UN,33,ransom,NUMBER,m,,,,,,-0.047777778,-0.414444444,0,0,0,,0,284,284,164,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.638,,,,,,,,0.638,1,,,,,,135,WORD,UN,50,bleach,IMPORT,m,,,,,,-0.047777778,-0.414444444,0,0,0,,0,285,285,194,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.523,,,,,,,,0.523,1,,,,,,154,WORD,UN,50,lizard,AUTHOR,m,,,,,,-0.047777778,-0.414444444,0,0,0,,0,286,286,213,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.41,,,,,,,,0.41,1,,,,,,29,WORD,"ID",50,sketch,SKETCH,m,,,,,,-0.047777778,-0.414444444,0,0,0,,0,287,287,88,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.755,,,,,,,,0.755,1,,,,,,115,WORD,UN,33,tumble,GUITAR,m,,,,,,-0.047777778,-0.414444444,0,0,0,,0,288,288,174,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,0,0.474,,,,,,,,0.474,0,,,,,,325,NW,UN,33,iguade,THRUSE,z,,,,,,-0.047777778,-0.414444444,0,0,0,,0,289,289,384,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,0,1.304,,,,,,,,1.304,0,,,,,,176,WORD,UN,50,advent,STRIFE,m,,,,,,-0.047777778,-0.414444444,0,0,0,,0,290,290,235,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.602,,,,,,,,0.602,1,,,,,,358,NW,UN,33,fonver,FLEACK,z,,,,,,-0.047777778,-0.414444444,0,0,0,,0,291,291,417,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,0,0.488,,,,,,,,0.488,0,,,,,,319,NW,UN,33,jockal,ZOMBER,z,,,,,,-0.047777778,-0.414444444,0,0,0,,0,292,292,378,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.619,,,,,,,,0.619,1,,,,,,335,NW,UN,33,ghodus,DESION,z,,,,,,-0.047777778,-0.414444444,0,0,0,,0,293,293,394,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.77,,,,,,,,0.77,1,,,,,,316,NW,UN,33,worbal,SCREGM,z,,,,,,-0.047777778,-0.414444444,0,0,0,,0,294,294,375,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.554,,,,,,,,0.554,1,,,,,,448,NW,"ID",33,sadent,SADENT,z,,,,,,-0.047777778,-0.414444444,0,0,0,,0,295,295,267,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.59,,,,,,,,0.59,1,,,,,,268,NW,"ID",50,packes,PACKES,z,,,,,,-0.047777778,-0.414444444,0,0,0,,0,296,296,327,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.471,,,,,,,,0.471,1,,,,,,292,NW,"ID",50,ablint,ABLINT,z,,,,,,-0.047777778,-0.414444444,0,0,0,,0,297,297,351,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.439,,,,,,,,0.439,1,,,,,,451,NW,"ID",33,cainky,CAINKY,z,,,,,,-0.047777778,-0.414444444,0,0,0,,0,298,298,270,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.486,,,,,,,,0.486,1,,,,,,386,NW,UN,50,gronce,ANCUST,z,,,,,,-0.047777778,-0.414444444,0,0,0,,0,299,299,445,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.907,,,,,,,,0.907,1,,,,,,253,NW,"ID",50,resait,RESAIT,z,,,,,,-0.047777778,-0.414444444,0,0,0,,0,300,300,312,1,,
,,,,,,,,,,,,,,,,,,5d2dbfc01460350001333a97,2020-08-10_16h32.15.687,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.8,,,,,,,,0.8,1,,,,,,124,WORD,UN,50,nickel,BLOUSE,m,,,,,,-0.047777778,-0.414444444,0,0,0,,0,301,301,183,1,,
