counterbalancing_condition,instr_done_keyboard.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,break_done_touch.clicked_name,break_done_keyboard.rt
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,z,0,0.55973,,,,,,,,0.55973,0,,,,,,4,WORD,"ID",50,trench,TRENCH,m,,,,,,0.002604167,-0.390625,0,0,0,,0,221,221,63,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.465935,,,,,,,,0.465935,1,,,,,,109,WORD,UN,33,polite,WONDER,m,,,,,,0.002604167,-0.390625,0,0,0,,0,222,222,168,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.4708,,,,,,,,0.4708,1,,,,,,177,WORD,UN,50,inform,ADVENT,m,,,,,,0.002604167,-0.390625,0,0,0,,0,223,223,236,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.558235,,,,,,,,0.558235,1,,,,,,340,NW,UN,33,myrtie,FIATCH,z,,,,,,0.002604167,-0.390625,0,0,0,,0,224,224,399,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.535745,,,,,,,,0.535745,1,,,,,,314,NW,UN,33,laston,SPRINE,z,,,,,,0.002604167,-0.390625,0,0,0,,0,225,225,373,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.54349,,,,,,,,0.54349,1,,,,,,42,WORD,"ID",50,chapel,CHAPEL,m,,,,,,0.002604167,-0.390625,0,0,0,,0,226,226,101,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.66427,,,,,,,,0.66427,1,,,,,,99,WORD,UN,33,carbon,FLUENT,m,,,,,,0.002604167,-0.390625,0,0,0,,0,227,227,158,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.61098,,,,,,,,0.61098,1,,,,,,115,WORD,UN,33,tumble,GUITAR,m,,,,,,0.002604167,-0.390625,0,0,0,,0,228,228,174,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.6297,,,,,,,,0.6297,1,,,,,,398,NW,UN,50,fouret,BLUNDE,z,,,,,,0.002604167,-0.390625,0,0,0,,0,229,229,457,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.52098,,,,,,,,0.52098,1,,,,,,207,WORD,"ID",33,wreath,WREATH,m,,,,,,0.002604167,-0.390625,0,0,0,,0,230,230,26,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.473325,,,,,,,,0.473325,1,,,,,,105,WORD,UN,33,ransom,NUMBER,m,,,,,,0.002604167,-0.390625,0,0,0,,0,231,231,164,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.57157,,,,,,,,0.57157,1,,,,,,100,WORD,UN,33,wrench,CARBON,m,,,,,,0.002604167,-0.390625,0,0,0,,0,232,232,159,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.4216,,,,,,,,0.4216,1,,,,,,31,WORD,"ID",50,weapon,WEAPON,m,,,,,,0.002604167,-0.390625,0,0,0,,0,233,233,90,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.484865,,,,,,,,0.484865,1,,,,,,206,WORD,"ID",33,tailor,TAILOR,m,,,,,,0.002604167,-0.390625,0,0,0,,0,234,234,25,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.45507,,,,,,,,0.45507,1,,,,,,116,WORD,UN,33,branch,TUMBLE,m,,,,,,0.002604167,-0.390625,0,0,0,,0,235,235,175,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.437435,,,,,,,,0.437435,1,,,,,,94,WORD,UN,33,thread,TRAVEL,m,,,,,,0.002604167,-0.390625,0,0,0,,0,236,236,153,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.55325,,,,,,,,0.55325,1,,,,,,412,NW,UN,50,equats,JILUER,z,,,,,,0.002604167,-0.390625,0,0,0,,0,237,237,471,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.416985,,,,,,,,0.416985,1,,,,,,240,WORD,"ID",33,forest,FOREST,m,,,,,,0.002604167,-0.390625,0,0,0,,0,238,238,59,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.587985,,,,,,,,0.587985,1,,,,,,379,NW,UN,50,cavory,AUTING,z,,,,,,0.002604167,-0.390625,0,0,0,,0,239,239,438,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.53751,,,,,,,,0.53751,1,,,,,,299,NW,"ID",50,sturch,STURCH,z,,,,,,0.002604167,-0.390625,0,0,0,,0,240,240,358,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.459135,,,,,,,,0.459135,1,,,,,,56,WORD,"ID",50,ambush,AMBUSH,m,,,,,,-0.006510417,-0.408854167,0,0,0,space,0,241,241,115,1,,207.54422
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.53739,,,,,,,,0.53739,1,,,,,,427,NW,"ID",33,schind,SCHIND,z,,,,,,0.005208333,-0.415364583,0,0,0,,0,242,242,246,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.488265,,,,,,,,0.488265,1,,,,,,17,WORD,"ID",50,charge,CHARGE,m,,,,,,0.005208333,-0.415364583,0,0,0,,0,243,243,76,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.464325,,,,,,,,0.464325,1,,,,,,225,WORD,"ID",33,vulgar,VULGAR,m,,,,,,0.005208333,-0.415364583,0,0,0,,0,244,244,44,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.572265,,,,,,,,0.572265,1,,,,,,272,NW,"ID",50,damilt,DAMILT,z,,,,,,0.005208333,-0.415364583,0,0,0,,0,245,245,331,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.438145,,,,,,,,0.438145,1,,,,,,86,WORD,UN,33,filter,RODENT,m,,,,,,0.005208333,-0.415364583,0,0,0,,0,246,246,145,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.52999,,,,,,,,0.52999,1,,,,,,371,NW,UN,50,ramily,GEILOY,z,,,,,,0.005208333,-0.415364583,0,0,0,,0,247,247,430,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.569415,,,,,,,,0.569415,1,,,,,,372,NW,UN,50,bigent,RAMILY,z,,,,,,0.005208333,-0.415364583,0,0,0,,0,248,248,431,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.605395,,,,,,,,0.605395,1,,,,,,397,NW,UN,50,blunde,CAMBLE,z,,,,,,0.005208333,-0.415364583,0,0,0,,0,249,249,456,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.51065,,,,,,,,0.51065,1,,,,,,76,WORD,UN,33,racket,EXOTIC,m,,,,,,0.005208333,-0.415364583,0,0,0,,0,250,250,135,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.561925,,,,,,,,0.561925,1,,,,,,358,NW,UN,33,fonver,FLEACK,z,,,,,,0.005208333,-0.415364583,0,0,0,,0,251,251,417,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.67619,,,,,,,,0.67619,1,,,,,,155,WORD,UN,50,cradle,LIZARD,m,,,,,,0.005208333,-0.415364583,0,0,0,,0,252,252,214,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.63058,,,,,,,,0.63058,1,,,,,,418,NW,UN,50,slount,SUIDLE,z,,,,,,0.005208333,-0.415364583,0,0,0,,0,253,253,477,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.5161,,,,,,,,0.5161,1,,,,,,217,WORD,"ID",33,liquor,LIQUOR,m,,,,,,0.005208333,-0.415364583,0,0,0,,0,254,254,36,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.543055,,,,,,,,0.543055,1,,,,,,67,WORD,UN,33,fumble,POLICY,m,,,,,,0.005208333,-0.415364583,0,0,0,,0,255,255,126,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.54892,,,,,,,,0.54892,1,,,,,,186,WORD,"ID",33,portal,PORTAL,m,,,,,,0.005208333,-0.415364583,0,0,0,,0,256,256,5,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.49819,,,,,,,,0.49819,1,,,,,,437,NW,"ID",33,snapel,SNAPEL,z,,,,,,0.005208333,-0.415364583,0,0,0,,0,257,257,256,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.575875,,,,,,,,0.575875,1,,,,,,185,WORD,"ID",33,bother,BOTHER,m,,,,,,0.005208333,-0.415364583,0,0,0,,0,258,258,4,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.51614,,,,,,,,0.51614,1,,,,,,302,NW,UN,33,fiream,MILUER,z,,,,,,0.005208333,-0.415364583,0,0,0,,0,259,259,361,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.469355,,,,,,,,0.469355,1,,,,,,357,NW,UN,33,fleack,DERAIN,z,,,,,,0.005208333,-0.415364583,0,0,0,,0,260,260,416,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.574495,,,,,,,,0.574495,1,,,,,,335,NW,UN,33,ghodus,DESION,z,,,,,,0.005208333,-0.415364583,0,0,0,,0,261,261,394,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.57255,,,,,,,,0.57255,1,,,,,,467,NW,"ID",33,gorbie,GORBIE,z,,,,,,0.005208333,-0.415364583,0,0,0,,0,262,262,286,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.532705,,,,,,,,0.532705,1,,,,,,355,NW,UN,33,othnis,ZINGLY,z,,,,,,0.005208333,-0.415364583,0,0,0,,0,263,263,414,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.496705,,,,,,,,0.496705,1,,,,,,210,WORD,"ID",33,monkey,MONKEY,m,,,,,,0.005208333,-0.415364583,0,0,0,,0,264,264,29,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.59887,,,,,,,,0.59887,1,,,,,,325,NW,UN,33,iguade,THRUSE,z,,,,,,0.005208333,-0.415364583,0,0,0,,0,265,265,384,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.432825,,,,,,,,0.432825,1,,,,,,71,WORD,UN,33,bright,GARDEN,m,,,,,,0.005208333,-0.415364583,0,0,0,,0,266,266,130,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.5224,,,,,,,,0.5224,1,,,,,,406,NW,UN,50,suiver,NOUPLY,z,,,,,,0.005208333,-0.415364583,0,0,0,,0,267,267,465,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.42237,,,,,,,,0.42237,1,,,,,,290,NW,"ID",50,splino,SPLINO,z,,,,,,0.005208333,-0.415364583,0,0,0,,0,268,268,349,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,z,0,0.666745,,,,,,,,0.666745,0,,,,,,139,WORD,UN,50,prince,DEBRIS,m,,,,,,0.005208333,-0.415364583,0,0,0,,0,269,269,198,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.467365,,,,,,,,0.467365,1,,,,,,450,NW,"ID",33,phrect,PHRECT,z,,,,,,0.005208333,-0.415364583,0,0,0,,0,270,270,269,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.52438,,,,,,,,0.52438,1,,,,,,311,NW,UN,33,nerawl,SPROLY,z,,,,,,0.005208333,-0.415364583,0,0,0,,0,271,271,370,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.4862,,,,,,,,0.4862,1,,,,,,81,WORD,UN,33,stigma,FRIEND,m,,,,,,0.005208333,-0.415364583,0,0,0,,0,272,272,140,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.576555,,,,,,,,0.576555,1,,,,,,10,WORD,"ID",50,ethnic,ETHNIC,m,,,,,,0.005208333,-0.415364583,0,0,0,,0,273,273,69,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.517555,,,,,,,,0.517555,1,,,,,,49,WORD,"ID",50,survey,SURVEY,m,,,,,,0.005208333,-0.415364583,0,0,0,,0,274,274,108,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.44144,,,,,,,,0.44144,1,,,,,,196,WORD,"ID",33,credit,CREDIT,m,,,,,,0.005208333,-0.415364583,0,0,0,,0,275,275,15,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.45652,,,,,,,,0.45652,1,,,,,,298,NW,"ID",50,piergy,PIERGY,z,,,,,,0.005208333,-0.415364583,0,0,0,,0,276,276,357,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.7414,,,,,,,,0.7414,1,,,,,,224,WORD,"ID",33,period,PERIOD,m,,,,,,0.005208333,-0.415364583,0,0,0,,0,277,277,43,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.44246,,,,,,,,0.44246,1,,,,,,55,WORD,"ID",50,stroke,STROKE,m,,,,,,0.005208333,-0.415364583,0,0,0,,0,278,278,114,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.66237,,,,,,,,0.66237,1,,,,,,296,NW,"ID",50,beinch,BEINCH,z,,,,,,0.005208333,-0.415364583,0,0,0,,0,279,279,355,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.410875,,,,,,,,0.410875,1,,,,,,70,WORD,UN,33,garden,SQUARE,m,,,,,,0.005208333,-0.415364583,0,0,0,,0,280,280,129,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.4802,,,,,,,,0.4802,1,,,,,,168,WORD,UN,50,genius,ANSWER,m,,,,,,0.005208333,-0.415364583,0,0,0,,0,281,281,227,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,z,0,0.472605,,,,,,,,0.472605,0,,,,,,74,WORD,UN,33,trophy,PLAQUE,m,,,,,,0.005208333,-0.415364583,0,0,0,,0,282,282,133,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.50528,,,,,,,,0.50528,1,,,,,,98,WORD,UN,33,fluent,BELONG,m,,,,,,0.005208333,-0.415364583,0,0,0,,0,283,283,157,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,z,0,0.458615,,,,,,,,0.458615,0,,,,,,54,WORD,"ID",50,ramble,RAMBLE,m,,,,,,0.005208333,-0.415364583,0,0,0,,0,284,284,113,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.42486,,,,,,,,0.42486,1,,,,,,120,WORD,UN,33,ponder,STRAIN,m,,,,,,0.005208333,-0.415364583,0,0,0,,0,285,285,179,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.52017,,,,,,,,0.52017,1,,,,,,446,NW,"ID",33,runamo,RUNAMO,z,,,,,,0.005208333,-0.415364583,0,0,0,,0,286,286,265,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.47406,,,,,,,,0.47406,1,,,,,,464,NW,"ID",33,chaite,CHAITE,z,,,,,,0.005208333,-0.415364583,0,0,0,,0,287,287,283,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,z,0,0.52124,,,,,,,,0.52124,0,,,,,,230,WORD,"ID",33,fringe,FRINGE,m,,,,,,0.005208333,-0.415364583,0,0,0,,0,288,288,49,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.5082,,,,,,,,0.5082,1,,,,,,106,WORD,UN,33,slogan,RANSOM,m,,,,,,0.005208333,-0.415364583,0,0,0,,0,289,289,165,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.470555,,,,,,,,0.470555,1,,,,,,30,WORD,"ID",50,orient,ORIENT,m,,,,,,0.005208333,-0.415364583,0,0,0,,0,290,290,89,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.519965,,,,,,,,0.519965,1,,,,,,461,NW,"ID",33,justre,JUSTRE,z,,,,,,0.005208333,-0.415364583,0,0,0,,0,291,291,280,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.49895,,,,,,,,0.49895,1,,,,,,242,NW,"ID",50,unwert,UNWERT,z,,,,,,0.005208333,-0.415364583,0,0,0,,0,292,292,301,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.534805,,,,,,,,0.534805,1,,,,,,96,WORD,UN,33,client,IGNORE,m,,,,,,0.005208333,-0.415364583,0,0,0,,0,293,293,155,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.52124,,,,,,,,0.52124,1,,,,,,465,NW,"ID",33,whivex,WHIVEX,z,,,,,,0.005208333,-0.415364583,0,0,0,,0,294,294,284,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.484965,,,,,,,,0.484965,1,,,,,,143,WORD,UN,50,sponge,REASON,m,,,,,,0.005208333,-0.415364583,0,0,0,,0,295,295,202,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.560525,,,,,,,,0.560525,1,,,,,,336,NW,UN,33,rejols,GHODUS,z,,,,,,0.005208333,-0.415364583,0,0,0,,0,296,296,395,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.60256,,,,,,,,0.60256,1,,,,,,263,NW,"ID",50,dolica,DOLICA,z,,,,,,0.005208333,-0.415364583,0,0,0,,0,297,297,322,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.476895,,,,,,,,0.476895,1,,,,,,44,WORD,"ID",50,danger,DANGER,m,,,,,,0.005208333,-0.415364583,0,0,0,,0,298,298,103,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.53215,,,,,,,,0.53215,1,,,,,,313,NW,UN,33,sprine,PAURSE,z,,,,,,0.005208333,-0.415364583,0,0,0,,0,299,299,372,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.50087,,,,,,,,0.50087,1,,,,,,199,WORD,"ID",33,invoke,INVOKE,m,,,,,,0.005208333,-0.415364583,0,0,0,,0,300,300,18,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.4959,,,,,,,,0.4959,1,,,,,,345,NW,UN,33,saudic,ABSEND,z,,,,,,0.005208333,-0.415364583,0,0,0,,0,301,301,404,1,,
,,,,,,,,,,,,,,,,,,5cdc899d48d5f100195fafff,2020-08-10_18h25.41.538,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.721795,,,,,,,,0.721795,1,,,,,,252,NW,"ID",50,stapod,STAPOD,z,,,,,,0.005208333,-0.415364583,0,0,0,,0,302,302,311,1,,
