counterbalancing_condition,instr_done_keyboard.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,break_done_touch.clicked_name
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,m,0,0.526,,,,,,,,0.526,0,,,,,,338,NW,"ID",33,wreash,WREASH,z,,,,,,0.1696,-0.396,0,0,0,,0,228,228,277,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.62,,,,,,,,0.62,1,,,,,,77,WORD,"ID",33,racket,RACKET,m,,,,,,0.1696,-0.396,0,0,0,,0,229,229,16,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.605,,,,,,,,0.605,1,,,,,,38,WORD,UN,50,insect,POWDER,m,,,,,,0.1696,-0.396,0,0,0,,0,230,230,217,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.703,,,,,,,,0.703,1,,,,,,330,NW,"ID",33,kensom,KENSOM,z,,,,,,0.1696,-0.396,0,0,0,,0,231,231,269,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,m,0,0.624,,,,,,,,0.624,0,,,,,,432,NW,UN,33,drance,LUNKER,z,,,,,,0.1696,-0.396,0,0,0,,0,232,232,371,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,1.227,,,,,,,,1.227,1,,,,,,342,NW,"ID",33,randow,RANDOW,z,,,,,,0.1696,-0.396,0,0,0,,0,233,233,281,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.696,,,,,,,,0.696,1,,,,,,1,WORD,UN,50,ethnic,FRIGHT,m,,,,,,0.1696,-0.396,0,0,0,,0,234,234,180,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.563,,,,,,,,0.563,1,,,,,,196,WORD,UN,33,stream,CREDIT,m,,,,,,0.1696,-0.396,0,0,0,,0,235,235,135,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.679,,,,,,,,0.679,1,,,,,,297,NW,UN,50,piergy,FERTIC,z,,,,,,0.1696,-0.396,0,0,0,,0,236,236,476,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.575,,,,,,,,0.575,1,,,,,,230,WORD,UN,33,mother,FRINGE,m,,,,,,0.1696,-0.396,0,0,0,,0,237,237,169,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.65,,,,,,,,0.65,1,,,,,,435,NW,UN,33,frutan,IMPURB,z,,,,,,0.1696,-0.396,0,0,0,,0,238,238,374,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.629,,,,,,,,0.629,1,,,,,,18,WORD,UN,50,patron,HUMBLE,m,,,,,,0.1696,-0.396,0,0,0,,0,239,239,197,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.692,,,,,,,,0.692,1,,,,,,423,NW,UN,33,praile,STRELD,z,,,,,,0.1696,-0.396,0,0,0,,0,240,240,362,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.603,,,,,,,,0.603,1,,,,,,426,NW,UN,33,schind,URIVEL,z,,,,,,0.0176,-0.3768,1,0,0,,0,241,241,365,1,break_done_button
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.902,,,,,,,,0.902,1,,,,,,367,NW,"ID",50,slique,SLIQUE,z,,,,,,0.0176,-0.3752,0,0,0,,0,242,242,306,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.649,,,,,,,,0.649,1,,,,,,390,NW,"ID",50,hatrus,HATRUS,z,,,,,,0.0176,-0.3752,0,0,0,,0,243,243,329,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.656,,,,,,,,0.656,1,,,,,,209,WORD,UN,33,monkey,SEARCH,m,,,,,,0.0176,-0.3752,0,0,0,,0,244,244,148,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.621,,,,,,,,0.621,1,,,,,,410,NW,"ID",50,tunory,TUNORY,z,,,,,,0.0176,-0.3752,0,0,0,,0,245,245,349,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.607,,,,,,,,0.607,1,,,,,,407,NW,"ID",50,suiver,SUIVER,z,,,,,,0.0176,-0.3752,0,0,0,,0,246,246,346,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,z,0,0.537,,,,,,,,0.537,0,,,,,,183,WORD,UN,33,sleazy,MILDEW,m,,,,,,0.0176,-0.3752,0,0,0,,0,247,247,122,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.553,,,,,,,,0.553,1,,,,,,202,WORD,UN,33,phrase,FACTOR,m,,,,,,0.0176,-0.3752,0,0,0,,0,248,248,141,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.688,,,,,,,,0.688,1,,,,,,379,NW,"ID",50,auting,AUTING,z,,,,,,0.0176,-0.3752,0,0,0,,0,249,249,318,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.52,,,,,,,,0.52,1,,,,,,70,WORD,"ID",33,square,SQUARE,m,,,,,,0.0176,-0.3752,0,0,0,,0,250,250,9,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.619,,,,,,,,0.619,1,,,,,,19,WORD,UN,50,breast,PATRON,m,,,,,,0.0176,-0.3752,0,0,0,,0,251,251,198,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.622,,,,,,,,0.622,1,,,,,,430,NW,UN,33,chrums,CAROEY,z,,,,,,0.0176,-0.3752,0,0,0,,0,252,252,369,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.72,,,,,,,,0.72,1,,,,,,66,WORD,"ID",33,gospel,GOSPEL,m,,,,,,0.0176,-0.3752,0,0,0,,0,253,253,5,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.73,,,,,,,,0.73,1,,,,,,291,NW,UN,50,ablint,PRETCH,z,,,,,,0.0176,-0.3752,0,0,0,,0,254,254,470,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.687,,,,,,,,0.687,1,,,,,,220,WORD,UN,33,mascot,VOYAGE,m,,,,,,0.0176,-0.3752,0,0,0,,0,255,255,159,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.637,,,,,,,,0.637,1,,,,,,275,NW,UN,50,yarmon,SLEIRT,z,,,,,,0.0176,-0.3752,0,0,0,,0,256,256,454,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.632,,,,,,,,0.632,1,,,,,,7,WORD,UN,50,abrupt,ANCHOR,m,,,,,,0.0176,-0.3752,0,0,0,,0,257,257,186,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.497,,,,,,,,0.497,1,,,,,,145,WORD,"ID",50,parish,PARISH,m,,,,,,0.0176,-0.3752,0,0,0,,0,258,258,84,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.476,,,,,,,,0.476,1,,,,,,149,WORD,"ID",50,invade,INVADE,m,,,,,,0.0176,-0.3752,0,0,0,,0,259,259,88,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.648,,,,,,,,0.648,1,,,,,,97,WORD,"ID",33,client,CLIENT,m,,,,,,0.0176,-0.3752,0,0,0,,0,260,260,36,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,m,0,1.082,,,,,,,,1.082,0,,,,,,277,NW,UN,50,unighs,PETAIN,z,,,,,,0.0176,-0.3752,0,0,0,,0,261,261,456,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.696,,,,,,,,0.696,1,,,,,,375,NW,"ID",50,yorque,YORQUE,z,,,,,,0.0176,-0.3752,0,0,0,,0,262,262,314,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.635,,,,,,,,0.635,1,,,,,,88,WORD,"ID",33,hunger,HUNGER,m,,,,,,0.0176,-0.3752,0,0,0,,0,263,263,27,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.773,,,,,,,,0.773,1,,,,,,254,NW,UN,50,apight,VAROSH,z,,,,,,0.0176,-0.3752,0,0,0,,0,264,264,433,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.62,,,,,,,,0.62,1,,,,,,453,NW,UN,33,scouge,BOLVIS,z,,,,,,0.0176,-0.3752,0,0,0,,0,265,265,392,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.855,,,,,,,,0.855,1,,,,,,5,WORD,UN,50,bundle,PLUNGE,m,,,,,,0.0176,-0.3752,0,0,0,,0,266,266,184,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.678,,,,,,,,0.678,1,,,,,,10,WORD,UN,50,cruise,ETHNIC,m,,,,,,0.0176,-0.3752,0,0,0,,0,267,267,189,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.63,,,,,,,,0.63,1,,,,,,347,NW,"ID",33,kerift,KERIFT,z,,,,,,0.0176,-0.3752,0,0,0,,0,268,268,286,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.637,,,,,,,,0.637,1,,,,,,203,WORD,UN,33,burden,PHRASE,m,,,,,,0.0176,-0.3752,0,0,0,,0,269,269,142,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.566,,,,,,,,0.566,1,,,,,,227,WORD,UN,33,master,SELDOM,m,,,,,,0.0176,-0.3752,0,0,0,,0,270,270,166,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.6,,,,,,,,0.6,1,,,,,,404,NW,"ID",50,cluirm,CLUIRM,z,,,,,,0.0176,-0.3752,0,0,0,,0,271,271,343,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.734,,,,,,,,0.734,1,,,,,,384,NW,"ID",50,guesco,GUESCO,z,,,,,,0.0176,-0.3752,0,0,0,,0,272,272,323,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.677,,,,,,,,0.677,1,,,,,,376,NW,"ID",50,iguare,IGUARE,z,,,,,,0.0176,-0.3752,0,0,0,,0,273,273,315,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.485,,,,,,,,0.485,1,,,,,,21,WORD,UN,50,jockey,SIMPLE,m,,,,,,0.0176,-0.3752,0,0,0,,0,274,274,200,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.505,,,,,,,,0.505,1,,,,,,213,WORD,UN,33,intake,SQUEAL,m,,,,,,0.0176,-0.3752,0,0,0,,0,275,275,152,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.549,,,,,,,,0.549,1,,,,,,236,WORD,UN,33,grumpy,PIRATE,m,,,,,,0.0176,-0.3752,0,0,0,,0,276,276,175,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.568,,,,,,,,0.568,1,,,,,,204,WORD,UN,33,lounge,BURDEN,m,,,,,,0.0176,-0.3752,0,0,0,,0,277,277,143,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.566,,,,,,,,0.566,1,,,,,,201,WORD,UN,33,factor,ADMIRE,m,,,,,,0.0176,-0.3752,0,0,0,,0,278,278,140,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.686,,,,,,,,0.686,1,,,,,,420,NW,"ID",50,gushop,GUSHOP,z,,,,,,0.0176,-0.3752,0,0,0,,0,279,279,359,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.611,,,,,,,,0.611,1,,,,,,31,WORD,UN,50,buckle,WEAPON,m,,,,,,0.0176,-0.3752,0,0,0,,0,280,280,210,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.734,,,,,,,,0.734,1,,,,,,391,NW,"ID",50,theldy,THELDY,z,,,,,,0.0176,-0.3752,0,0,0,,0,281,281,330,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.642,,,,,,,,0.642,1,,,,,,409,NW,"ID",50,elopia,ELOPIA,z,,,,,,0.0176,-0.3752,0,0,0,,0,282,282,348,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.733,,,,,,,,0.733,1,,,,,,20,WORD,UN,50,simple,BREAST,m,,,,,,0.0176,-0.3752,0,0,0,,0,283,283,199,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.605,,,,,,,,0.605,1,,,,,,192,WORD,UN,33,object,PLAGUE,m,,,,,,0.0176,-0.3752,0,0,0,,0,284,284,131,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.564,,,,,,,,0.564,1,,,,,,79,WORD,"ID",33,theory,THEORY,m,,,,,,0.0176,-0.3752,0,0,0,,0,285,285,18,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.556,,,,,,,,0.556,1,,,,,,326,NW,"ID",33,iguade,IGUADE,z,,,,,,0.0176,-0.3752,0,0,0,,0,286,286,265,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.657,,,,,,,,0.657,1,,,,,,451,NW,UN,33,surden,CAINKY,z,,,,,,0.0176,-0.3752,0,0,0,,0,287,287,390,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.58,,,,,,,,0.58,1,,,,,,401,NW,"ID",50,mustil,MUSTIL,z,,,,,,0.0176,-0.3752,0,0,0,,0,288,288,340,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.594,,,,,,,,0.594,1,,,,,,431,NW,UN,33,lunker,CHRUMS,z,,,,,,0.0176,-0.3752,0,0,0,,0,289,289,370,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.57,,,,,,,,0.57,1,,,,,,372,NW,"ID",50,ramily,RAMILY,z,,,,,,0.0176,-0.3752,0,0,0,,0,290,290,311,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.553,,,,,,,,0.553,1,,,,,,316,NW,"ID",33,scregm,SCREGM,z,,,,,,0.0176,-0.3752,0,0,0,,0,291,291,255,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.734,,,,,,,,0.734,1,,,,,,476,NW,UN,33,photie,JOSTED,z,,,,,,0.0176,-0.3752,0,0,0,,0,292,292,415,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.555,,,,,,,,0.555,1,,,,,,269,NW,UN,50,wrimsy,ORCHET,z,,,,,,0.0176,-0.3752,0,0,0,,0,293,293,448,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.65,,,,,,,,0.65,1,,,,,,92,WORD,"ID",33,strand,STRAND,m,,,,,,0.0176,-0.3752,0,0,0,,0,294,294,31,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.918,,,,,,,,0.918,1,,,,,,468,NW,UN,33,padifs,WICTOR,z,,,,,,0.0176,-0.3752,0,0,0,,0,295,295,407,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.485,,,,,,,,0.485,1,,,,,,141,WORD,"ID",50,orphan,ORPHAN,m,,,,,,0.0176,-0.3752,0,0,0,,0,296,296,80,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.501,,,,,,,,0.501,1,,,,,,128,WORD,"ID",50,senior,SENIOR,m,,,,,,0.0176,-0.3752,0,0,0,,0,297,297,67,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.452,,,,,,,,0.452,1,,,,,,180,WORD,"ID",50,silent,SILENT,m,,,,,,0.0176,-0.3752,0,0,0,,0,298,298,119,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.75,,,,,,,,0.75,1,,,,,,305,NW,"ID",33,forgle,FORGLE,z,,,,,,0.0176,-0.3752,0,0,0,,0,299,299,244,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.616,,,,,,,,0.616,1,,,,,,278,NW,UN,50,celond,UNIGHS,z,,,,,,0.0176,-0.3752,0,0,0,,0,300,300,457,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.691,,,,,,,,0.691,1,,,,,,194,WORD,UN,33,resign,ABSENT,m,,,,,,0.0176,-0.3752,0,0,0,,0,301,301,133,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.574,,,,,,,,0.574,1,,,,,,113,WORD,"ID",33,chorus,CHORUS,m,,,,,,0.0176,-0.3752,0,0,0,,0,302,302,52,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.738,,,,,,,,0.738,1,,,,,,380,NW,"ID",50,cavory,CAVORY,z,,,,,,0.0176,-0.3752,0,0,0,,0,303,303,319,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.924,,,,,,,,0.924,1,,,,,,331,NW,"ID",33,gilfew,GILFEW,z,,,,,,0.0176,-0.3752,0,0,0,,0,304,304,270,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.595,,,,,,,,0.595,1,,,,,,99,WORD,"ID",33,fluent,FLUENT,m,,,,,,0.0176,-0.3752,0,0,0,,0,305,305,38,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,z,0,0.745,,,,,,,,0.745,0,,,,,,177,WORD,"ID",50,advent,ADVENT,m,,,,,,0.0176,-0.3752,0,0,0,,0,306,306,116,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.654,,,,,,,,0.654,1,,,,,,165,WORD,"ID",50,invest,INVEST,m,,,,,,0.0176,-0.3752,0,0,0,,0,307,307,104,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.488,,,,,,,,0.488,1,,,,,,175,WORD,"ID",50,fabric,FABRIC,m,,,,,,0.0176,-0.3752,0,0,0,,0,308,308,114,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.617,,,,,,,,0.617,1,,,,,,287,NW,UN,50,yaceup,NYMBEL,z,,,,,,0.0176,-0.3752,0,0,0,,0,309,309,466,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.613,,,,,,,,0.613,1,,,,,,454,NW,UN,33,tondle,SCOUGE,z,,,,,,0.0176,-0.3752,0,0,0,,0,310,310,393,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,0.581,,,,,,,,0.581,1,,,,,,228,WORD,UN,33,kidney,MASTER,m,,,,,,0.0176,-0.3752,0,0,0,,0,311,311,167,1,
,,,,,,,,,,,,,,,,,,5deaac8dff7f711d9032fa94,2020-08-10_13h15.43.771,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,0.701,,,,,,,,0.701,1,,,,,,442,NW,UN,33,dorsex,ABOUNE,z,,,,,,0.0176,-0.3752,0,0,0,,0,312,312,381,1,
