counterbalancing_condition,instr_done_keyboard.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,date,expName,psychopyVersion,OS,frameRate,instr_done_keyboard.rt,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,break_done_keyboard.rt
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.75156,,,,,,,,0.75156,1,,,,,,212,WORD,UN,50,squeal,VERIFY,m,,,,,,0.076744249,-0.42801378,0,0,0,,0,217,217,211,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.970075,,,,,,,,0.970075,1,,,,,,393,NW,UN,33,spaqux,GANOUS,z,,,,,,0.076744249,-0.42801378,0,0,0,,0,218,218,392,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,1.13984,,,,,,,,1.13984,1,,,,,,418,NW,UN,33,slount,SUIDLE,z,,,,,,0.076744249,-0.42801378,0,0,0,,0,219,219,417,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.789565,,,,,,,,0.789565,1,,,,,,226,WORD,UN,50,flower,CASINO,m,,,,,,0.076744249,-0.42801378,0,0,0,,0,220,220,225,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.66978,,,,,,,,0.66978,1,,,,,,267,NW,"ID",33,pasink,PASINK,z,,,,,,0.076744249,-0.42801378,0,0,0,,0,221,221,266,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.67624,,,,,,,,0.67624,1,,,,,,341,NW,"ID",50,myrtie,MYRTIE,z,,,,,,0.076744249,-0.42801378,0,0,0,,0,222,222,340,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.66573,,,,,,,,0.66573,1,,,,,,54,WORD,"ID",33,ramble,RAMBLE,m,,,,,,0.076744249,-0.42801378,0,0,0,,0,223,223,53,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.605665,,,,,,,,0.605665,1,,,,,,451,NW,UN,50,surden,CAINKY,z,,,,,,0.076744249,-0.42801378,0,0,0,,0,224,224,450,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.914545,,,,,,,,0.914545,1,,,,,,432,NW,UN,50,drance,LUNKER,z,,,,,,0.076744249,-0.42801378,0,0,0,,0,225,225,431,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.733045,,,,,,,,0.733045,1,,,,,,402,NW,UN,33,bruats,SYNTIC,z,,,,,,0.076744249,-0.42801378,0,0,0,,0,226,226,401,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.63573,,,,,,,,0.63573,1,,,,,,335,NW,"ID",50,desion,DESION,z,,,,,,0.076744249,-0.42801378,0,0,0,,0,227,227,334,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.49041,,,,,,,,0.49041,1,,,,,,152,WORD,UN,33,behold,ROCKET,m,,,,,,0.076744249,-0.42801378,0,0,0,,0,228,228,151,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.518165,,,,,,,,0.518165,1,,,,,,475,NW,UN,50,robuly,PEBRIC,z,,,,,,0.076744249,-0.42801378,0,0,0,,0,229,229,474,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.60024,,,,,,,,0.60024,1,,,,,,112,WORD,"ID",50,breath,BREATH,m,,,,,,0.076744249,-0.42801378,0,0,0,,0,230,230,111,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.553745,,,,,,,,0.553745,1,,,,,,103,WORD,"ID",50,bounce,BOUNCE,m,,,,,,0.076744249,-0.42801378,0,0,0,,0,231,231,102,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.788045,,,,,,,,0.788045,1,,,,,,338,NW,"ID",50,wreash,WREASH,z,,,,,,0.076744249,-0.42801378,0,0,0,,0,232,232,337,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.651955,,,,,,,,0.651955,1,,,,,,121,WORD,UN,33,linger,THRIVE,m,,,,,,0.076744249,-0.42801378,0,0,0,,0,233,233,120,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.61524,,,,,,,,0.61524,1,,,,,,43,WORD,"ID",33,tongue,TONGUE,m,,,,,,0.076744249,-0.42801378,0,0,0,,0,234,234,42,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.67261,,,,,,,,0.67261,1,,,,,,322,NW,"ID",50,slanch,SLANCH,z,,,,,,0.076744249,-0.42801378,0,0,0,,0,235,235,321,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.56703,,,,,,,,0.56703,1,,,,,,96,WORD,"ID",50,ignore,IGNORE,m,,,,,,0.076744249,-0.42801378,0,0,0,,0,236,236,95,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.76559,,,,,,,,0.76559,1,,,,,,21,WORD,"ID",33,simple,SIMPLE,m,,,,,,0.076744249,-0.42801378,0,0,0,,0,237,237,20,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.609055,,,,,,,,0.609055,1,,,,,,189,WORD,UN,50,backup,CENSOR,m,,,,,,0.076744249,-0.42801378,0,0,0,,0,238,238,188,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.615075,,,,,,,,0.615075,1,,,,,,295,NW,"ID",33,gleath,GLEATH,z,,,,,,0.076744249,-0.42801378,0,0,0,,0,239,239,294,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.80223,,,,,,,,0.80223,1,,,,,,305,NW,"ID",50,forgle,FORGLE,z,,,,,,0.076744249,-0.42801378,0,0,0,,0,240,240,304,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.616985,,,,,,,,0.616985,1,,,,,,217,WORD,UN,50,shrink,LIQUOR,m,,,,,,0.076744249,-0.42801378,0,0,0,space,0,241,241,216,1,14.856705
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.519235,,,,,,,,0.519235,1,,,,,,90,WORD,"ID",50,relish,RELISH,m,,,,,,0.076744249,-0.42801378,0,0,0,,0,242,242,89,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.598385,,,,,,,,0.598385,1,,,,,,372,NW,UN,33,bigent,RAMILY,z,,,,,,0.076744249,-0.42801378,0,0,0,,0,243,243,371,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.64816,,,,,,,,0.64816,1,,,,,,85,WORD,"ID",50,sprawl,SPRAWL,m,,,,,,0.076744249,-0.42801378,0,0,0,,0,244,244,84,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.75059,,,,,,,,0.75059,1,,,,,,59,WORD,"ID",33,splint,SPLINT,m,,,,,,0.076744249,-0.42801378,0,0,0,,0,245,245,58,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.581195,,,,,,,,0.581195,1,,,,,,45,WORD,"ID",33,clergy,CLERGY,m,,,,,,0.076744249,-0.42801378,0,0,0,,0,246,246,44,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.573325,,,,,,,,0.573325,1,,,,,,138,WORD,UN,33,staple,MELODY,m,,,,,,0.076744249,-0.42801378,0,0,0,,0,247,247,137,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.470695,,,,,,,,0.470695,1,,,,,,206,WORD,UN,50,wreath,TAILOR,m,,,,,,0.076744249,-0.42801378,0,0,0,,0,248,248,205,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.55733,,,,,,,,0.55733,1,,,,,,214,WORD,UN,50,phobia,INTAKE,m,,,,,,0.076744249,-0.42801378,0,0,0,,0,249,249,213,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.51571,,,,,,,,0.51571,1,,,,,,136,WORD,UN,33,finger,BLEACH,m,,,,,,0.076744249,-0.42801378,0,0,0,,0,250,250,135,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.64212,,,,,,,,0.64212,1,,,,,,292,NW,"ID",33,ablint,ABLINT,z,,,,,,0.076744249,-0.42801378,0,0,0,,0,251,251,291,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.609505,,,,,,,,0.609505,1,,,,,,426,NW,UN,50,frudge,URIVEL,z,,,,,,0.076744249,-0.42801378,0,0,0,,0,252,252,425,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.720305,,,,,,,,0.720305,1,,,,,,164,WORD,UN,33,invest,MARKET,m,,,,,,0.076744249,-0.42801378,0,0,0,,0,253,253,163,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.58195,,,,,,,,0.58195,1,,,,,,220,WORD,UN,50,mascot,VOYAGE,m,,,,,,0.076744249,-0.42801378,0,0,0,,0,254,254,219,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.715525,,,,,,,,0.715525,1,,,,,,468,NW,UN,50,padifs,WICTOR,z,,,,,,0.076744249,-0.42801378,0,0,0,,0,255,255,467,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.56208,,,,,,,,0.56208,1,,,,,,116,WORD,"ID",50,tumble,TUMBLE,m,,,,,,0.076744249,-0.42801378,0,0,0,,0,256,256,115,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.681685,,,,,,,,0.681685,1,,,,,,467,NW,UN,50,wictor,GORBIE,z,,,,,,0.076744249,-0.42801378,0,0,0,,0,257,257,466,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.58246,,,,,,,,0.58246,1,,,,,,168,WORD,UN,33,genius,ANSWER,m,,,,,,0.076744249,-0.42801378,0,0,0,,0,258,258,167,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.650075,,,,,,,,0.650075,1,,,,,,472,NW,UN,50,crible,CIGNEY,z,,,,,,0.076744249,-0.42801378,0,0,0,,0,259,259,471,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.58267,,,,,,,,0.58267,1,,,,,,151,WORD,UN,33,rocket,MYSTIC,m,,,,,,0.076744249,-0.42801378,0,0,0,,0,260,260,150,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.63653,,,,,,,,0.63653,1,,,,,,419,NW,UN,33,gushop,SLOUNT,z,,,,,,0.076744249,-0.42801378,0,0,0,,0,261,261,418,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.54037,,,,,,,,0.54037,1,,,,,,28,WORD,"ID",33,comedy,COMEDY,m,,,,,,0.076744249,-0.42801378,0,0,0,,0,262,262,27,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,0,0.66944,,,,,,,,0.66944,0,,,,,,184,WORD,UN,50,bother,SLEAZY,m,,,,,,0.076744249,-0.42801378,0,0,0,,0,263,263,183,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.63124,,,,,,,,0.63124,1,,,,,,22,WORD,"ID",33,jockey,JOCKEY,m,,,,,,0.076744249,-0.42801378,0,0,0,,0,264,264,21,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.716695,,,,,,,,0.716695,1,,,,,,360,NW,"ID",50,desory,DESORY,z,,,,,,0.076744249,-0.42801378,0,0,0,,0,265,265,359,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.78313,,,,,,,,0.78313,1,,,,,,401,NW,UN,33,elopia,MUSTIL,z,,,,,,0.076744249,-0.42801378,0,0,0,,0,266,266,400,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.6239,,,,,,,,0.6239,1,,,,,,4,WORD,"ID",33,trench,TRENCH,m,,,,,,0.076744249,-0.42801378,0,0,0,,0,267,267,3,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.64965,,,,,,,,0.64965,1,,,,,,128,WORD,UN,33,marvel,SENIOR,m,,,,,,0.076744249,-0.42801378,0,0,0,,0,268,268,127,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.73359,,,,,,,,0.73359,1,,,,,,270,NW,"ID",33,wrimsy,WRIMSY,z,,,,,,0.076744249,-0.42801378,0,0,0,,0,269,269,269,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.71885,,,,,,,,0.71885,1,,,,,,156,WORD,UN,33,pastor,CRADLE,m,,,,,,0.076744249,-0.42801378,0,0,0,,0,270,270,155,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.93856,,,,,,,,0.93856,1,,,,,,436,NW,UN,50,snapel,FRUTAN,z,,,,,,0.076744249,-0.42801378,0,0,0,,0,271,271,435,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.58081,,,,,,,,0.58081,1,,,,,,192,WORD,UN,50,object,PLAGUE,m,,,,,,0.076744249,-0.42801378,0,0,0,,0,272,272,191,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.606105,,,,,,,,0.606105,1,,,,,,232,WORD,UN,50,nature,INJECT,m,,,,,,0.076744249,-0.42801378,0,0,0,,0,273,273,231,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.5824,,,,,,,,0.5824,1,,,,,,336,NW,"ID",50,ghodus,GHODUS,z,,,,,,0.076744249,-0.42801378,0,0,0,,0,274,274,335,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,0,0.734515,,,,,,,,0.734515,0,,,,,,386,NW,UN,33,gronce,ANCUST,z,,,,,,0.076744249,-0.42801378,0,0,0,,0,275,275,385,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.733575,,,,,,,,0.733575,1,,,,,,57,WORD,"ID",33,change,CHANGE,m,,,,,,0.076744249,-0.42801378,0,0,0,,0,276,276,56,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.884985,,,,,,,,0.884985,1,,,,,,175,WORD,UN,33,strife,FABRIC,m,,,,,,0.076744249,-0.42801378,0,0,0,,0,277,277,174,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,1.254945,,,,,,,,1.254945,1,,,,,,348,NW,"ID",50,dumple,DUMPLE,z,,,,,,0.076744249,-0.42801378,0,0,0,,0,278,278,347,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.86621,,,,,,,,0.86621,1,,,,,,423,NW,UN,50,praile,STRELD,z,,,,,,0.076744249,-0.42801378,0,0,0,,0,279,279,422,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.624665,,,,,,,,0.624665,1,,,,,,223,WORD,UN,50,period,KIDNEY,m,,,,,,0.076744249,-0.42801378,0,0,0,,0,280,280,222,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.58604,,,,,,,,0.58604,1,,,,,,288,NW,"ID",33,yaceup,YACEUP,z,,,,,,0.076744249,-0.42801378,0,0,0,,0,281,281,287,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.619025,,,,,,,,0.619025,1,,,,,,246,NW,"ID",33,piaton,PIATON,z,,,,,,0.076744249,-0.42801378,0,0,0,,0,282,282,245,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.581515,,,,,,,,0.581515,1,,,,,,197,WORD,UN,50,wicked,STREAM,m,,,,,,0.076744249,-0.42801378,0,0,0,,0,283,283,196,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.71701,,,,,,,,0.71701,1,,,,,,279,NW,"ID",33,celond,CELOND,z,,,,,,0.076744249,-0.42801378,0,0,0,,0,284,284,278,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.65535,,,,,,,,0.65535,1,,,,,,201,WORD,UN,50,factor,ADMIRE,m,,,,,,0.076744249,-0.42801378,0,0,0,,0,285,285,200,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.76454,,,,,,,,0.76454,1,,,,,,332,NW,"ID",50,vangue,VANGUE,z,,,,,,0.076744249,-0.42801378,0,0,0,,0,286,286,331,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.533055,,,,,,,,0.533055,1,,,,,,180,WORD,UN,33,thrive,SILENT,m,,,,,,0.076744249,-0.42801378,0,0,0,,0,287,287,179,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.62253,,,,,,,,0.62253,1,,,,,,117,WORD,"ID",50,branch,BRANCH,m,,,,,,0.076744249,-0.42801378,0,0,0,,0,288,288,116,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.633215,,,,,,,,0.633215,1,,,,,,466,NW,UN,50,pebric,HOCITE,z,,,,,,0.076744249,-0.42801378,0,0,0,,0,289,289,465,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.58286,,,,,,,,0.58286,1,,,,,,230,WORD,UN,50,export,FRINGE,m,,,,,,0.076744249,-0.42801378,0,0,0,,0,290,290,229,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.63762,,,,,,,,0.63762,1,,,,,,445,NW,UN,50,runamo,MINKEL,z,,,,,,0.076744249,-0.42801378,0,0,0,,0,291,291,444,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.509225,,,,,,,,0.509225,1,,,,,,132,WORD,UN,33,bleach,STRONG,m,,,,,,0.076744249,-0.42801378,0,0,0,,0,292,292,131,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.67135,,,,,,,,0.67135,1,,,,,,306,NW,"ID",50,sounge,SOUNGE,z,,,,,,0.076744249,-0.42801378,0,0,0,,0,293,293,305,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.572735,,,,,,,,0.572735,1,,,,,,148,WORD,UN,33,invade,CUSTOM,m,,,,,,0.076744249,-0.42801378,0,0,0,,0,294,294,147,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.69863,,,,,,,,0.69863,1,,,,,,170,WORD,UN,33,depart,POUNCE,m,,,,,,0.076744249,-0.42801378,0,0,0,,0,295,295,169,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.597845,,,,,,,,0.597845,1,,,,,,53,WORD,"ID",33,police,POLICE,m,,,,,,0.076744249,-0.42801378,0,0,0,,0,296,296,52,1,
,,,,,,,,,,,,,,,,,,5ef3723b50bced0c4a711686,2020-08-10_12h18.41.167,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.620225,,,,,,,,0.620225,1,,,,,,18,WORD,"ID",33,humble,HUMBLE,m,,,,,,0.076744249,-0.42801378,0,0,0,,0,297,297,17,1,
