counterbalancing_condition,instr_done_keyboard.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,response.rt,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,break_done_touch.clicked_name,break_done_keyboard.rt
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.723,1,,,,,,317,NW,"ID",33,worbal,WORBAL,z,0.723,,,,,,-0.035555556,-0.415555556,0,0,0,,0,223,223,256,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.692,1,,,,,,157,WORD,"ID",50,dragon,DRAGON,m,0.692,,,,,,-0.035555556,-0.415555556,0,0,0,,0,224,224,96,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.624,1,,,,,,76,WORD,"ID",33,exotic,EXOTIC,m,0.624,,,,,,-0.035555556,-0.415555556,0,0,0,,0,225,225,15,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.685,1,,,,,,392,NW,"ID",50,rouncy,ROUNCY,z,0.685,,,,,,-0.035555556,-0.415555556,0,0,0,,0,226,226,331,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.702,1,,,,,,9,WORD,UN,50,bridge,HUSTLE,m,0.702,,,,,,-0.035555556,-0.415555556,0,0,0,,0,227,227,188,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.67,1,,,,,,110,WORD,"ID",33,polite,POLITE,m,0.67,,,,,,-0.035555556,-0.415555556,0,0,0,,0,228,228,49,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.705,1,,,,,,279,NW,UN,50,curbol,CELOND,z,0.705,,,,,,-0.035555556,-0.415555556,0,0,0,,0,229,229,458,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.762,1,,,,,,428,NW,UN,33,funtle,TANDLY,z,0.762,,,,,,-0.035555556,-0.415555556,0,0,0,,0,230,230,367,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.845,1,,,,,,318,NW,"ID",33,reagly,REAGLY,z,0.845,,,,,,-0.035555556,-0.415555556,0,0,0,,0,231,231,257,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.924,1,,,,,,449,NW,UN,33,phrect,BRUNGE,z,0.924,,,,,,-0.035555556,-0.415555556,0,0,0,,0,232,232,388,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.925,1,,,,,,433,NW,UN,33,pitrom,DRANCE,z,0.925,,,,,,-0.035555556,-0.415555556,0,0,0,,0,233,233,372,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.722,1,,,,,,381,NW,"ID",50,huniek,HUNIEK,z,0.722,,,,,,-0.035555556,-0.415555556,0,0,0,,0,234,234,320,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.629,1,,,,,,65,WORD,"ID",33,symbol,SYMBOL,m,0.629,,,,,,-0.035555556,-0.415555556,0,0,0,,0,235,235,4,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.802,1,,,,,,386,NW,"ID",50,ancust,ANCUST,z,0.802,,,,,,-0.035555556,-0.415555556,0,0,0,,0,236,236,325,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.622,1,,,,,,55,WORD,UN,50,ambush,STROKE,m,0.622,,,,,,-0.035555556,-0.415555556,0,0,0,,0,237,237,234,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.743,1,,,,,,184,WORD,UN,33,bother,SLEAZY,m,0.743,,,,,,-0.035555556,-0.415555556,0,0,0,,0,238,238,123,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.665,1,,,,,,33,WORD,UN,50,jungle,BUTLER,m,0.665,,,,,,-0.035555556,-0.415555556,0,0,0,,0,239,239,212,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.752,1,,,,,,427,NW,UN,33,tandly,SCHIND,z,0.752,,,,,,-0.035555556,-0.415555556,0,0,0,,0,240,240,366,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.748,1,,,,,,339,NW,"ID",33,fachow,FACHOW,z,0.748,,,,,,-0.035555556,-0.416666667,1,0,0,,0,241,241,278,1,break_done_button,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,1.012,1,,,,,,253,NW,UN,50,varosh,RESAIT,z,1.012,,,,,,-0.035555556,-0.416666667,0,0,0,,0,242,242,432,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.667,1,,,,,,415,NW,"ID",50,higsta,HIGSTA,z,0.667,,,,,,-0.035555556,-0.416666667,0,0,0,,0,243,243,354,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.709,1,,,,,,37,WORD,UN,50,powder,INSULT,m,0.709,,,,,,-0.035555556,-0.416666667,0,0,0,,0,244,244,216,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.722,1,,,,,,298,NW,UN,50,sturch,PIERGY,z,0.722,,,,,,-0.035555556,-0.416666667,0,0,0,,0,245,245,477,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.845,1,,,,,,315,NW,"ID",33,laston,LASTON,z,0.845,,,,,,-0.035555556,-0.416666667,0,0,0,,0,246,246,254,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.644,1,,,,,,356,NW,"ID",33,othnis,OTHNIS,z,0.644,,,,,,-0.035555556,-0.416666667,0,0,0,,0,247,247,295,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.712,1,,,,,,363,NW,"ID",50,breali,BREALI,z,0.712,,,,,,-0.035555556,-0.416666667,0,0,0,,0,248,248,302,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.551,1,,,,,,18,WORD,UN,50,patron,HUMBLE,m,0.551,,,,,,-0.035555556,-0.416666667,0,0,0,,0,249,249,197,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.622,1,,,,,,92,WORD,"ID",33,strand,STRAND,m,0.622,,,,,,-0.035555556,-0.416666667,0,0,0,,0,250,250,31,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.785,1,,,,,,122,WORD,"ID",50,linger,LINGER,m,0.785,,,,,,-0.035555556,-0.416666667,0,0,0,,0,251,251,61,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.731,1,,,,,,472,NW,UN,33,gorbie,CIGNEY,z,0.731,,,,,,-0.035555556,-0.416666667,0,0,0,,0,252,252,411,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.584,1,,,,,,187,WORD,UN,33,social,COURSE,m,0.584,,,,,,-0.035555556,-0.416666667,0,0,0,,0,253,253,126,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.803,1,,,,,,352,NW,"ID",33,tringe,TRINGE,z,0.803,,,,,,-0.035555556,-0.416666667,0,0,0,,0,254,254,291,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.784,1,,,,,,358,NW,"ID",33,fleack,FLEACK,z,0.784,,,,,,-0.035555556,-0.416666667,0,0,0,,0,255,255,297,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.69,1,,,,,,384,NW,"ID",50,guesco,GUESCO,z,0.69,,,,,,-0.035555556,-0.416666667,0,0,0,,0,256,256,323,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.563,1,,,,,,128,WORD,"ID",50,senior,SENIOR,m,0.563,,,,,,-0.035555556,-0.416666667,0,0,0,,0,257,257,67,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.724,1,,,,,,310,NW,"ID",33,daniet,DANIET,z,0.724,,,,,,-0.035555556,-0.416666667,0,0,0,,0,258,258,249,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.77,1,,,,,,183,WORD,UN,33,sleazy,MILDEW,m,0.77,,,,,,-0.035555556,-0.416666667,0,0,0,,0,259,259,122,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.664,1,,,,,,147,WORD,"ID",50,garlic,GARLIC,m,0.664,,,,,,-0.035555556,-0.416666667,0,0,0,,0,260,260,86,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.743,1,,,,,,277,NW,UN,50,unighs,PETAIN,z,0.743,,,,,,-0.035555556,-0.416666667,0,0,0,,0,261,261,456,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,1.049,1,,,,,,418,NW,"ID",50,suidle,SUIDLE,z,1.049,,,,,,-0.035555556,-0.416666667,0,0,0,,0,262,262,357,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.803,1,,,,,,19,WORD,UN,50,breast,PATRON,m,0.803,,,,,,-0.035555556,-0.416666667,0,0,0,,0,263,263,198,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.662,1,,,,,,164,WORD,"ID",50,market,MARKET,m,0.662,,,,,,-0.035555556,-0.416666667,0,0,0,,0,264,264,103,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.744,1,,,,,,395,NW,"ID",50,colury,COLURY,z,0.744,,,,,,-0.035555556,-0.416666667,0,0,0,,0,265,265,334,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.701,1,,,,,,4,WORD,UN,50,plunge,TRENCH,m,0.701,,,,,,-0.035555556,-0.416666667,0,0,0,,0,266,266,183,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.864,1,,,,,,269,NW,UN,50,wrimsy,ORCHET,z,0.864,,,,,,-0.035555556,-0.416666667,0,0,0,,0,267,267,448,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.788,1,,,,,,84,WORD,"ID",33,mortal,MORTAL,m,0.788,,,,,,-0.035555556,-0.416666667,0,0,0,,0,268,268,23,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.926,1,,,,,,195,WORD,UN,33,credit,RESIGN,m,0.926,,,,,,-0.035555556,-0.416666667,0,0,0,,0,269,269,134,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.663,1,,,,,,149,WORD,"ID",50,invade,INVADE,m,0.663,,,,,,-0.035555556,-0.416666667,0,0,0,,0,270,270,88,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.745,1,,,,,,62,WORD,"ID",33,region,REGION,m,0.745,,,,,,-0.035555556,-0.416666667,0,0,0,,0,271,271,1,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.703,1,,,,,,308,NW,"ID",33,psetch,PSETCH,z,0.703,,,,,,-0.035555556,-0.416666667,0,0,0,,0,272,272,247,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.723,1,,,,,,390,NW,"ID",50,hatrus,HATRUS,z,0.723,,,,,,-0.035555556,-0.416666667,0,0,0,,0,273,273,329,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.666,1,,,,,,371,NW,"ID",50,geiloy,GEILOY,z,0.666,,,,,,-0.035555556,-0.416666667,0,0,0,,0,274,274,310,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.743,1,,,,,,124,WORD,"ID",50,blouse,BLOUSE,m,0.743,,,,,,-0.035555556,-0.416666667,0,0,0,,0,275,275,63,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.668,1,,,,,,211,WORD,UN,33,verify,INFECT,m,0.668,,,,,,-0.035555556,-0.416666667,0,0,0,,0,276,276,150,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.663,1,,,,,,99,WORD,"ID",33,fluent,FLUENT,m,0.663,,,,,,-0.035555556,-0.416666667,0,0,0,,0,277,277,38,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.724,1,,,,,,316,NW,"ID",33,scregm,SCREGM,z,0.724,,,,,,-0.035555556,-0.416666667,0,0,0,,0,278,278,255,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.642,1,,,,,,174,WORD,"ID",50,turkey,TURKEY,m,0.642,,,,,,-0.035555556,-0.416666667,0,0,0,,0,279,279,113,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.742,1,,,,,,241,NW,UN,50,unwert,SMENCO,z,0.742,,,,,,-0.035555556,-0.416666667,0,0,0,,0,280,280,420,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.669,1,,,,,,46,WORD,UN,50,income,SINGLE,m,0.669,,,,,,-0.035555556,-0.416666667,0,0,0,,0,281,281,225,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.723,1,,,,,,257,NW,UN,50,poluth,VENIOD,z,0.723,,,,,,-0.035555556,-0.416666667,0,0,0,,0,282,282,436,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.753,1,,,,,,118,WORD,"ID",33,flight,FLIGHT,m,0.753,,,,,,-0.035555556,-0.416666667,0,0,0,,0,283,283,57,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.8,1,,,,,,377,NW,"ID",50,injore,INJORE,z,0.8,,,,,,-0.035555556,-0.416666667,0,0,0,,0,284,284,316,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.746,1,,,,,,96,WORD,"ID",33,ignore,IGNORE,m,0.746,,,,,,-0.035555556,-0.416666667,0,0,0,,0,285,285,35,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.743,1,,,,,,246,NW,UN,50,blarge,PIATON,z,0.743,,,,,,-0.035555556,-0.416666667,0,0,0,,0,286,286,425,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.864,1,,,,,,307,NW,"ID",33,kirafe,KIRAFE,z,0.864,,,,,,-0.035555556,-0.416666667,0,0,0,,0,287,287,246,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.744,1,,,,,,179,WORD,"ID",50,basket,BASKET,m,0.744,,,,,,-0.035555556,-0.416666667,0,0,0,,0,288,288,118,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.625,1,,,,,,167,WORD,"ID",50,design,DESIGN,m,0.625,,,,,,-0.035555556,-0.416666667,0,0,0,,0,289,289,106,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.629,1,,,,,,198,WORD,UN,33,invoke,WICKED,m,0.629,,,,,,-0.035555556,-0.416666667,0,0,0,,0,290,290,137,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.643,1,,,,,,329,NW,"ID",33,yarike,YARIKE,z,0.643,,,,,,-0.035555556,-0.416666667,0,0,0,,0,291,291,268,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.652,1,,,,,,196,WORD,UN,33,stream,CREDIT,m,0.652,,,,,,-0.035555556,-0.416666667,0,0,0,,0,292,292,135,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.683,1,,,,,,302,NW,"ID",33,miluer,MILUER,z,0.683,,,,,,-0.035555556,-0.416666667,0,0,0,,0,293,293,241,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.943,1,,,,,,462,NW,UN,33,kispel,ABSULT,z,0.943,,,,,,-0.035555556,-0.416666667,0,0,0,,0,294,294,401,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.728,1,,,,,,82,WORD,"ID",33,stigma,STIGMA,m,0.728,,,,,,-0.035555556,-0.416666667,0,0,0,,0,295,295,21,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.763,1,,,,,,244,NW,UN,50,anougs,EATRIC,z,0.763,,,,,,-0.035555556,-0.416666667,0,0,0,,0,296,296,423,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.743,1,,,,,,291,NW,UN,50,ablint,PRETCH,z,0.743,,,,,,-0.035555556,-0.416666667,0,0,0,,0,297,297,470,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.703,1,,,,,,165,WORD,"ID",50,invest,INVEST,m,0.703,,,,,,-0.035555556,-0.416666667,0,0,0,,0,298,298,104,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.622,1,,,,,,79,WORD,"ID",33,theory,THEORY,m,0.622,,,,,,-0.035555556,-0.416666667,0,0,0,,0,299,299,18,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.705,1,,,,,,469,NW,UN,33,crudio,PADIFS,z,0.705,,,,,,-0.035555556,-0.416666667,0,0,0,,0,300,300,408,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.725,1,,,,,,208,WORD,UN,33,search,HOCKEY,m,0.725,,,,,,-0.035555556,-0.416666667,0,0,0,,0,301,301,147,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.669,1,,,,,,143,WORD,"ID",50,reason,REASON,m,0.669,,,,,,-0.035555556,-0.416666667,0,0,0,,0,302,302,82,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.665,1,,,,,,137,WORD,"ID",50,finger,FINGER,m,0.665,,,,,,-0.035555556,-0.416666667,0,0,0,,0,303,303,76,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.711,1,,,,,,378,NW,"ID",50,shrile,SHRILE,z,0.711,,,,,,-0.035555556,-0.416666667,0,0,0,,0,304,304,317,1,,
,,,,,,,,,,,,,,,,,,5e5012ec47808406305d6a0d,2020-08-10_16h24.11.928,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.631,1,,,,,,50,WORD,UN,50,hungry,SNATCH,m,0.631,,,,,,-0.035555556,-0.416666667,0,0,0,,0,305,305,229,1,,
