counterbalancing_condition,instr_done_keyboard.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,date,expName,psychopyVersion,OS,frameRate,instr_done_keyboard.rt,response.keys,response.corr,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,response.rt,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,experiment_trials.thisRepN,experiment_trials.thisTrialN,experiment_trials.thisN,experiment_trials.thisIndex,experiment_trials.ran,break_done_keyboard.rt
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,,,,,,,,0.62137,1,,,,,,175,WORD,"ID",16,fabric,FABRIC,m,0.62137,,,,,,0.549898413,0.077951658,0,0,1,,0,211,211,114,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,,,,,,,,0.62721,1,,,,,,420,NW,"ID",16,gushop,GUSHOP,z,0.62721,,,,,,0.549898413,0.077951658,0,0,1,,0,212,212,359,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,,,,,,,,0.686015,1,,,,,,115,WORD,"ID",33,guitar,GUITAR,m,0.686015,,,,,,0.549898413,0.077951658,0,0,1,,0,213,213,54,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,,,,,,,,0.60497,1,,,,,,121,WORD,"ID",16,thrive,THRIVE,m,0.60497,,,,,,0.549898413,0.077951658,0,0,1,,0,214,214,60,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,,,,,,,,0.59361,1,,,,,,155,WORD,"ID",16,lizard,LIZARD,m,0.59361,,,,,,0.549898413,0.077951658,0,0,1,,0,215,215,94,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,,,,,,,,0.64394,1,,,,,,273,NW,UN,16,fumblo,SORTEL,z,0.64394,,,,,,0.549898413,0.077951658,0,0,1,,0,216,216,452,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,,,,,,,,0.718705,1,,,,,,308,NW,"ID",33,psetch,PSETCH,z,0.718705,,,,,,0.549898413,0.077951658,0,0,1,,0,217,217,247,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,,,,,,,,0.65619,1,,,,,,178,WORD,"ID",16,inform,INFORM,m,0.65619,,,,,,0.549898413,0.077951658,0,0,1,,0,218,218,117,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,,,,,,,,0.886025,1,,,,,,418,NW,"ID",16,suidle,SUIDLE,z,0.886025,,,,,,0.549898413,0.077951658,0,0,1,,0,219,219,357,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,,,,,,,,0.835145,1,,,,,,401,NW,"ID",16,mustil,MUSTIL,z,0.835145,,,,,,0.549898413,0.077951658,0,0,1,,0,220,220,340,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,,,,,,,,0.76884,1,,,,,,402,NW,"ID",16,syntic,SYNTIC,z,0.76884,,,,,,0.549898413,0.077951658,0,0,1,,0,221,221,341,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,,,,,,,,0.59364,1,,,,,,193,WORD,UN,33,mildew,OBJECT,m,0.59364,,,,,,0.549898413,0.077951658,0,0,1,,0,222,222,132,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,,,,,,,,0.840925,1,,,,,,431,NW,UN,33,lunker,CHRUMS,z,0.840925,,,,,,0.549898413,0.077951658,0,0,1,,0,223,223,370,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,,,,,,,,0.71875,1,,,,,,8,WORD,UN,16,hustle,ABRUPT,m,0.71875,,,,,,0.549898413,0.077951658,0,0,1,,0,224,224,187,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,,,,,,,,0.6577,1,,,,,,374,NW,"ID",16,sliant,SLIANT,z,0.6577,,,,,,0.549898413,0.077951658,0,0,1,,0,225,225,313,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,,,,,,,,1.080685,1,,,,,,417,NW,"ID",16,earoud,EAROUD,z,1.080685,,,,,,0.549898413,0.077951658,0,0,1,,0,226,226,356,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,,,,,,,,0.695785,1,,,,,,199,WORD,UN,33,plague,INVOKE,m,0.695785,,,,,,0.549898413,0.077951658,0,0,1,,0,227,227,138,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,,,,,,,,0.91982,1,,,,,,74,WORD,"ID",33,plaque,PLAQUE,m,0.91982,,,,,,0.549898413,0.077951658,0,0,1,,0,228,228,13,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,,,,,,,,0.586225,1,,,,,,371,NW,"ID",16,geiloy,GEILOY,z,0.586225,,,,,,0.549898413,0.077951658,0,0,1,,0,229,229,310,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,,,,,,,,1.086185,1,,,,,,270,NW,UN,16,aubrid,WRIMSY,z,1.086185,,,,,,0.549898413,0.077951658,0,0,1,,0,230,230,449,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,,,,,,,,0.56892,1,,,,,,347,NW,"ID",33,kerift,KERIFT,z,0.56892,,,,,,0.549898413,0.077951658,0,0,1,,0,231,231,286,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,,,,,,,,0.72473,1,,,,,,292,NW,UN,16,swance,ABLINT,z,0.72473,,,,,,0.549898413,0.077951658,0,0,1,,0,232,232,471,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,,,,,,,,0.635385,1,,,,,,98,WORD,"ID",33,belong,BELONG,m,0.635385,,,,,,0.549898413,0.077951658,0,0,1,,0,233,233,37,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,,,,,,,,0.67556,1,,,,,,476,NW,UN,33,photie,JOSTED,z,0.67556,,,,,,0.549898413,0.077951658,0,0,1,,0,234,234,415,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,0,,,,,,,,0.67488,0,,,,,,398,NW,"ID",16,blunde,BLUNDE,z,0.67488,,,,,,0.549898413,0.077951658,0,0,1,,0,235,235,337,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,,,,,,,,0.716265,1,,,,,,433,NW,UN,33,pitrom,DRANCE,z,0.716265,,,,,,0.549898413,0.077951658,0,0,1,,0,236,236,372,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,,,,,,,,0.61961,1,,,,,,410,NW,"ID",16,tunory,TUNORY,z,0.61961,,,,,,0.549898413,0.077951658,0,0,1,,0,237,237,349,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,,,,,,,,0.625565,1,,,,,,78,WORD,"ID",33,column,COLUMN,m,0.625565,,,,,,0.549898413,0.077951658,0,0,1,,0,238,238,17,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,,,,,,,,0.90282,1,,,,,,33,WORD,UN,16,jungle,BUTLER,m,0.90282,,,,,,0.549898413,0.077951658,0,0,1,,0,239,239,212,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,,,,,,,,0.621995,1,,,,,,382,NW,"ID",16,sarley,SARLEY,z,0.621995,,,,,,0.549898413,0.077951658,0,0,1,,0,240,240,321,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,,,,,,,,0.60471,1,,,,,,23,WORD,UN,16,praise,WEALTH,m,0.60471,,,,,,0.549898413,0.077951658,0,0,1,space,0,241,241,202,1,10.966805
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,,,,,,,,0.607805,1,,,,,,50,WORD,UN,16,hungry,SNATCH,m,0.607805,,,,,,0.549898413,0.077951658,0,0,1,,0,242,242,229,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,,,,,,,,0.52276,1,,,,,,168,WORD,"ID",16,answer,ANSWER,m,0.52276,,,,,,0.549898413,0.077951658,0,0,1,,0,243,243,107,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,,,,,,,,0.51059,1,,,,,,187,WORD,UN,33,social,COURSE,m,0.51059,,,,,,0.549898413,0.077951658,0,0,1,,0,244,244,126,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,,,,,,,,0.542745,1,,,,,,128,WORD,"ID",16,senior,SENIOR,m,0.542745,,,,,,0.549898413,0.077951658,0,0,1,,0,245,245,67,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,,,,,,,,0.62659,1,,,,,,344,NW,"ID",33,scrily,SCRILY,z,0.62659,,,,,,0.549898413,0.077951658,0,0,1,,0,246,246,283,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,,,,,,,,0.649725,1,,,,,,316,NW,"ID",33,scregm,SCREGM,z,0.649725,,,,,,0.549898413,0.077951658,0,0,1,,0,247,247,255,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,,,,,,,,0.559145,1,,,,,,154,WORD,"ID",16,author,AUTHOR,m,0.559145,,,,,,0.549898413,0.077951658,0,0,1,,0,248,248,93,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,,,,,,,,0.586525,1,,,,,,180,WORD,"ID",16,silent,SILENT,m,0.586525,,,,,,0.549898413,0.077951658,0,0,1,,0,249,249,119,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,,,,,,,,0.839375,1,,,,,,134,WORD,"ID",16,staple,STAPLE,m,0.839375,,,,,,0.549898413,0.077951658,0,0,1,,0,250,250,73,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,,,,,,,,0.601545,1,,,,,,231,WORD,UN,33,inject,EXPORT,m,0.601545,,,,,,0.549898413,0.077951658,0,0,1,,0,251,251,170,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,,,,,,,,0.72176,1,,,,,,140,WORD,"ID",16,prince,PRINCE,m,0.72176,,,,,,0.549898413,0.077951658,0,0,1,,0,252,252,79,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,,,,,,,,0.627225,1,,,,,,257,NW,UN,16,poluth,VENIOD,z,0.627225,,,,,,0.549898413,0.077951658,0,0,1,,0,253,253,436,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,,,,,,,,0.638285,1,,,,,,240,WORD,UN,33,seldom,FOREST,m,0.638285,,,,,,0.549898413,0.077951658,0,0,1,,0,254,254,179,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,,,,,,,,0.55391,1,,,,,,65,WORD,"ID",33,symbol,SYMBOL,m,0.55391,,,,,,0.549898413,0.077951658,0,0,1,,0,255,255,4,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,,,,,,,,0.551905,1,,,,,,27,WORD,UN,16,comedy,SCREAM,m,0.551905,,,,,,0.549898413,0.077951658,0,0,1,,0,256,256,206,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,0,,,,,,,,0.719325,0,,,,,,166,WORD,"ID",16,starch,STARCH,m,0.719325,,,,,,0.549898413,0.077951658,0,0,1,,0,257,257,105,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,0,,,,,,,,0.786635,0,,,,,,338,NW,"ID",33,wreash,WREASH,z,0.786635,,,,,,0.549898413,0.077951658,0,0,1,,0,258,258,277,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,,,,,,,,0.59475,1,,,,,,211,WORD,UN,33,verify,INFECT,m,0.59475,,,,,,0.549898413,0.077951658,0,0,1,,0,259,259,150,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,,,,,,,,0.593745,1,,,,,,339,NW,"ID",33,fachow,FACHOW,z,0.593745,,,,,,0.549898413,0.077951658,0,0,1,,0,260,260,278,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,,,,,,,,0.728375,1,,,,,,325,NW,"ID",33,thruse,THRUSE,z,0.728375,,,,,,0.549898413,0.077951658,0,0,1,,0,261,261,264,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,,,,,,,,0.6355,1,,,,,,194,WORD,UN,33,resign,ABSENT,m,0.6355,,,,,,0.549898413,0.077951658,0,0,1,,0,262,262,133,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,,,,,,,,0.65507,1,,,,,,141,WORD,"ID",16,orphan,ORPHAN,m,0.65507,,,,,,0.549898413,0.077951658,0,0,1,,0,263,263,80,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,,,,,,,,0.58849,1,,,,,,331,NW,"ID",33,gilfew,GILFEW,z,0.58849,,,,,,0.549898413,0.077951658,0,0,1,,0,264,264,270,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,,,,,,,,0.685715,1,,,,,,399,NW,"ID",16,fouret,FOURET,z,0.685715,,,,,,0.549898413,0.077951658,0,0,1,,0,265,265,338,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,,,,,,,,0.757135,1,,,,,,48,WORD,UN,16,survey,WALNUT,m,0.757135,,,,,,0.549898413,0.077951658,0,0,1,,0,266,266,227,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,,,,,,,,0.58918,1,,,,,,127,WORD,"ID",16,castle,CASTLE,m,0.58918,,,,,,0.549898413,0.077951658,0,0,1,,0,267,267,66,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,,,,,,,,0.54484,1,,,,,,84,WORD,"ID",33,mortal,MORTAL,m,0.54484,,,,,,0.549898413,0.077951658,0,0,1,,0,268,268,23,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,,,,,,,,0.81865,1,,,,,,269,NW,UN,16,wrimsy,ORCHET,z,0.81865,,,,,,0.549898413,0.077951658,0,0,1,,0,269,269,448,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,0,,,,,,,,0.690975,0,,,,,,345,NW,"ID",33,absend,ABSEND,z,0.690975,,,,,,0.549898413,0.077951658,0,0,1,,0,270,270,284,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,,,,,,,,0.640705,1,,,,,,262,NW,UN,16,dolica,QUILEW,z,0.640705,,,,,,0.549898413,0.077951658,0,0,1,,0,271,271,441,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,,,,,,,,0.641,1,,,,,,355,NW,"ID",33,zingly,ZINGLY,z,0.641,,,,,,0.549898413,0.077951658,0,0,1,,0,272,272,294,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,,,,,,,,0.61817,1,,,,,,156,WORD,"ID",16,cradle,CRADLE,m,0.61817,,,,,,0.549898413,0.077951658,0,0,1,,0,273,273,95,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,,,,,,,,0.585375,1,,,,,,434,NW,UN,33,impurb,PITROM,z,0.585375,,,,,,0.549898413,0.077951658,0,0,1,,0,274,274,373,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,0,,,,,,,,0.735955,0,,,,,,170,WORD,"ID",16,pounce,POUNCE,m,0.735955,,,,,,0.549898413,0.077951658,0,0,1,,0,275,275,109,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,,,,,,,,0.61919,1,,,,,,336,NW,"ID",33,ghodus,GHODUS,z,0.61919,,,,,,0.549898413,0.077951658,0,0,1,,0,276,276,275,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,,,,,,,,0.516215,1,,,,,,106,WORD,"ID",33,ransom,RANSOM,m,0.516215,,,,,,0.549898413,0.077951658,0,0,1,,0,277,277,45,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,,,,,,,,0.60599,1,,,,,,251,NW,UN,16,stapod,LUPICT,z,0.60599,,,,,,0.549898413,0.077951658,0,0,1,,0,278,278,430,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,,,,,,,,0.60202,1,,,,,,191,WORD,UN,33,beacon,STABLE,m,0.60202,,,,,,0.549898413,0.077951658,0,0,1,,0,279,279,130,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,,,,,,,,0.67275,1,,,,,,360,NW,"ID",33,desory,DESORY,z,0.67275,,,,,,0.549898413,0.077951658,0,0,1,,0,280,280,299,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,,,,,,,,0.572895,1,,,,,,119,WORD,"ID",33,spider,SPIDER,m,0.572895,,,,,,0.549898413,0.077951658,0,0,1,,0,281,281,58,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,,,,,,,,0.63875,1,,,,,,390,NW,"ID",16,hatrus,HATRUS,z,0.63875,,,,,,0.549898413,0.077951658,0,0,1,,0,282,282,329,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,,,,,,,,0.6019,1,,,,,,96,WORD,"ID",33,ignore,IGNORE,m,0.6019,,,,,,0.549898413,0.077951658,0,0,1,,0,283,283,35,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,,,,,,,,0.700205,1,,,,,,264,NW,UN,16,distar,VACKEL,z,0.700205,,,,,,0.549898413,0.077951658,0,0,1,,0,284,284,443,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,,,,,,,,0.577455,1,,,,,,130,WORD,"ID",16,stupid,STUPID,m,0.577455,,,,,,0.549898413,0.077951658,0,0,1,,0,285,285,69,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,,,,,,,,0.672745,1,,,,,,340,NW,"ID",33,fiatch,FIATCH,z,0.672745,,,,,,0.549898413,0.077951658,0,0,1,,0,286,286,279,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,z,1,,,,,,,,0.689625,1,,,,,,477,NW,UN,33,lobush,PHOTIE,z,0.689625,,,,,,0.549898413,0.077951658,0,0,1,,0,287,287,416,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,,,,,,,,0.76923,1,,,,,,214,WORD,UN,33,phobia,INTAKE,m,0.76923,,,,,,0.549898413,0.077951658,0,0,1,,0,288,288,153,1,
,,,,,,,,,,,,,,,,,,5d5db7f7ca179000180b17cc,2020-11-27_15h04.24.830,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,,m,1,,,,,,,,0.55565,1,,,,,,43,WORD,UN,16,foster,TONGUE,m,0.55565,,,,,,0.549898413,0.077951658,0,0,1,,0,289,289,222,1,
