counterbalancing_condition,instr_done_keyboard.keys,instr_done_keyboard.rt,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,instr_done_touch.clicked_name,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,experiment_trials.thisRepN,experiment_trials.thisTrialN,experiment_trials.thisN,experiment_trials.thisIndex,experiment_trials.ran,break_done_keyboard.rt
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.64332,,,,,,,,0.64332,1,,,,,,366,NW,"ID",16,toshel,TOSHEL,z,,,,,,,0.130555586,-0.235185264,0,0,0,,0,211,211,305,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.56956,,,,,,,,0.56956,1,,,,,,238,WORD,UN,33,behalf,FLOWER,m,,,,,,,0.130555586,-0.235185264,0,0,0,,0,212,212,177,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.502375,,,,,,,,0.502375,1,,,,,,241,NW,UN,16,unwert,SMENCO,z,,,,,,,0.130555586,-0.235185264,0,0,0,,0,213,213,420,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.50319,,,,,,,,0.50319,1,,,,,,402,NW,"ID",16,syntic,SYNTIC,z,,,,,,,0.130555586,-0.235185264,0,0,0,,0,214,214,341,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.57425,,,,,,,,0.57425,1,,,,,,55,WORD,UN,16,ambush,STROKE,m,,,,,,,0.130555586,-0.235185264,0,0,0,,0,215,215,234,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.720345,,,,,,,,0.720345,1,,,,,,248,NW,UN,16,batrol,STROLE,z,,,,,,,0.130555586,-0.235185264,0,0,0,,0,216,216,427,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.85017,,,,,,,,0.85017,1,,,,,,439,NW,UN,33,saride,LIMPOR,z,,,,,,,0.130555586,-0.235185264,0,0,0,,0,217,217,378,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,1.28443,,,,,,,,1.28443,1,,,,,,266,NW,UN,16,pasink,VARMIT,z,,,,,,,0.130555586,-0.235185264,0,0,0,,0,218,218,445,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.71874,,,,,,,,0.71874,1,,,,,,297,NW,UN,16,piergy,FERTIC,z,,,,,,,0.130555586,-0.235185264,0,0,0,,0,219,219,476,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.60953,,,,,,,,0.60953,1,,,,,,201,WORD,UN,33,factor,ADMIRE,m,,,,,,,0.130555586,-0.235185264,0,0,0,,0,220,220,140,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.5669,,,,,,,,0.5669,1,,,,,,15,WORD,UN,16,faucet,AMOUNT,m,,,,,,,0.130555586,-0.235185264,0,0,0,,0,221,221,194,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,0,0.83357,,,,,,,,0.83357,0,,,,,,425,NW,UN,33,urivel,FRUDGE,z,,,,,,,0.130555586,-0.235185264,0,0,0,,0,222,222,364,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.683505,,,,,,,,0.683505,1,,,,,,413,NW,"ID",16,equats,EQUATS,z,,,,,,,0.130555586,-0.235185264,0,0,0,,0,223,223,352,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.699725,,,,,,,,0.699725,1,,,,,,223,WORD,UN,33,period,KIDNEY,m,,,,,,,0.130555586,-0.235185264,0,0,0,,0,224,224,162,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.523395,,,,,,,,0.523395,1,,,,,,120,WORD,"ID",33,strain,STRAIN,m,,,,,,,0.130555586,-0.235185264,0,0,0,,0,225,225,59,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.72824,,,,,,,,0.72824,1,,,,,,462,NW,UN,33,kispel,ABSULT,z,,,,,,,0.130555586,-0.235185264,0,0,0,,0,226,226,401,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.58347,,,,,,,,0.58347,1,,,,,,65,WORD,"ID",33,symbol,SYMBOL,m,,,,,,,0.130555586,-0.235185264,0,0,0,,0,227,227,4,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,0,0.548165,,,,,,,,0.548165,0,,,,,,479,NW,UN,33,crible,LOBUSH,z,,,,,,,0.130555586,-0.235185264,0,0,0,,0,228,228,418,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,0,0.47525,,,,,,,,0.47525,0,,,,,,204,WORD,UN,33,lounge,BURDEN,m,,,,,,,0.130555586,-0.235185264,0,0,0,,0,229,229,143,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.896505,,,,,,,,0.896505,1,,,,,,305,NW,"ID",33,forgle,FORGLE,z,,,,,,,0.130555586,-0.235185264,0,0,0,,0,230,230,244,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.702675,,,,,,,,0.702675,1,,,,,,454,NW,UN,33,tondle,SCOUGE,z,,,,,,,0.130555586,-0.235185264,0,0,0,,0,231,231,393,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.77375,,,,,,,,0.77375,1,,,,,,322,NW,"ID",33,slanch,SLANCH,z,,,,,,,0.130555586,-0.235185264,0,0,0,,0,232,232,261,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.66166,,,,,,,,0.66166,1,,,,,,298,NW,UN,16,sturch,PIERGY,z,,,,,,,0.130555586,-0.235185264,0,0,0,,0,233,233,477,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.63116,,,,,,,,0.63116,1,,,,,,73,WORD,"ID",33,source,SOURCE,m,,,,,,,0.130555586,-0.235185264,0,0,0,,0,234,234,12,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.440815,,,,,,,,0.440815,1,,,,,,28,WORD,UN,16,sketch,COMEDY,m,,,,,,,0.130555586,-0.235185264,0,0,0,,0,235,235,207,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.841085,,,,,,,,0.841085,1,,,,,,380,NW,"ID",16,cavory,CAVORY,z,,,,,,,0.130555586,-0.235185264,0,0,0,,0,236,236,319,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.5503,,,,,,,,0.5503,1,,,,,,143,WORD,"ID",16,reason,REASON,m,,,,,,,0.130555586,-0.235185264,0,0,0,,0,237,237,82,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.53347,,,,,,,,0.53347,1,,,,,,80,WORD,"ID",33,family,FAMILY,m,,,,,,,0.130555586,-0.235185264,0,0,0,,0,238,238,19,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.43985,,,,,,,,0.43985,1,,,,,,81,WORD,"ID",33,friend,FRIEND,m,,,,,,,0.130555586,-0.235185264,0,0,0,,0,239,239,20,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.66137,,,,,,,,0.66137,1,,,,,,344,NW,"ID",33,scrily,SCRILY,z,,,,,,,0.130555586,-0.235185264,0,0,0,,0,240,240,283,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.708355,,,,,,,,0.708355,1,,,,,,265,NW,UN,16,varmit,DISTAR,z,,,,,,,0.130555586,-0.235185264,0,0,0,space,0,241,241,444,1,1.408785
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,1.600135,,,,,,,,1.600135,1,,,,,,207,WORD,UN,33,hockey,WREATH,m,,,,,,,0.130555586,-0.235185264,0,0,0,,0,242,242,146,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.608995,,,,,,,,0.608995,1,,,,,,30,WORD,UN,16,weapon,ORIENT,m,,,,,,,0.130555586,-0.235185264,0,0,0,,0,243,243,209,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.661555,,,,,,,,0.661555,1,,,,,,301,NW,"ID",33,fainch,FAINCH,z,,,,,,,0.130555586,-0.235185264,0,0,0,,0,244,244,240,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.933455,,,,,,,,0.933455,1,,,,,,356,NW,"ID",33,othnis,OTHNIS,z,,,,,,,0.130555586,-0.235185264,0,0,0,,0,245,245,295,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.63394,,,,,,,,0.63394,1,,,,,,249,NW,UN,16,milted,BATROL,z,,,,,,,0.130555586,-0.235185264,0,0,0,,0,246,246,428,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.700235,,,,,,,,0.700235,1,,,,,,178,WORD,"ID",16,inform,INFORM,m,,,,,,,0.130555586,-0.235185264,0,0,0,,0,247,247,117,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.86691,,,,,,,,0.86691,1,,,,,,244,NW,UN,16,anougs,EATRIC,z,,,,,,,0.130555586,-0.235185264,0,0,0,,0,248,248,423,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,1.08296,,,,,,,,1.08296,1,,,,,,368,NW,"ID",16,hornal,HORNAL,z,,,,,,,0.130555586,-0.235185264,0,0,0,,0,249,249,307,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.633155,,,,,,,,0.633155,1,,,,,,474,NW,UN,33,acrise,HABLIN,z,,,,,,,0.130555586,-0.235185264,0,0,0,,0,250,250,413,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.46768,,,,,,,,0.46768,1,,,,,,66,WORD,"ID",33,gospel,GOSPEL,m,,,,,,,0.130555586,-0.235185264,0,0,0,,0,251,251,5,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.63891,,,,,,,,0.63891,1,,,,,,351,NW,"ID",33,tiesch,TIESCH,z,,,,,,,0.130555586,-0.235185264,0,0,0,,0,252,252,290,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.507085,,,,,,,,0.507085,1,,,,,,130,WORD,"ID",16,stupid,STUPID,m,,,,,,,0.130555586,-0.235185264,0,0,0,,0,253,253,69,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.55021,,,,,,,,0.55021,1,,,,,,125,WORD,"ID",16,nickel,NICKEL,m,,,,,,,0.130555586,-0.235185264,0,0,0,,0,254,254,64,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.527055,,,,,,,,0.527055,1,,,,,,193,WORD,UN,33,mildew,OBJECT,m,,,,,,,0.130555586,-0.235185264,0,0,0,,0,255,255,132,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.676265,,,,,,,,0.676265,1,,,,,,404,NW,"ID",16,cluirm,CLUIRM,z,,,,,,,0.130555586,-0.235185264,0,0,0,,0,256,256,343,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.578655,,,,,,,,0.578655,1,,,,,,140,WORD,"ID",16,prince,PRINCE,m,,,,,,,0.130555586,-0.235185264,0,0,0,,0,257,257,79,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.673515,,,,,,,,0.673515,1,,,,,,219,WORD,UN,33,voyage,BUCKET,m,,,,,,,0.130555586,-0.235185264,0,0,0,,0,258,258,158,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.69532,,,,,,,,0.69532,1,,,,,,287,NW,UN,16,yaceup,NYMBEL,z,,,,,,,0.130555586,-0.235185264,0,0,0,,0,259,259,466,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.539495,,,,,,,,0.539495,1,,,,,,203,WORD,UN,33,burden,PHRASE,m,,,,,,,0.130555586,-0.235185264,0,0,0,,0,260,260,142,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.60026,,,,,,,,0.60026,1,,,,,,57,WORD,UN,16,danger,CHANGE,m,,,,,,,0.130555586,-0.235185264,0,0,0,,0,261,261,236,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.53146,,,,,,,,0.53146,1,,,,,,399,NW,"ID",16,fouret,FOURET,z,,,,,,,0.130555586,-0.235185264,0,0,0,,0,262,262,338,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,1.075955,,,,,,,,1.075955,1,,,,,,409,NW,"ID",16,elopia,ELOPIA,z,,,,,,,0.130555586,-0.235185264,0,0,0,,0,263,263,348,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.45844,,,,,,,,0.45844,1,,,,,,144,WORD,"ID",16,sponge,SPONGE,m,,,,,,,0.130555586,-0.235185264,0,0,0,,0,264,264,83,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.53924,,,,,,,,0.53924,1,,,,,,52,WORD,UN,16,police,IMPOSE,m,,,,,,,0.130555586,-0.235185264,0,0,0,,0,265,265,231,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.58969,,,,,,,,0.58969,1,,,,,,378,NW,"ID",16,shrile,SHRILE,z,,,,,,,0.130555586,-0.235185264,0,0,0,,0,266,266,317,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.564985,,,,,,,,0.564985,1,,,,,,139,WORD,"ID",16,debris,DEBRIS,m,,,,,,,0.130555586,-0.235185264,0,0,0,,0,267,267,78,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.68467,,,,,,,,0.68467,1,,,,,,310,NW,"ID",33,daniet,DANIET,z,,,,,,,0.130555586,-0.235185264,0,0,0,,0,268,268,249,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.507315,,,,,,,,0.507315,1,,,,,,36,WORD,UN,16,insult,VANISH,m,,,,,,,0.130555586,-0.235185264,0,0,0,,0,269,269,215,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.606975,,,,,,,,0.606975,1,,,,,,84,WORD,"ID",33,mortal,MORTAL,m,,,,,,,0.130555586,-0.235185264,0,0,0,,0,270,270,23,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,1.263075,,,,,,,,1.263075,1,,,,,,353,NW,"ID",33,clurey,CLUREY,z,,,,,,,0.130555586,-0.235185264,0,0,0,,0,271,271,292,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,0,0.51702,,,,,,,,0.51702,0,,,,,,458,NW,UN,33,hocite,BARCET,z,,,,,,,0.130555586,-0.235185264,0,0,0,,0,272,272,397,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.7339,,,,,,,,0.7339,1,,,,,,142,WORD,"ID",16,spruce,SPRUCE,m,,,,,,,0.130555586,-0.235185264,0,0,0,,0,273,273,81,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,1.53345,,,,,,,,1.53345,1,,,,,,467,NW,UN,33,wictor,GORBIE,z,,,,,,,0.130555586,-0.235185264,0,0,0,,0,274,274,406,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,1.0393,,,,,,,,1.0393,1,,,,,,424,NW,UN,33,frudge,PRAILE,z,,,,,,,0.130555586,-0.235185264,0,0,0,,0,275,275,363,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.54463,,,,,,,,0.54463,1,,,,,,149,WORD,"ID",16,invade,INVADE,m,,,,,,,0.130555586,-0.235185264,0,0,0,,0,276,276,88,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.674655,,,,,,,,0.674655,1,,,,,,252,NW,UN,16,resait,STAPOD,z,,,,,,,0.130555586,-0.235185264,0,0,0,,0,277,277,431,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.53355,,,,,,,,0.53355,1,,,,,,360,NW,"ID",33,desory,DESORY,z,,,,,,,0.130555586,-0.235185264,0,0,0,,0,278,278,299,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.6044,,,,,,,,0.6044,1,,,,,,253,NW,UN,16,varosh,RESAIT,z,,,,,,,0.130555586,-0.235185264,0,0,0,,0,279,279,432,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.5784,,,,,,,,0.5784,1,,,,,,278,NW,UN,16,celond,UNIGHS,z,,,,,,,0.130555586,-0.235185264,0,0,0,,0,280,280,457,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.592225,,,,,,,,0.592225,1,,,,,,6,WORD,UN,16,anchor,BUNDLE,m,,,,,,,0.130555586,-0.235185264,0,0,0,,0,281,281,185,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.586365,,,,,,,,0.586365,1,,,,,,215,WORD,UN,33,lumber,PHOBIA,m,,,,,,,0.130555586,-0.235185264,0,0,0,,0,282,282,154,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,0,0.550185,,,,,,,,0.550185,0,,,,,,226,WORD,UN,33,flower,CASINO,m,,,,,,,0.130555586,-0.235185264,0,0,0,,0,283,283,165,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.628725,,,,,,,,0.628725,1,,,,,,463,NW,UN,33,chaite,KISPEL,z,,,,,,,0.130555586,-0.235185264,0,0,0,,0,284,284,402,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.88758,,,,,,,,0.88758,1,,,,,,118,WORD,"ID",33,flight,FLIGHT,m,,,,,,,0.130555586,-0.235185264,0,0,0,,0,285,285,57,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.467225,,,,,,,,0.467225,1,,,,,,59,WORD,UN,16,pencil,SPLINT,m,,,,,,,0.130555586,-0.235185264,0,0,0,,0,286,286,238,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.627125,,,,,,,,0.627125,1,,,,,,306,NW,"ID",33,sounge,SOUNGE,z,,,,,,,0.130555586,-0.235185264,0,0,0,,0,287,287,245,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.85369,,,,,,,,0.85369,1,,,,,,291,NW,UN,16,ablint,PRETCH,z,,,,,,,0.130555586,-0.235185264,0,0,0,,0,288,288,470,1,
,,,,,,,,,,,,,,,,,,5f3b042dd1a0bd7f377766e9,2020-11-26_15h59.53.574,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.50487,,,,,,,,0.50487,1,,,,,,169,WORD,"ID",16,genius,GENIUS,m,,,,,,,0.130555586,-0.235185264,0,0,0,,0,289,289,108,1,
